기획년도,주차,카테고리,라인,시즌이월,시즌,복종,소품종,성별,총입고수량,판매수량,판매액,평균택가,평균원가,총입고원가,총입고택가,매출원가계,판매택가계,주차별_평균_실판매가,월,월별_평균_실판매가,시즌별_평균_실판매가,실판매가,할인율,누적판매수량,누적판매액,누적매출원가,누적판매택가,누적판매율,ROI
2021,2021-01-17,사계절_소품_타이_ZA,ZA,01_시즌,사계절,소품,타이,1:남성,33551,651,26450760,44900,6421,215419787,1506439900,4179854,29229900,40601.0,1,40019.0,43051.0,40631.0,10.0,1848,78586185,11865392,82975200,5.51,0.28
2021,2021-01-17,사계절_수트_블레이져(수트)_ZB,ZB,01_시즌,사계절,수트,블레이져(수트),1:남성,22279,596,77652310,199000,36613,815696571,4433521000,21821229,118604000,136951.0,1,122518.0,134016.0,130289.0,35.0,1554,197166926,55781362,309246000,6.98,0.15
2021,2021-01-17,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26730,694,48170692,99000,17285,462022704,2646270000,11995651,68706000,72174.0,1,66125.0,67813.0,69410.0,30.0,1839,127847992,30949916,182061000,6.88,0.18
2021,2021-01-17,사계절_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,사계절,우븐 셔츠,드레스셔츠,1:남성,101915,1251,37518580,56567,7777,792558983,5764991833,9728610,70764900,35600.0,1,38629.0,32928.0,29991.0,47.0,3429,121230908,26666190,193967100,3.36,0.11
2021,2021-01-17,사계절_우븐 셔츠_드레스셔츠_ZC,ZC,01_시즌,사계절,우븐 셔츠,드레스셔츠,1:남성,1000,13,349950,39900,7535,7535000,39900000,97955,518700,26919.0,1,30812.0,28709.0,26919.0,33.0,46,1516800,346610,1835400,4.6,0.14
2021,2021-01-17,사계절_자켓_싱글재킷_ZB,ZB,01_시즌,사계절,자켓,싱글재킷,1:남성,5145,0,0,199000,23618,121514610,1023855000,0,0,,1,199000.0,110719.0,199000.0,0.0,0,0,0,0,0.0,0.0
2021,2021-01-17,사계절_팬츠_팬츠(일반)_ZB,ZB,01_시즌,사계절,팬츠,팬츠(일반),1:남성,7337,253,17448980,69900,10105,74140385,512856300,2556565,17684700,68968.0,1,57987.0,41957.0,68968.0,1.0,253,17448980,2556565,17684700,3.45,0.18
2021,2021-01-17,여름_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,드레스셔츠,1:남성,42909,0,0,69900,6329,271571061,2999339100,0,0,,1,,24611.0,24611.0,65.0,0,0,0,0,0.0,0.0
2021,2021-01-17,여름_우븐 셔츠_드레스셔츠_ZE,ZE,01_시즌,여름,우븐 셔츠,드레스셔츠,1:남성,14000,11,329187,79900,6547,91658000,1118600000,72017,878900,29926.0,1,28122.0,18773.0,29926.0,63.0,11,329187,72017,878900,0.08,0.0
2021,2021-01-24,봄_가죽&FUR_가죽점퍼_ZA,ZA,01_시즌,봄,가죽&FUR,가죽점퍼,1:남성,1600,51,24770500,999000,204500,327200000,1598400000,10429500,50949000,485429.0,1,530682.0,455693.0,485696.0,51.0,291,144711500,59509500,290709000,18.19,0.22
2021,2021-01-24,봄_니트 셔츠_라운드_ZB,ZB,01_시즌,봄,니트 셔츠,라운드,1:남성,62476,961,45201004,69900,7574,473193224,4367072400,7278614,67173900,50931.0,1,41774.0,27610.0,47035.0,33.0,1841,82100032,14466638,128685900,2.95,0.13
2021,2021-01-24,봄_니트 셔츠_라운드_ZE,ZE,01_시즌,봄,니트 셔츠,라운드,1:남성,17148,88,1812151,69900,6179,105957492,1198645200,543752,6151200,20593.0,1,24673.0,20712.0,20593.0,71.0,210,5024525,1297590,14679000,1.22,0.03
2021,2021-01-24,봄_수트_블레이져(수트)_ZA,ZA,01_시즌,봄,수트,블레이져(수트),1:남성,5878,92,14824867,319000,53744,315905762,1875082000,4944425,29348000,183930.0,1,188353.0,150188.0,161140.0,49.0,359,61153231,19556323,116701000,6.11,0.11
2021,2021-01-24,봄_수트_블레이져(수트)_ZB,ZB,01_시즌,봄,수트,블레이져(수트),1:남성,8372,311,47355540,199000,40583,339762550,1666028000,12621375,61889000,151402.0,1,160160.0,128110.0,152269.0,23.0,1083,164634941,43951606,215517000,12.94,0.31
2021,2021-01-24,봄_수트_블레이져(수트)_ZC,ZC,01_시즌,봄,수트,블레이져(수트),1:남성,2868,53,8389120,239000,46064,132112508,685452000,2441410,12667000,158384.0,1,160403.0,133058.0,158285.0,34.0,175,27795420,8061259,41825000,6.1,0.13
2021,2021-01-24,봄_수트_수트팬츠_ZA,ZA,01_시즌,봄,수트,수트팬츠,1:남성,7046,106,8482433,179000,30103,212107500,1261234000,3190944,18974000,98508.0,1,104290.0,82035.0,80023.0,55.0,408,37594539,12540354,74738667,5.79,0.1
2021,2021-01-24,봄_수트_수트팬츠_ZB,ZB,01_시즌,봄,수트,수트팬츠,1:남성,10050,333,25318260,99000,20850,209542500,994950000,6943050,32967000,75637.0,1,74954.0,62818.0,76031.0,23.0,1250,94763970,26062500,123750000,12.44,0.29
2021,2021-01-24,봄_수트_수트팬츠_ZC,ZC,01_시즌,봄,수트,수트팬츠,1:남성,3438,50,3893756,125667,23973,82418028,432042000,1198633,6283333,78357.0,1,79459.0,66706.0,77875.0,38.0,160,12680366,3835627,20106667,4.65,0.09
2021,2021-01-24,봄_스웨터_T-에리_ZB,ZB,01_시즌,봄,스웨터,T-에리,1:남성,9971,143,3802605,99900,9848,98194408,996102900,1408264,14285700,26592.0,1,48735.0,38264.0,26592.0,73.0,698,38355382,6873904,69730200,7.0,0.29
2021,2021-01-24,봄_스웨터_VEST_ZE,ZE,01_시즌,봄,스웨터,VEST,1:남성,3463,32,814912,99900,8411,29127293,345953700,269152,3196800,25466.0,1,28887.0,23534.0,25466.0,75.0,153,4271144,1286883,15284700,4.42,0.09
2021,2021-01-24,봄_스웨터_라운드_ZB,ZB,01_시즌,봄,스웨터,라운드,1:남성,39623,1517,61504926,94900,8929,353793767,3760222700,13545293,143963300,40548.0,1,40590.0,37620.0,40544.0,57.0,3993,165315084,35653497,378935700,10.08,0.32
2021,2021-01-24,봄_스웨터_라운드_ZD,ZD,01_시즌,봄,스웨터,라운드,1:남성,1603,0,0,89900,9315,14931945,144109700,0,0,,1,26250.0,26250.0,26250.0,71.0,1600,42000000,14904000,143840000,99.81,1.56
2021,2021-01-24,봄_스웨터_라운드_ZE,ZE,01_시즌,봄,스웨터,라운드,1:남성,17542,313,9951594,119900,8392,147212464,2103285800,2626696,37528700,31794.0,1,34919.0,27943.0,31794.0,73.0,788,27537351,6611677,94481200,4.49,0.13
2021,2021-01-24,봄_스웨터_오픈형(CARDIGAN)_ZB,ZB,01_시즌,봄,스웨터,오픈형(CARDIGAN),1:남성,8976,109,7147019,159900,14254,127943904,1435262400,1553686,17429100,66755.0,1,152746.0,79061.0,65569.0,59.0,366,29531789,5216964,58523400,4.08,0.17
2021,2021-01-24,봄_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,봄,우븐 셔츠,드레스셔츠,1:남성,10500,122,4255380,69900,5929,62254500,733950000,723338,8527800,34880.0,1,40055.0,30705.0,34880.0,50.0,368,14298790,2181872,25723200,3.5,0.17
2021,2021-01-24,봄_우븐 셔츠_드레스셔츠_ZE,ZE,01_시즌,봄,우븐 셔츠,드레스셔츠,1:남성,33674,507,9386960,79900,5213,175531337,2690552600,2642822,40509300,18408.0,1,18343.0,16385.0,18515.0,77.0,2543,47145865,13255811,203185700,7.55,0.17
2021,2021-01-24,봄_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,봄,우븐 셔츠,캐쥬얼셔츠,1:남성,14425,439,14676457,69900,8024,115746200,1008307500,3522536,30686100,33294.0,1,38520.0,28867.0,33432.0,52.0,1031,37113746,8272744,72066900,7.15,0.22
2021,2021-01-24,봄_우븐 셔츠_캐쥬얼셔츠_ZD,ZD,01_시즌,봄,우븐 셔츠,캐쥬얼셔츠,1:남성,284,0,0,69900,8987,2552308,19851600,0,0,,1,48930.0,39845.0,48930.0,30.0,1,48930,8987,69900,0.35,0.01
2021,2021-01-24,봄_점퍼_패딩점퍼_ZB,ZB,01_시즌,봄,점퍼,패딩점퍼,1:남성,4219,90,8427007,199000,19336,81578584,839581000,1740240,17910000,93633.0,1,119480.0,103345.0,93633.0,53.0,312,40066595,6032832,62088000,7.4,0.37
2021,2021-01-24,봄_점퍼_패딩점퍼_ZD,ZD,01_시즌,봄,점퍼,패딩점퍼,1:남성,300,0,0,199000,27004,8101200,59700000,0,0,,1,59250.0,59250.0,59250.0,70.0,300,17775000,8101200,59700000,100.0,0.99
2021,2021-01-24,봄_조끼_패딩베스트_ZB,ZB,01_시즌,봄,조끼,패딩베스트,1:남성,10202,2,157463,79000,10099,103029998,805958000,20198,158000,78732.0,1,30723.0,17099.0,78732.0,0.0,1017,14641488,10270683,80343000,9.97,0.03
2021,2021-01-24,봄_코트_더블코트_ZB,ZB,01_시즌,봄,코트,더블코트,1:남성,3377,22,3314807,329000,34815,117570255,1111033000,765930,7238000,150673.0,1,243505.0,144883.0,150673.0,54.0,100,19779807,3481410,32900000,2.96,0.12
2021,2021-01-24,봄_코트_더블코트_ZE,ZE,01_시즌,봄,코트,더블코트,1:남성,2009,29,3264818,399000,36613,73555517,801591000,1061777,11571000,112580.0,1,126554.0,99031.0,112580.0,72.0,38,4578528,1391294,15162000,1.89,0.04
2021,2021-01-24,봄_코트_싱글코트_ZB,ZB,01_시즌,봄,코트,싱글코트,1:남성,10358,289,38637800,249000,25439,263497162,2579142000,7351871,71961000,132396.0,1,178906.0,119035.0,133695.0,46.0,558,90440800,14185087,138942000,5.39,0.26
2021,2021-01-24,봄_코트_싱글코트_ZE,ZE,01_시즌,봄,코트,싱글코트,1:남성,5242,94,8700162,329000,22554,118228068,1724618000,2120076,30926000,92555.0,1,106475.0,82188.0,92555.0,72.0,99,9335021,2232846,32571000,1.89,0.05
2021,2021-01-24,봄_팬츠_팬츠(일반)_ZE,ZE,01_시즌,봄,팬츠,팬츠(일반),1:남성,24440,253,8372564,76567,9298,227243120,1871289333,2352394,19371367,32739.0,1,34365.0,28223.0,33093.0,57.0,283,9676523,2635674,21681700,1.16,0.03
2021,2021-01-24,사계절_데님_데님팬츠_ZB,ZB,01_시즌,사계절,데님,데님팬츠,1:남성,10609,78,5910700,79900,11720,124342784,847659100,914199,6232200,76741.0,1,75709.0,51123.0,75778.0,5.0,125,9569170,1465063,9987500,1.18,0.06
2021,2021-01-24,사계절_소품_벨트_ZB,ZB,01_시즌,사계절,소품,벨트,1:남성,8650,166,6951880,39900,7684,66462275,345135000,1275461,6623400,38624.0,1,37842.0,38165.0,41879.0,-5.0,684,27795760,5255513,27291600,7.91,0.3
2021,2021-01-24,사계절_소품_신발_ZB,ZB,01_시즌,사계절,소품,신발,1:남성,3524,61,9657960,159900,40000,140960000,563487600,2440000,9753900,158327.0,1,157360.0,153362.0,158327.0,1.0,216,33771557,8640000,34538400,6.13,0.16
2021,2021-01-24,사계절_소품_양말_ZB,ZB,01_시즌,사계절,소품,양말,1:남성,14000,539,1761214,3300,820,11480000,46200000,441980,1778700,3268.0,1,3288.0,7095.0,3268.0,1.0,2252,7402268,1846640,7431600,16.09,0.43
2021,2021-01-24,사계절_소품_타이_ZA,ZA,01_시즌,사계절,소품,타이,1:남성,33551,535,19953895,44900,6421,215419787,1506439900,3435057,24021500,37611.0,1,40019.0,43051.0,37297.0,17.0,2383,98540080,15300449,106996700,7.1,0.34
2021,2021-01-24,사계절_수트_블레이져(수트)_ZB,ZB,01_시즌,사계절,수트,블레이져(수트),1:남성,22279,569,65797500,199000,36613,815696571,4433521000,20832683,113231000,106224.0,1,122518.0,134016.0,115637.0,42.0,2123,262964426,76614045,422477000,9.53,0.2
2021,2021-01-24,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26730,688,43125700,99000,17285,462022704,2646270000,11891942,68112000,57812.0,1,66125.0,67813.0,62683.0,37.0,2527,170973692,42841858,250173000,9.45,0.24
2021,2021-01-24,사계절_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,사계절,우븐 셔츠,드레스셔츠,1:남성,101915,1525,46197943,56567,7777,792558983,5764991833,11859417,86264167,36014.0,1,38629.0,32928.0,30294.0,46.0,4954,167428851,38525607,280231267,4.86,0.14
2021,2021-01-24,사계절_우븐 셔츠_드레스셔츠_ZC,ZC,01_시즌,사계절,우븐 셔츠,드레스셔츠,1:남성,1000,14,382000,39900,7535,7535000,39900000,105490,558600,27286.0,1,30812.0,28709.0,27286.0,32.0,60,1898800,452100,2394000,6.0,0.17
2021,2021-01-24,사계절_자켓_싱글재킷_ZB,ZB,01_시즌,사계절,자켓,싱글재킷,1:남성,5145,0,0,199000,23618,121514610,1023855000,0,0,,1,199000.0,110719.0,199000.0,0.0,0,0,0,0,0.0,0.0
2021,2021-01-24,사계절_팬츠_팬츠(일반)_ZB,ZB,01_시즌,사계절,팬츠,팬츠(일반),1:남성,9784,110,6691440,69900,10105,98867320,683901600,1111550,7689000,60831.0,1,57987.0,41957.0,60831.0,13.0,363,24140420,3668115,25373700,3.71,0.18
2021,2021-01-24,여름_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,드레스셔츠,1:남성,42909,0,0,69900,6329,271571061,2999339100,0,0,,1,,24611.0,24611.0,65.0,0,0,0,0,0.0,0.0
2021,2021-01-24,여름_우븐 셔츠_드레스셔츠_ZE,ZE,01_시즌,여름,우븐 셔츠,드레스셔츠,1:남성,14000,51,1220853,79900,6547,91658000,1118600000,333897,4074900,23938.0,1,28122.0,18773.0,23938.0,70.0,62,1550040,405914,4953800,0.44,0.01
2021,2021-01-31,봄_가죽&FUR_가죽점퍼_ZA,ZA,01_시즌,봄,가죽&FUR,가죽점퍼,1:남성,1600,170,83960000,999000,204500,327200000,1598400000,34765000,169830000,493421.0,1,530682.0,455693.0,493882.0,51.0,461,228671500,94274500,460539000,28.81,0.35
2021,2021-01-31,봄_니트 셔츠_라운드_ZB,ZB,01_시즌,봄,니트 셔츠,라운드,1:남성,62476,1167,29689296,69900,7574,473193224,4367072400,8838858,81573300,33454.0,1,41774.0,27610.0,25441.0,64.0,3008,111789328,23305496,210259200,4.81,0.17
2021,2021-01-31,봄_니트 셔츠_라운드_ZE,ZE,01_시즌,봄,니트 셔츠,라운드,1:남성,17148,86,1707614,69900,6179,105957492,1198645200,531394,6011400,19856.0,1,24673.0,20712.0,19856.0,72.0,296,6732139,1828984,20690400,1.73,0.04
2021,2021-01-31,봄_수트_블레이져(수트)_ZA,ZA,01_시즌,봄,수트,블레이져(수트),1:남성,5878,133,22282870,319000,53744,315905762,1875082000,7147919,42427000,188100.0,1,188353.0,150188.0,167540.0,47.0,492,83436101,26704242,159128000,8.37,0.16
2021,2021-01-31,봄_수트_블레이져(수트)_ZB,ZB,01_시즌,봄,수트,블레이져(수트),1:남성,8372,217,31567544,199000,40583,339762550,1666028000,8806554,43183000,148671.0,1,160160.0,128110.0,145473.0,27.0,1300,196202485,52758160,258700000,15.53,0.37
2021,2021-01-31,봄_수트_블레이져(수트)_ZC,ZC,01_시즌,봄,수트,블레이져(수트),1:남성,2868,41,6268400,239000,46064,132112508,685452000,1888638,9799000,154124.0,1,160403.0,133058.0,152888.0,36.0,216,34063820,9949897,51624000,7.53,0.16
2021,2021-01-31,봄_수트_수트팬츠_ZA,ZA,01_시즌,봄,수트,수트팬츠,1:남성,7046,147,12779070,179000,30103,212107500,1261234000,4425178,26313000,100535.0,1,104290.0,82035.0,86932.0,51.0,555,50373609,16965532,101051667,7.88,0.14
2021,2021-01-31,봄_수트_수트팬츠_ZB,ZB,01_시즌,봄,수트,수트팬츠,1:남성,10050,256,18594456,99000,20850,209542500,994950000,5337600,25344000,72625.0,1,74954.0,62818.0,72635.0,27.0,1506,113358426,31400100,149094000,14.99,0.34
2021,2021-01-31,봄_수트_수트팬츠_ZC,ZC,01_시즌,봄,수트,수트팬츠,1:남성,3438,41,2955074,125667,23973,82418028,432042000,982879,5152333,74075.0,1,79459.0,66706.0,72075.0,43.0,201,15635440,4818506,25259000,5.85,0.11
2021,2021-01-31,봄_스웨터_T-에리_ZB,ZB,01_시즌,봄,스웨터,T-에리,1:남성,9971,438,18381489,99900,9848,98194408,996102900,4313424,43756200,41967.0,1,48735.0,38264.0,41967.0,58.0,1136,56736871,11187328,113486400,11.39,0.41
2021,2021-01-31,봄_스웨터_VEST_ZE,ZE,01_시즌,봄,스웨터,VEST,1:남성,3463,4,117245,99900,8411,29127293,345953700,33644,399600,29311.0,1,28887.0,23534.0,29311.0,71.0,157,4388389,1320527,15684300,4.53,0.09
2021,2021-01-31,봄_스웨터_라운드_ZB,ZB,01_시즌,봄,스웨터,라운드,1:남성,39623,1297,55998890,94900,8929,353793767,3760222700,11580913,123085300,43254.0,1,40590.0,37620.0,43176.0,55.0,5290,221313974,47234410,502021000,13.35,0.44
2021,2021-01-31,봄_스웨터_라운드_ZD,ZD,01_시즌,봄,스웨터,라운드,1:남성,1603,0,0,89900,9315,14931945,144109700,0,0,,1,26250.0,26250.0,26250.0,71.0,1600,42000000,14904000,143840000,99.81,1.56
2021,2021-01-31,봄_스웨터_라운드_ZE,ZE,01_시즌,봄,스웨터,라운드,1:남성,17542,304,8226735,119900,8392,147212464,2103285800,2551168,36449600,27062.0,1,34919.0,27943.0,27062.0,77.0,1092,35764086,9162845,130930800,6.23,0.16
2021,2021-01-31,봄_스웨터_오픈형(CARDIGAN)_ZB,ZB,01_시즌,봄,스웨터,오픈형(CARDIGAN),1:남성,8976,46,4636065,159900,14254,127943904,1435262400,655684,7355400,390714.0,1,152746.0,79061.0,100784.0,37.0,412,34167854,5872648,65878800,4.59,0.2
2021,2021-01-31,봄_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,봄,우븐 셔츠,드레스셔츠,1:남성,10500,160,6105100,69900,5929,62254500,733950000,948640,11184000,38157.0,1,40055.0,30705.0,38157.0,45.0,528,20403890,3130512,36907200,5.03,0.25
2021,2021-01-31,봄_우븐 셔츠_드레스셔츠_ZE,ZE,01_시즌,봄,우븐 셔츠,드레스셔츠,1:남성,33674,251,4312888,79900,5213,175531337,2690552600,1308379,20054900,17685.0,1,18343.0,16385.0,17183.0,78.0,2794,51458753,14564190,223240600,8.3,0.18
2021,2021-01-31,봄_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,봄,우븐 셔츠,캐쥬얼셔츠,1:남성,14425,311,10146759,69900,8024,115746200,1008307500,2495464,21738900,33471.0,1,38520.0,28867.0,32626.0,53.0,1342,47260505,10768208,93805800,9.3,0.28
2021,2021-01-31,봄_우븐 셔츠_캐쥬얼셔츠_ZD,ZD,01_시즌,봄,우븐 셔츠,캐쥬얼셔츠,1:남성,284,0,0,69900,8987,2552308,19851600,0,0,,1,48930.0,39845.0,48930.0,30.0,1,48930,8987,69900,0.35,0.01
2021,2021-01-31,봄_점퍼_패딩점퍼_ZB,ZB,01_시즌,봄,점퍼,패딩점퍼,1:남성,4219,101,10278560,199000,19336,81578584,839581000,1952936,20099000,101768.0,1,119480.0,103345.0,101768.0,49.0,413,50345155,7985768,82187000,9.79,0.46
2021,2021-01-31,봄_점퍼_패딩점퍼_ZD,ZD,01_시즌,봄,점퍼,패딩점퍼,1:남성,300,0,0,199000,27004,8101200,59700000,0,0,,1,59250.0,59250.0,59250.0,70.0,300,17775000,8101200,59700000,100.0,0.99
2021,2021-01-31,봄_조끼_패딩베스트_ZB,ZB,01_시즌,봄,조끼,패딩베스트,1:남성,10202,44,870941,79000,10099,103029998,805958000,444356,3476000,19794.0,1,30723.0,17099.0,19794.0,75.0,1061,15512429,10715039,83819000,10.4,0.03
2021,2021-01-31,봄_코트_더블코트_ZB,ZB,01_시즌,봄,코트,더블코트,1:남성,3377,8,1038419,329000,34815,117570255,1111033000,278520,2632000,129802.0,1,243505.0,144883.0,129802.0,61.0,108,20818226,3759930,35532000,3.2,0.13
2021,2021-01-31,봄_코트_더블코트_ZE,ZE,01_시즌,봄,코트,더블코트,1:남성,2009,3,306236,399000,36613,73555517,801591000,109839,1197000,102079.0,1,126554.0,99031.0,102079.0,74.0,41,4884764,1501133,16359000,2.04,0.04
2021,2021-01-31,봄_코트_싱글코트_ZB,ZB,01_시즌,봄,코트,싱글코트,1:남성,10358,206,24410382,249000,25439,263497162,2579142000,5240434,51294000,129328.0,1,178906.0,119035.0,118497.0,52.0,764,114851182,19425521,190236000,7.38,0.32
2021,2021-01-31,봄_코트_싱글코트_ZE,ZE,01_시즌,봄,코트,싱글코트,1:남성,5242,9,730235,329000,22554,118228068,1724618000,202986,2961000,81137.0,1,106475.0,82188.0,81137.0,75.0,108,10065256,2435832,35532000,2.06,0.06
2021,2021-01-31,봄_팬츠_팬츠(일반)_ZE,ZE,01_시즌,봄,팬츠,팬츠(일반),1:남성,28919,200,5205081,76567,9298,268888862,2214231433,1859600,15313333,25819.0,1,34365.0,28223.0,26025.0,66.0,483,14881604,4495274,36995033,1.67,0.03
2021,2021-01-31,사계절_데님_데님팬츠_ZB,ZB,01_시즌,사계절,데님,데님팬츠,1:남성,10609,67,4837063,79900,11720,124342784,847659100,785274,5353300,72667.0,1,75709.0,51123.0,72195.0,10.0,192,14406233,2250337,15340800,1.81,0.09
2021,2021-01-31,사계절_소품_벨트_ZB,ZB,01_시즌,사계절,소품,벨트,1:남성,8650,198,7791805,39900,7684,66462275,345135000,1521333,7900200,37834.0,1,37842.0,38165.0,39353.0,1.0,882,35587565,6776846,35191800,10.2,0.38
2021,2021-01-31,사계절_소품_신발_ZB,ZB,01_시즌,사계절,소품,신발,1:남성,3524,47,7611240,159900,40000,140960000,563487600,1880000,7515300,161941.0,1,157360.0,153362.0,161941.0,-1.0,263,41382797,10520000,42053700,7.46,0.19
2021,2021-01-31,사계절_소품_양말_ZB,ZB,01_시즌,사계절,소품,양말,1:남성,14000,508,1673434,3300,820,11480000,46200000,416560,1676400,3294.0,1,3288.0,7095.0,3294.0,0.0,2760,9075702,2263200,9108000,19.71,0.52
2021,2021-01-31,사계절_소품_타이_ZA,ZA,01_시즌,사계절,소품,타이,1:남성,33551,705,24977657,44900,6421,215419787,1506439900,4526570,31654500,35283.0,1,40019.0,43051.0,35429.0,21.0,3088,123517737,19827019,138651200,9.2,0.43
2021,2021-01-31,사계절_수트_블레이져(수트)_ZB,ZB,01_시즌,사계절,수트,블레이져(수트),1:남성,22279,795,91228080,199000,36613,815696571,4433521000,29107176,158205000,108823.0,1,122518.0,134016.0,114752.0,42.0,2918,354192506,105721221,580682000,13.1,0.27
2021,2021-01-31,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26730,1011,59744380,99000,17285,462022704,2646270000,17474933,100089000,57130.0,1,66125.0,67813.0,59094.0,40.0,3538,230718072,60316791,350262000,13.24,0.32
2021,2021-01-31,사계절_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,사계절,우븐 셔츠,드레스셔츠,1:남성,101915,1790,55609468,56567,7777,792558983,5764991833,13920233,101254333,36769.0,1,38629.0,32928.0,31067.0,45.0,6744,223038319,52445840,381485600,6.62,0.19
2021,2021-01-31,사계절_우븐 셔츠_드레스셔츠_ZC,ZC,01_시즌,사계절,우븐 셔츠,드레스셔츠,1:남성,1000,15,427000,39900,7535,7535000,39900000,113025,598500,28467.0,1,30812.0,28709.0,28467.0,29.0,75,2325800,565125,2992500,7.5,0.21
2021,2021-01-31,사계절_자켓_싱글재킷_ZB,ZB,01_시즌,사계절,자켓,싱글재킷,1:남성,5145,31,6169000,199000,23618,121514610,1023855000,732158,6169000,199000.0,1,199000.0,110719.0,199000.0,0.0,31,6169000,732158,6169000,0.6,0.04
2021,2021-01-31,사계절_팬츠_팬츠(일반)_ZB,ZB,01_시즌,사계절,팬츠,팬츠(일반),1:남성,22315,765,34198855,64900,10275,229286625,1448243500,7860375,49648500,51074.0,1,57987.0,41957.0,44704.0,31.0,1128,58339275,11528490,75022200,5.05,0.18
