기획년도,주차,카테고리,판매수량,판매액,평균 택가,평균 원가,주차별 평균 실판매가,월,월별 평균 실판매가,년도별 평균 실판매가,실판매가,할인율,시즌이월,매출원가계,판매택가계,누적판매수량,누적판매액,누적매출원가,누적판매택가
2024,2024-09-15,겨울_우븐 셔츠_캐쥬얼셔츠_ZB,238,17063140,96500.0,9946.0,77039.0,9,73207.0,59796.0,71694.0,26.0,01_시즌,2367148.0,22967000.0,771,53072720,7620426.0,71021604.0
2024,2024-09-15,겨울_자켓_싱글재킷_ZA,50,11708840,299000.0,37539.0,233007.0,9,236095.0,214755.0,234177.0,22.0,01_시즌,1876950.0,14950000.0,148,34821540,5702576.0,44252000.0
2024,2024-09-15,겨울_점퍼_점퍼_ZB,78,15303540,249000.0,42466.0,195797.0,9,194739.0,154908.0,196199.0,21.0,01_시즌,3312348.0,19422000.0,318,62925340,13504188.0,79182000.0
2024,2024-09-15,겨울_점퍼_점퍼_ZG,0,0,129000.0,21190.0,,9,103200.0,79060.0,103200.0,20.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2024,2024-09-15,겨울_점퍼_패딩점퍼_ZB,0,-15100,224000.0,32296.0,166750.0,9,180525.0,139210.0,166750.0,26.0,01_시즌,0.0,0.0,4,731900,143560.0,1046000.0
2024,2024-09-15,겨울_조끼_패딩베스트_ZB,-7,-551300,159000.0,21916.0,116750.0,9,122439.0,85242.0,78757.0,50.0,01_시즌,-153412.0,-1113000.0,18,2491980,339960.0,2462000.0
2024,2024-09-15,겨울_팬츠_팬츠(일반)_ZA,16,1754400,129000.0,16829.0,109650.0,9,103171.0,81688.0,109650.0,15.0,01_시즌,269264.0,2064000.0,16,1754400,269264.0,2064000.0
2024,2024-09-15,겨울_팬츠_팬츠(일반)_ZB,252,19857000,99000.0,12352.0,78432.0,9,74650.0,59970.0,78798.0,20.0,01_시즌,3112704.0,24948000.0,548,42126480,6843732.0,54252000.0
2024,2024-09-15,겨울_팬츠_팬츠(일반)_ZG,0,0,129000.0,17020.0,,9,99975.0,73736.0,99975.0,22.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2024,2024-09-15,사계절_데님_데님자켓_ZB,44,3494200,155667.0,18886.0,88251.0,9,79412.0,83945.0,79414.0,49.0,01_시즌,830984.0,6849348.0,3566,287220248,71147714.0,637287348.0
2024,2024-09-15,사계절_데님_데님팬츠_ZB,155,7056708,99000.0,15786.0,57850.0,9,58071.0,49757.0,45527.0,54.0,01_시즌,2446830.0,15345000.0,9115,416632334,132715588.0,902385000.0
2024,2024-09-15,사계절_수트_블레이져(수트)_ZB,348,47951329,259000.0,42625.0,123998.0,9,121390.0,131261.0,137791.0,47.0,01_시즌,14833500.0,90132000.0,13803,2008795107,590360125.0,3574977000.0
2024,2024-09-15,사계절_수트_블레이져(수트)_ZC,99,14929400,259000.0,44254.0,152658.0,9,150389.0,148324.0,150802.0,42.0,01_시즌,4381146.0,25641000.0,4558,677431540,202378033.0,1180522000.0
2024,2024-09-15,사계절_수트_수트팬츠_ZB,384,27934991,139000.0,20924.0,66876.0,9,64184.0,69377.0,72747.0,48.0,01_시즌,8034816.0,53376000.0,15093,1157160891,313189370.0,2097927000.0
2024,2024-09-15,사계절_수트_수트팬츠_ZC,94,7327100,139000.0,21438.0,77950.0,9,78122.0,78577.0,77948.0,44.0,01_시즌,2015172.0,13066000.0,4580,358541068,98448939.0,636620000.0
2024,2024-09-15,사계절_우븐 셔츠_드레스셔츠_ZB,2399,67652700,79000.0,7628.0,29996.0,9,29739.0,33114.0,28200.0,64.0,01_시즌,18299572.0,189521000.0,92524,2968368672,706443395.0,7309396000.0
2024,2024-09-15,여름_니트 셔츠_라운드_ZB,1735,32614730,79000.0,7438.0,19028.0,9,19215.0,29498.0,18798.0,76.0,01_시즌,12904930.0,137065000.0,74193,2110578452,551420731.0,5861247000.0
2024,2024-09-15,여름_니트 셔츠_라운드_ZG,132,3828000,99000.0,10085.0,29000.0,9,29078.0,38377.0,29000.0,71.0,01_시즌,1331220.0,13068000.0,8223,318963673,82928955.0,814077000.0
2024,2024-09-15,여름_니트 셔츠_티에리_ZA,191,3768748,99000.0,9835.0,19616.0,9,20125.0,33828.0,19732.0,80.0,01_시즌,1878485.0,18909000.0,11112,366161154,109286520.0,1100088000.0
2024,2024-09-15,여름_니트 셔츠_티에리_ZB,219,4271000,79000.0,8758.0,19898.0,9,20098.0,32296.0,19502.0,75.0,01_시즌,1918002.0,17301000.0,14458,501832890,126552016.0,1142182000.0
2024,2024-09-15,여름_수트_블레이져(수트)_ZA,39,4890000,399000.0,77369.0,150942.0,9,151090.0,216403.0,125385.0,69.0,01_시즌,3017391.0,15561000.0,3393,704136403,261121930.0,1348857000.0
2024,2024-09-15,여름_수트_블레이져(수트)_ZB,261,22438500,279000.0,52695.0,87514.0,9,86833.0,160776.0,85971.0,69.0,01_시즌,13753395.0,72819000.0,17411,3128747789,917639740.0,4857669000.0
2024,2024-09-15,여름_수트_블레이져(수트)_ZC,12,961000,279000.0,56977.0,80083.0,9,86556.0,161147.0,80083.0,71.0,01_시즌,683724.0,3348000.0,3820,728103644,217652140.0,1065780000.0
2024,2024-09-15,여름_수트_수트팬츠_ZA,47,3663000,231000.0,41682.0,89857.0,9,89753.0,126622.0,77936.0,66.0,01_시즌,1959054.0,10857000.0,3874,453457129,160479197.0,890925000.0
2024,2024-09-15,여름_수트_수트팬츠_ZB,288,17145400,149000.0,26660.0,61799.0,9,60741.0,90772.0,59533.0,60.0,01_시즌,7678080.0,42912000.0,19638,1907557120,523677890.0,2926062000.0
2024,2024-09-15,여름_수트_수트팬츠_ZC,20,1167600,149000.0,28158.0,58380.0,9,63059.0,93396.0,58380.0,61.0,01_시즌,563160.0,2980000.0,4058,411224848,114265164.0,604642000.0
2024,2024-09-15,여름_스웨터_T-에리_ZA,31,1404700,109000.0,14136.0,47770.0,9,49556.0,54575.0,45313.0,58.0,01_시즌,438216.0,3379000.0,6542,381984423,92477712.0,713078000.0
2024,2024-09-15,여름_스웨터_T-에리_ZB,405,11532025,91500.0,12596.0,35494.0,9,36931.0,46143.0,28474.0,69.0,01_시즌,5101380.0,37057500.0,43967,1868688007,553808332.0,4022980500.0
2024,2024-09-15,여름_스웨터_라운드_ZA,10,300000,109000.0,13614.0,30000.0,9,29472.0,43521.0,30000.0,72.0,01_시즌,136140.0,1090000.0,1246,56133500,16963044.0,135814000.0
2024,2024-09-15,여름_스웨터_라운드_ZB,202,5967000,94000.0,14528.0,29328.0,9,29948.0,42897.0,29540.0,69.0,01_시즌,2934656.0,18988000.0,18679,844240820,271368512.0,1755826000.0
2024,2024-09-15,여름_스웨터_오픈형(CARDIGAN)_ZA,15,595000,129000.0,14208.0,39667.0,9,40259.0,53541.0,39667.0,69.0,01_시즌,213120.0,1935000.0,2263,126463500,32152704.0,291927000.0
2024,2024-09-15,여름_우븐 셔츠_캐쥬얼셔츠_ZA,70,1610000,85667.0,9677.0,29217.0,9,28535.0,40111.0,23000.0,73.0,01_시즌,677390.0,5996690.0,7112,290631458,68877536.0,610070290.0
2024,2024-09-15,여름_우븐 셔츠_캐쥬얼셔츠_ZB,739,14271714,79000.0,8769.0,21155.0,9,22896.0,32585.0,19312.0,76.0,01_시즌,6480291.0,58381000.0,39196,1270163488,343798724.0,3096484000.0
2024,2024-09-15,여름_자켓_싱글재킷_ZA,152,17246800,311857.0,40036.0,131384.0,9,131183.0,165002.0,113466.0,64.0,01_시즌,6085472.0,47402264.0,18686,3298295208,745992116.0,5822988522.0
2024,2024-09-15,여름_점퍼_점퍼_ZA,29,4542100,249000.0,34968.0,157301.0,9,155378.0,162956.0,156624.0,37.0,01_시즌,1014072.0,7221000.0,3553,597179699,124241304.0,884697000.0
2024,2024-09-15,여름_점퍼_점퍼_ZB,194,16897000,249000.0,24849.0,86369.0,9,101424.0,108673.0,87098.0,65.0,01_시즌,4820706.0,48306000.0,8887,951587530,220833007.0,2212863000.0
2024,2024-09-15,여름_점퍼_점퍼_ZG,37,3503000,249000.0,30900.0,94635.0,9,88707.0,101942.0,94676.0,62.0,01_시즌,1143300.0,9213000.0,3149,312377088,97304100.0,784101000.0
2024,2024-09-15,여름_팬츠_반바지_ZA,12,228000,79000.0,12359.0,19000.0,9,19461.0,33735.0,19000.0,76.0,01_시즌,148308.0,948000.0,1666,57286650,20590094.0,131614000.0
2024,2024-09-15,여름_팬츠_반바지_ZB,153,2907000,79000.0,7846.0,19000.0,9,18976.0,24963.0,19000.0,76.0,01_시즌,1200438.0,12087000.0,7219,180905410,56640274.0,570301000.0
2024,2024-09-15,여름_팬츠_반바지_ZG,58,1692000,79000.0,12805.0,29152.0,9,29262.0,36024.0,29172.0,63.0,01_시즌,742690.0,4582000.0,3831,132880717,49055955.0,302649000.0
2024,2024-09-15,여름_팬츠_팬츠(일반)_ZA,177,12419800,129000.0,13020.0,69882.0,9,75911.0,77326.0,70168.0,46.0,01_시즌,2304540.0,22833000.0,17037,1264104512,221181738.0,2197773000.0
2024,2024-09-15,여름_팬츠_팬츠(일반)_ZB,631,18149165,99000.0,11930.0,28771.0,9,28631.0,41765.0,28763.0,71.0,01_시즌,7527830.0,62469000.0,67033,2841423349,794968412.0,6636267000.0
2024,2024-09-15,여름_팬츠_팬츠(일반)_ZG,27,1043000,129000.0,19582.0,38630.0,9,38899.0,53606.0,38630.0,70.0,01_시즌,528714.0,3483000.0,1647,88219300,32251554.0,212463000.0
2024,2024-09-22,가을_니트 셔츠_라운드_ZB,251,4769000,79000.0,6042.0,19000.0,9,18882.0,18560.0,19000.0,76.0,01_시즌,1516542.0,19829000.0,3639,75222600,19510422.0,287481000.0
2024,2024-09-22,가을_니트 셔츠_티에리_ZB,143,2646635,79000.0,8732.0,18508.0,9,19540.0,25900.0,18508.0,77.0,01_시즌,1248676.0,11297000.0,3306,110734839,28867992.0,261174000.0
2024,2024-09-22,가을_수트_블레이져(수트)_ZB,677,124077720,279000.0,50594.0,182177.0,9,200871.0,167269.0,183276.0,34.0,01_시즌,34252138.0,188883000.0,2585,538309674,130748110.0,721215000.0
2024,2024-09-22,가을_수트_블레이져(수트)_ZC,198,36788940,279000.0,52887.0,185803.0,9,200709.0,169658.0,185803.0,33.0,01_시즌,10471626.0,55242000.0,982,206587224,51935034.0,273978000.0
2024,2024-09-22,가을_수트_수트팬츠_ZB,698,67780020,149000.0,25443.0,96668.0,9,104531.0,82586.0,97106.0,35.0,01_시즌,17759214.0,104002000.0,2815,313193300,71600165.0,419435000.0
2024,2024-09-22,가을_수트_수트팬츠_ZC,204,20229730,149000.0,25262.0,99165.0,9,104781.0,84974.0,99165.0,33.0,01_시즌,5153448.0,30396000.0,978,109838032,24706236.0,145722000.0
2024,2024-09-22,가을_스웨터_T-에리_ZA,127,6718900,109000.0,15150.0,52905.0,9,51545.0,47292.0,52905.0,51.0,01_시즌,1924050.0,13843000.0,5390,295200330,81629744.0,587510000.0
2024,2024-09-22,가을_스웨터_T-에리_ZB,115,5620340,89000.0,18890.0,48873.0,9,51562.0,50174.0,48873.0,45.0,01_시즌,2172350.0,10235000.0,4608,277959630,87622918.0,410112000.0
2024,2024-09-22,가을_우븐 셔츠_캐쥬얼셔츠_ZB,193,10107100,79000.0,8819.0,52250.0,9,53441.0,41925.0,52368.0,34.0,01_시즌,1702067.0,15247000.0,1064,60889900,9376563.0,84056000.0
2024,2024-09-22,가을_자켓_싱글재킷_ZA,132,26201370,299000.0,38902.0,198495.0,9,206415.0,125192.0,198495.0,34.0,01_시즌,5135064.0,39468000.0,274,58864130,10659148.0,81926000.0
2024,2024-09-22,가을_점퍼_점퍼_ZA,34,5377180,199000.0,28588.0,158152.0,9,150990.0,92726.0,158152.0,21.0,01_시즌,971992.0,6766000.0,187,29639380,5345956.0,37213000.0
2024,2024-09-22,가을_팬츠_팬츠(일반)_ZA,134,11550660,129000.0,19553.0,86199.0,9,89761.0,55762.0,86199.0,33.0,01_시즌,2620102.0,17286000.0,291,27104190,5689923.0,37539000.0
2024,2024-09-22,가을_팬츠_팬츠(일반)_ZB,469,29495380,99000.0,10944.0,62890.0,9,65262.0,53779.0,62890.0,36.0,01_시즌,5132736.0,46431000.0,2270,161165470,24742866.0,224730000.0
2024,2024-09-22,겨울_니트 셔츠_라운드_ZA,82,6383180,99000.0,13130.0,77844.0,9,78281.0,61080.0,77844.0,21.0,01_시즌,1076660.0,8118000.0,203,15847580,2665390.0,20097000.0
2024,2024-09-22,겨울_니트 셔츠_라운드_ZB,193,10893100,79000.0,7869.0,62869.0,9,61838.0,43447.0,56441.0,29.0,01_시즌,1518717.0,15247000.0,501,28359980,3790461.0,38259000.0
2024,2024-09-22,겨울_니트 셔츠_라운드_ZG,19,1486980,99000.0,13913.0,78262.0,9,76204.0,53428.0,78262.0,21.0,01_시즌,264347.0,1881000.0,24,1882980,333063.0,2376000.0
2024,2024-09-22,겨울_니트 셔츠_티에리_ZA,53,5009900,119000.0,14630.0,94526.0,9,93951.0,68233.0,94526.0,21.0,01_시즌,775390.0,6307000.0,80,7558880,1170400.0,9520000.0
2024,2024-09-22,겨울_니트 셔츠_티에리_ZB,20,1574100,99000.0,10884.0,78705.0,9,79091.0,56741.0,78705.0,20.0,01_시즌,217680.0,1980000.0,63,4971880,685692.0,6237000.0
2024,2024-09-22,겨울_니트 셔츠_후드티_ZG,3,285600,119000.0,16170.0,95200.0,9,83950.0,63900.0,95200.0,20.0,01_시즌,48510.0,357000.0,7,628300,113190.0,833000.0
2024,2024-09-22,겨울_수트_블레이져(수트)_ZA,77,24059480,414000.0,74500.0,326513.0,9,324460.0,284983.0,312461.0,25.0,01_시즌,5736500.0,31878000.0,196,61179180,14602000.0,81144000.0
2024,2024-09-22,겨울_수트_블레이져(수트)_ZB,443,98012700,279000.0,49443.0,221343.0,9,220913.0,207169.0,221248.0,21.0,01_시즌,21903249.0,123597000.0,1331,294780240,65722501.0,371349000.0
2024,2024-09-22,겨울_수트_블레이져(수트)_ZC,78,18142580,315667.0,54612.0,251009.0,9,243161.0,223349.0,232597.0,26.0,01_시즌,4259736.0,24622026.0,278,63349230,14992520.0,86728750.0
2024,2024-09-22,겨울_수트_수트팬츠_ZA,80,13764380,234000.0,40995.0,184880.0,9,183712.0,161162.0,172055.0,26.0,01_시즌,3279600.0,18720000.0,220,38061860,9018900.0,51480000.0
2024,2024-09-22,겨울_수트_수트팬츠_ZB,472,55723020,149000.0,25690.0,118151.0,9,117855.0,110732.0,118057.0,21.0,01_시즌,12125680.0,70328000.0,1432,169226950,36789771.0,213368000.0
2024,2024-09-22,겨울_수트_수트팬츠_ZC,79,9880360,169000.0,28383.0,133779.0,9,130111.0,119713.0,125068.0,26.0,01_시즌,2242257.0,13351000.0,268,32763040,7520253.0,44712000.0
2024,2024-09-22,겨울_스웨터_T-에리_ZA,0,0,139000.0,20590.0,,9,130006.0,86794.0,130006.0,6.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2024,2024-09-22,겨울_스웨터_T-에리_ZB,250,20559720,99000.0,13402.0,81948.0,9,75695.0,56855.0,82239.0,17.0,01_시즌,3350500.0,24750000.0,543,42659100,7277286.0,53757000.0
2024,2024-09-22,겨울_스웨터_Turtle_ZB,0,0,159000.0,16298.0,,9,120063.0,68760.0,120063.0,24.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2024,2024-09-22,겨울_스웨터_VEST_ZB,28,2217600,99000.0,8740.0,79200.0,9,79090.0,62121.0,79200.0,20.0,01_시즌,244720.0,2772000.0,71,5643000,620540.0,7029000.0
2024,2024-09-22,겨울_스웨터_라운드_ZA,58,6396780,139000.0,16748.0,110289.0,9,108381.0,81980.0,110289.0,21.0,01_시즌,971384.0,8062000.0,118,13071560,1834004.0,16402000.0
2024,2024-09-22,겨울_스웨터_라운드_ZB,246,19350540,99000.0,14285.0,78715.0,9,78898.0,57205.0,78661.0,21.0,01_시즌,3514110.0,24354000.0,412,32361920,6135519.0,40788000.0
2024,2024-09-22,겨울_스웨터_오픈형(CARDIGAN)_ZA,0,0,179000.0,21238.0,,9,,102238.0,102238.0,43.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2024,2024-09-22,겨울_우븐 셔츠_캐쥬얼셔츠_ZB,431,31409340,103000.0,10932.0,76646.0,9,73207.0,59796.0,72875.0,29.0,01_시즌,4711692.0,44393000.0,1202,84482060,12332118.0,115414604.0
2024,2024-09-22,겨울_자켓_싱글재킷_ZA,107,25337260,299000.0,37539.0,236624.0,9,236095.0,214755.0,236797.0,21.0,01_시즌,4016673.0,31993000.0,255,60158800,9719249.0,76245000.0
2024,2024-09-22,겨울_점퍼_점퍼_ZB,230,45357840,249000.0,42466.0,197580.0,9,194739.0,154908.0,197208.0,21.0,01_시즌,9767180.0,57270000.0,548,108283180,23271368.0,136452000.0
2024,2024-09-22,겨울_점퍼_점퍼_ZG,0,0,129000.0,21190.0,,9,103200.0,79060.0,103200.0,20.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2024,2024-09-22,겨울_점퍼_패딩점퍼_ZB,11,1891300,224000.0,32296.0,177778.0,9,180525.0,139210.0,171936.0,23.0,01_시즌,355256.0,2464000.0,15,2623200,498816.0,3510000.0
2024,2024-09-22,겨울_조끼_패딩베스트_ZB,19,2866800,159000.0,21916.0,126534.0,9,122439.0,85242.0,150884.0,5.0,01_시즌,416404.0,3021000.0,37,5358780,756364.0,5483000.0
2024,2024-09-22,겨울_팬츠_팬츠(일반)_ZA,21,2040780,129000.0,16829.0,97180.0,9,103171.0,81688.0,97180.0,25.0,01_시즌,353409.0,2709000.0,37,3795180,622673.0,4773000.0
2024,2024-09-22,겨울_팬츠_팬츠(일반)_ZB,436,34063220,99000.0,12257.0,78102.0,9,74650.0,59970.0,78127.0,21.0,01_시즌,5344052.0,43164000.0,984,76189700,12187784.0,97416000.0
2024,2024-09-22,겨울_팬츠_팬츠(일반)_ZG,0,0,129000.0,17020.0,,9,99975.0,73736.0,99975.0,22.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2024,2024-09-22,사계절_데님_데님자켓_ZB,45,3215000,155667.0,18886.0,72334.0,9,79412.0,83945.0,71444.0,54.0,01_시즌,849870.0,7005015.0,3611,290435248,71997584.0,644292363.0
2024,2024-09-22,사계절_데님_데님팬츠_ZB,158,7973177,99000.0,15786.0,58020.0,9,58071.0,49757.0,50463.0,49.0,01_시즌,2494188.0,15642000.0,9273,424605511,135209776.0,918027000.0
2024,2024-09-22,사계절_수트_블레이져(수트)_ZB,587,72354511,259000.0,42625.0,114106.0,9,121390.0,131261.0,123262.0,52.0,01_시즌,25020875.0,152033000.0,14390,2081149618,615381000.0,3727010000.0
2024,2024-09-22,사계절_수트_블레이져(수트)_ZC,147,21642500,259000.0,44254.0,151982.0,9,150389.0,148324.0,147228.0,43.0,01_시즌,6505338.0,38073000.0,4705,699074040,208883371.0,1218595000.0
2024,2024-09-22,사계절_수트_수트팬츠_ZB,691,43721652,139000.0,20924.0,59218.0,9,64184.0,69377.0,63273.0,54.0,01_시즌,14458484.0,96049000.0,15784,1200882543,327647854.0,2193976000.0
2024,2024-09-22,사계절_수트_수트팬츠_ZC,125,9671700,139000.0,21438.0,76743.0,9,78122.0,78577.0,77374.0,44.0,01_시즌,2679750.0,17375000.0,4705,368212768,101128689.0,653995000.0
2024,2024-09-22,사계절_우븐 셔츠_드레스셔츠_ZB,3077,89864500,79000.0,7628.0,30273.0,9,29739.0,33114.0,29205.0,63.0,01_시즌,23471356.0,243083000.0,95601,3058233172,729914751.0,7552479000.0
2024,2024-09-22,여름_니트 셔츠_라운드_ZB,2021,38113278,79000.0,7438.0,18914.0,9,19215.0,29498.0,18859.0,76.0,01_시즌,15032198.0,159659000.0,76214,2148691730,566452929.0,6020906000.0
2024,2024-09-22,여름_니트 셔츠_라운드_ZG,111,3219000,99000.0,10085.0,29000.0,9,29078.0,38377.0,29000.0,71.0,01_시즌,1119435.0,10989000.0,8334,322182673,84048390.0,825066000.0
2024,2024-09-22,여름_니트 셔츠_티에리_ZA,116,2297407,99000.0,9835.0,19584.0,9,20125.0,33828.0,19805.0,80.0,01_시즌,1140860.0,11484000.0,11228,368458561,110427380.0,1111572000.0
2024,2024-09-22,여름_니트 셔츠_티에리_ZB,129,2371000,79000.0,8758.0,18324.0,9,20098.0,32296.0,18380.0,77.0,01_시즌,1129782.0,10191000.0,14587,504203890,127681798.0,1152373000.0
2024,2024-09-22,여름_수트_블레이져(수트)_ZA,36,4569500,399000.0,77369.0,156716.0,9,151090.0,216403.0,126931.0,68.0,01_시즌,2785284.0,14364000.0,3429,708705903,263907214.0,1363221000.0
2024,2024-09-22,여름_수트_블레이져(수트)_ZB,324,28042000,279000.0,52695.0,86779.0,9,86833.0,160776.0,86549.0,69.0,01_시즌,17073180.0,90396000.0,17735,3156789789,934712920.0,4948065000.0
2024,2024-09-22,여름_수트_블레이져(수트)_ZC,8,682000,279000.0,56977.0,85250.0,9,86556.0,161147.0,85250.0,69.0,01_시즌,455816.0,2232000.0,3828,728785644,218107956.0,1068012000.0
2024,2024-09-22,여름_수트_수트팬츠_ZA,39,3002000,231000.0,41682.0,91507.0,9,89753.0,126622.0,76974.0,67.0,01_시즌,1625598.0,9009000.0,3913,456459129,162104795.0,899934000.0
2024,2024-09-22,여름_수트_수트팬츠_ZB,346,20980200,149000.0,26660.0,62105.0,9,60741.0,90772.0,60636.0,59.0,01_시즌,9224360.0,51554000.0,19984,1928537320,532902250.0,2977616000.0
2024,2024-09-22,여름_수트_수트팬츠_ZC,22,1329700,149000.0,28158.0,60441.0,9,63059.0,93396.0,60441.0,59.0,01_시즌,619476.0,3278000.0,4080,412554548,114884640.0,607920000.0
2024,2024-09-22,여름_스웨터_T-에리_ZA,34,1630100,109000.0,14136.0,47944.0,9,49556.0,54575.0,47944.0,56.0,01_시즌,480624.0,3706000.0,6576,383614523,92958336.0,716784000.0
2024,2024-09-22,여름_스웨터_T-에리_ZB,264,7817564,91500.0,12596.0,36432.0,9,36931.0,46143.0,29612.0,68.0,01_시즌,3325344.0,24156000.0,44231,1876505571,557133676.0,4047136500.0
2024,2024-09-22,여름_스웨터_라운드_ZA,17,493000,109000.0,13614.0,29000.0,9,29472.0,43521.0,29000.0,73.0,01_시즌,231438.0,1853000.0,1263,56626500,17194482.0,137667000.0
2024,2024-09-22,여름_스웨터_라운드_ZB,206,6114000,94000.0,14528.0,29409.0,9,29948.0,42897.0,29680.0,68.0,01_시즌,2992768.0,19364000.0,18885,850354820,274361280.0,1775190000.0
2024,2024-09-22,여름_스웨터_오픈형(CARDIGAN)_ZA,14,556000,129000.0,14208.0,39714.0,9,40259.0,53541.0,39714.0,69.0,01_시즌,198912.0,1806000.0,2277,127019500,32351616.0,293733000.0
2024,2024-09-22,여름_우븐 셔츠_캐쥬얼셔츠_ZA,79,1791000,85667.0,9677.0,28935.0,9,28535.0,40111.0,22671.0,74.0,01_시즌,764483.0,6767693.0,7191,292422458,69642019.0,616837983.0
2024,2024-09-22,여름_우븐 셔츠_캐쥬얼셔츠_ZB,721,13823281,79000.0,8769.0,23440.0,9,22896.0,32585.0,19172.0,76.0,01_시즌,6322449.0,56959000.0,39917,1283986769,350121173.0,3153443000.0
2024,2024-09-22,여름_자켓_싱글재킷_ZA,140,15930600,311857.0,40036.0,136454.0,9,131183.0,165002.0,113790.0,64.0,01_시즌,5605040.0,43659980.0,18826,3314225808,751597156.0,5866648502.0
2024,2024-09-22,여름_점퍼_점퍼_ZA,14,2440200,249000.0,34968.0,174300.0,9,155378.0,162956.0,174300.0,30.0,01_시즌,489552.0,3486000.0,3567,599619899,124730856.0,888183000.0
2024,2024-09-22,여름_점퍼_점퍼_ZB,2,528000,249000.0,24849.0,100209.0,9,101424.0,108673.0,264000.0,-6.0,01_시즌,49698.0,498000.0,8889,952115530,220882705.0,2213361000.0
2024,2024-09-22,여름_점퍼_점퍼_ZG,-3,-347000,249000.0,30900.0,98875.0,9,88707.0,101942.0,115667.0,54.0,01_시즌,-92700.0,-747000.0,3146,312030088,97211400.0,783354000.0
2024,2024-09-22,여름_팬츠_반바지_ZA,17,323000,79000.0,12359.0,19000.0,9,19461.0,33735.0,19000.0,76.0,01_시즌,210103.0,1343000.0,1683,57609650,20800197.0,132957000.0
2024,2024-09-22,여름_팬츠_반바지_ZB,85,1615000,79000.0,7846.0,19000.0,9,18976.0,24963.0,19000.0,76.0,01_시즌,666910.0,6715000.0,7304,182520410,57307184.0,577016000.0
2024,2024-09-22,여름_팬츠_반바지_ZG,33,957000,79000.0,12805.0,29000.0,9,29262.0,36024.0,29000.0,63.0,01_시즌,422565.0,2607000.0,3864,133837717,49478520.0,305256000.0
2024,2024-09-22,여름_팬츠_팬츠(일반)_ZA,152,12560100,129000.0,13020.0,84637.0,9,75911.0,77326.0,82632.0,36.0,01_시즌,1979040.0,19608000.0,17189,1276664612,223160778.0,2217381000.0
2024,2024-09-22,여름_팬츠_팬츠(일반)_ZB,500,14325172,99000.0,11930.0,28570.0,9,28631.0,41765.0,28650.0,71.0,01_시즌,5965000.0,49500000.0,67533,2855748521,800933412.0,6685767000.0
2024,2024-09-22,여름_팬츠_팬츠(일반)_ZG,19,731000,129000.0,19582.0,38474.0,9,38899.0,53606.0,38474.0,70.0,01_시즌,372058.0,2451000.0,1666,88950300,32623612.0,214914000.0
2024,2024-09-29,가을_니트 셔츠_라운드_ZB,126,2394000,79000.0,6042.0,19000.0,9,18882.0,18560.0,19000.0,76.0,01_시즌,761292.0,9954000.0,3765,77616600,20271714.0,297435000.0
2024,2024-09-29,가을_니트 셔츠_티에리_ZB,57,971545,79000.0,8732.0,17045.0,9,19540.0,25900.0,17045.0,78.0,01_시즌,497724.0,4503000.0,3363,111706384,29365716.0,265677000.0
2024,2024-09-29,가을_수트_블레이져(수트)_ZB,486,88835900,279000.0,50594.0,183484.0,9,200871.0,167269.0,182790.0,34.0,01_시즌,24588684.0,135594000.0,3071,627145574,155336794.0,856809000.0
2024,2024-09-29,가을_수트_블레이져(수트)_ZC,150,27271300,279000.0,52887.0,181809.0,9,200709.0,169658.0,181809.0,35.0,01_시즌,7933050.0,41850000.0,1132,233858524,59868084.0,315828000.0
2024,2024-09-29,가을_수트_수트팬츠_ZB,531,44726380,149000.0,25443.0,85087.0,9,104531.0,82586.0,84230.0,43.0,01_시즌,13510233.0,79119000.0,3346,357919680,85110398.0,498554000.0
2024,2024-09-29,가을_수트_수트팬츠_ZC,145,12228470,149000.0,25262.0,84334.0,9,104781.0,84974.0,84334.0,43.0,01_시즌,3662990.0,21605000.0,1123,122066502,28369226.0,167327000.0
2024,2024-09-29,가을_스웨터_T-에리_ZA,25,-115000,109000.0,15150.0,,9,51545.0,47292.0,51545.0,53.0,01_시즌,378750.0,2725000.0,5415,295085330,82008494.0,590235000.0
2024,2024-09-29,가을_스웨터_T-에리_ZB,67,2657100,89000.0,18890.0,39658.0,9,51562.0,50174.0,39658.0,55.0,01_시즌,1265630.0,5963000.0,4675,280616730,88888548.0,416075000.0
2024,2024-09-29,가을_우븐 셔츠_캐쥬얼셔츠_ZB,353,14591000,79000.0,8819.0,41278.0,9,53441.0,41925.0,41334.0,48.0,01_시즌,3113107.0,27887000.0,1417,75480900,12489670.0,111943000.0
2024,2024-09-29,가을_자켓_싱글재킷_ZA,106,15918760,299000.0,38902.0,150177.0,9,206415.0,125192.0,150177.0,50.0,01_시즌,4123612.0,31694000.0,380,74782890,14782760.0,113620000.0
2024,2024-09-29,가을_점퍼_점퍼_ZA,45,5574800,199000.0,28588.0,123884.0,9,150990.0,92726.0,123884.0,38.0,01_시즌,1286460.0,8955000.0,232,35214180,6632416.0,46168000.0
