기획년도,주차,카테고리,판매수량,판매액,평균 택가,평균 원가,주차별 평균 실판매가,월,월별 평균 실판매가,년도별 평균 실판매가,실판매가,할인율,시즌이월
2021,2021-01-17,봄_스웨터_오픈형(CARDIGAN)_ZB,50,403700,159900.0,14254.0,68125.0,1,152745.77777777778,62254.30303030303,8074.0,94.95059412132582,01_시즌
2021,2021-01-17,봄_우븐 셔츠_드레스셔츠_ZB,122,4381480,69900.0,5929.0,35914.0,1,40054.6,28274.75,35913.770491803276,48.62121531930862,01_시즌
2021,2021-01-17,봄_우븐 셔츠_드레스셔츠_ZE,715,13238386,79900.0,5212.666666666667,18491.666666666668,1,18343.0,14305.609756097561,18515.225174825177,76.82700228432394,01_시즌
2021,2021-01-17,봄_우븐 셔츠_캐쥬얼셔츠_ZB,284,9720620,69900.0,8024.0,33869.0,1,38519.666666666664,26887.81333333333,34227.535211267605,51.03356908259285,01_시즌
2021,2021-01-17,봄_우븐 셔츠_캐쥬얼셔츠_ZD,0,0,69900.0,8987.0,,1,48930.0,44362.833333333336,48930.0,30.0,01_시즌
2021,2021-01-17,봄_점퍼_패딩점퍼_ZB,94,12504600,199000.0,19336.0,133028.0,1,119480.25,89465.97959183673,133027.6595744681,33.15192986207634,01_시즌
2021,2021-01-17,봄_점퍼_패딩점퍼_ZD,0,0,199000.0,27004.0,,1,59250.0,59250.0,59250.0,70.22613065326632,01_시즌
2021,2021-01-17,봄_조끼_패딩베스트_ZB,106,2045878,79000.0,10099.0,19301.0,1,30722.6,16201.333333333334,19300.735849056604,75.56868879866254,01_시즌
2021,2021-01-17,봄_코트_더블코트_ZB,-12,-5411000,329000.0,34815.0,450917.0,1,243505.0,107073.6,450916.6666666667,-37.05673758865249,01_시즌
2021,2021-01-17,봄_코트_더블코트_ZE,5,737410,399000.0,36613.0,147482.0,1,126554.0,88606.4054054054,147482.0,63.03709273182957,01_시즌
2021,2021-01-17,봄_코트_싱글코트_ZB,211,39707400,249000.0,25439.0,149782.0,1,178905.75,100020.80645161291,188186.7298578199,24.423000057100435,01_시즌
