,시즌,복종,소품종,라인,시즌이월,기획년도,카테고리,주차,총입고수량,총입고원가,총입고택가,판매수량,판매액,매출원가,판매택가,제품원가,제품택가,평균판매수량,평균실판가,제품실판가,할인율(%),누적판매수량,누적판매액,누적매출원가,누적판매택가,누적판매율(%),ROI
17455,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2021,여름_우븐 셔츠_드레스셔츠_ZB,2021-10-17,106473,668478716,7442462700,751,13650403.0,4877343,52494900,6278.0,69900.0,1870.0,24945.0,18176.0,74.0,74461,1617674099.0,463474634,5204823900,70.0,1.51
17456,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2021,여름_우븐 셔츠_드레스셔츠_ZB,2021-10-24,106473,668478716,7442462700,810,13466170.0,5265131,56619000,6278.0,69900.0,1870.0,24945.0,16625.0,76.0,75271,1631140269.0,468739765,5261442900,71.0,1.52
17457,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2021,여름_우븐 셔츠_드레스셔츠_ZB,2021-10-31,106473,668478716,7442462700,984,4991540.0,6407933,68781600,6278.0,69900.0,1870.0,24945.0,5073.0,93.0,76255,1636131809.0,475147698,5330224500,72.0,1.51
17458,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2021,여름_우븐 셔츠_드레스셔츠_ZB,2021-11-07,106473,668478716,7442462700,106,2552570.0,675875,7409400,6278.0,69900.0,1870.0,24945.0,24081.0,66.0,76361,1638684379.0,475823573,5337633900,72.0,1.52
17459,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2021,여름_우븐 셔츠_드레스셔츠_ZB,2021-11-14,106473,668478716,7442462700,36,1324455.0,242972,2516400,6278.0,69900.0,1870.0,24945.0,36790.0,47.0,76397,1640008834.0,476066545,5340150300,72.0,1.52
17460,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2021,여름_우븐 셔츠_드레스셔츠_ZB,2021-11-21,106473,668478716,7442462700,9,190445.0,58688,629100,6278.0,69900.0,1870.0,24945.0,21161.0,70.0,76406,1640199279.0,476125233,5340779400,72.0,1.52
17461,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2021,여름_우븐 셔츠_드레스셔츠_ZB,2021-11-28,106473,668478716,7442462700,361,6129680.0,2354546,25233900,6278.0,69900.0,1870.0,24945.0,16980.0,76.0,76767,1646328959.0,478479779,5366013300,72.0,1.52
17462,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2021,여름_우븐 셔츠_드레스셔츠_ZB,2021-12-05,106473,668478716,7442462700,34,843080.0,233832,2376600,6278.0,69900.0,1870.0,24945.0,24796.0,65.0,76801,1647172039.0,478713611,5368389900,72.0,1.52
17463,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2021,여름_우븐 셔츠_드레스셔츠_ZB,2021-12-12,106473,668478716,7442462700,-38,-656040.0,-240287,-2656200,6278.0,69900.0,1870.0,24945.0,17264.0,75.0,76763,1646515999.0,478473324,5365733700,72.0,1.52
17464,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2021,여름_우븐 셔츠_드레스셔츠_ZB,2021-12-19,106473,668478716,7442462700,1,38000.0,2531,69900,6278.0,69900.0,1870.0,24945.0,38000.0,46.0,76764,1646553999.0,478475855,5365803600,72.0,1.52
17465,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2021,여름_우븐 셔츠_드레스셔츠_ZB,2021-12-26,106473,668478716,7442462700,7,285000.0,57897,489300,6278.0,69900.0,1870.0,24945.0,40714.0,42.0,76771,1646838999.0,478533752,5366292900,72.0,1.52
17466,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-01-23,22019,136867815,1539128100,43,2379366.0,267284,3005700,6216.0,69900.0,1689.0,30364.0,55334.0,21.0,43,2379366.0,267284,3005700,0.0,0.01
17467,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-01-30,42450,263864786,2967255000,42,2198740.0,261068,2935800,6216.0,69900.0,1689.0,30364.0,52351.0,25.0,85,4578106.0,528352,5941500,0.0,0.01
17468,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-02-06,42450,263864786,2967255000,293,14607480.0,1821258,20480700,6216.0,69900.0,1689.0,30364.0,49855.0,29.0,378,19185586.0,2349610,26422200,1.0,0.06
17469,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-02-13,42450,263864786,2967255000,266,8544800.0,1653428,18593400,6216.0,69900.0,1689.0,30364.0,32123.0,54.0,644,27730386.0,4003038,45015600,2.0,0.08
17470,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-02-20,42450,263864786,2967255000,426,15365460.0,2647972,29777400,6216.0,69900.0,1689.0,30364.0,36069.0,48.0,1070,43095846.0,6651010,74793000,3.0,0.12
17471,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-02-27,42450,263864786,2967255000,497,18216508.0,3089300,34740300,6216.0,69900.0,1689.0,30364.0,36653.0,48.0,1567,61312354.0,9740310,109533300,4.0,0.17
17472,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-03-06,42450,263864786,2967255000,484,16951370.0,3008494,33831600,6216.0,69900.0,1689.0,30364.0,35023.0,50.0,2051,78263724.0,12748804,143364900,5.0,0.22
17473,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-03-13,42450,263864786,2967255000,790,26504102.0,4910558,55221000,6216.0,69900.0,1689.0,30364.0,33549.0,52.0,2841,104767826.0,17659362,198585900,7.0,0.29
17474,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-03-20,42450,263864786,2967255000,833,28492245.0,5177841,58226700,6216.0,69900.0,1689.0,30364.0,34204.0,51.0,3674,133260071.0,22837203,256812600,9.0,0.37
17475,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-03-27,42450,263864786,2967255000,850,28387139.0,5283512,59415000,6216.0,69900.0,1689.0,30364.0,33397.0,52.0,4524,161647210.0,28120715,316227600,11.0,0.45
17476,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-04-03,42450,263864786,2967255000,1149,38612713.0,7142065,80315100,6216.0,69900.0,1689.0,30364.0,33605.0,52.0,5673,200259923.0,35262780,396542700,13.0,0.56
17477,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-04-10,42450,263864786,2967255000,1205,40548600.0,7490155,84229500,6216.0,69900.0,1689.0,30364.0,33650.0,52.0,6878,240808523.0,42752935,480772200,16.0,0.67
17478,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-04-17,42450,263864786,2967255000,1251,40463161.0,7776086,87444900,6216.0,69900.0,1689.0,30364.0,32345.0,54.0,8129,281271684.0,50529021,568217100,19.0,0.78
17479,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-04-24,42450,263864786,2967255000,1489,48934096.0,9255469,104081100,6216.0,69900.0,1689.0,30364.0,32864.0,53.0,9618,330205780.0,59784490,672298200,23.0,0.91
17480,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-05-01,63633,387224688,4447946700,1179,37220403.0,7438396,82412100,6085.0,69900.0,1689.0,30364.0,31569.0,55.0,10797,367426183.0,67222886,754710300,17.0,0.69
17481,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-05-08,100706,627223523,7039349400,2256,68902059.0,13859009,157694400,6228.0,69900.0,1689.0,30364.0,30542.0,56.0,13053,436328242.0,81081895,912404700,13.0,0.5
17482,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-05-15,100706,627223523,7039349400,2224,60195661.0,13845492,155457600,6228.0,69900.0,1689.0,30364.0,27066.0,61.0,15277,496523903.0,94927387,1067862300,15.0,0.57
17483,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-05-22,100706,627223523,7039349400,1887,54745683.0,11371116,131901300,6228.0,69900.0,1689.0,30364.0,29012.0,58.0,17164,551269586.0,106298503,1199763600,17.0,0.63
17484,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-05-29,100706,627223523,7039349400,2268,66990776.0,13618152,158533200,6228.0,69900.0,1689.0,30364.0,29537.0,58.0,19432,618260362.0,119916655,1358296800,19.0,0.7
17485,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-06-05,100706,627223523,7039349400,2236,66749675.0,13475534,156296400,6228.0,69900.0,1689.0,30364.0,29852.0,57.0,21668,685010037.0,133392189,1514593200,22.0,0.78
17486,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-06-12,100706,627223523,7039349400,5234,124304121.0,31951183,365856600,6228.0,69900.0,1689.0,30364.0,23749.0,66.0,26902,809314158.0,165343372,1880449800,27.0,0.91
17487,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-06-19,100706,627223523,7039349400,3350,147600067.0,20457896,234165000,6228.0,69900.0,1689.0,30364.0,44060.0,37.0,30252,956914225.0,185801268,2114614800,30.0,1.09
17488,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-06-26,100706,627223523,7039349400,2269,64236613.0,13621091,158603100,6228.0,69900.0,1689.0,30364.0,28311.0,59.0,32521,1021150838.0,199422359,2273217900,32.0,1.16
17489,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-07-03,100706,627223523,7039349400,2310,66589041.0,13727153,161469000,6228.0,69900.0,1689.0,30364.0,28826.0,59.0,34831,1087739879.0,213149512,2434686900,35.0,1.24
17490,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-07-10,100706,627223523,7039349400,2342,59571659.0,13994962,163705800,6228.0,69900.0,1689.0,30364.0,25436.0,64.0,37173,1147311538.0,227144474,2598392700,37.0,1.3
17491,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-07-17,100706,627223523,7039349400,2029,52993962.0,12407024,141827100,6228.0,69900.0,1689.0,30364.0,26118.0,63.0,39202,1200305500.0,239551498,2740219800,39.0,1.36
17492,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-07-24,100706,627223523,7039349400,1921,44028053.0,11774245,134277900,6228.0,69900.0,1689.0,30364.0,22919.0,67.0,41123,1244333553.0,251325743,2874497700,41.0,1.4
17493,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-07-31,100706,627223523,7039349400,575,11788319.0,3475440,40192500,6228.0,69900.0,1689.0,30364.0,20501.0,71.0,41698,1256121872.0,254801183,2914690200,41.0,1.41
17494,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-08-07,100706,627223523,7039349400,2987,70650883.0,18258842,208791300,6228.0,69900.0,1689.0,30364.0,23653.0,66.0,44685,1326772755.0,273060025,3123481500,44.0,1.49
17495,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-08-14,100706,627223523,7039349400,2617,53959028.0,15967773,182928300,6228.0,69900.0,1689.0,30364.0,20619.0,71.0,47302,1380731783.0,289027798,3306409800,47.0,1.54
17496,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-08-21,100706,627223523,7039349400,3323,61061634.0,20767529,232277700,6228.0,69900.0,1689.0,30364.0,18375.0,74.0,50625,1441793417.0,309795327,3538687500,50.0,1.6
17497,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-08-28,100706,627223523,7039349400,2215,43092826.0,13758151,154828500,6228.0,69900.0,1689.0,30364.0,19455.0,72.0,52840,1484886243.0,323553478,3693516000,52.0,1.64
17498,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-09-04,100706,627223523,7039349400,2231,44668140.0,14242490,155946900,6228.0,69900.0,1689.0,30364.0,20022.0,71.0,55071,1529554383.0,337795968,3849462900,55.0,1.68
17499,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-09-11,100706,627223523,7039349400,1477,32113966.0,9392526,103242300,6228.0,69900.0,1689.0,30364.0,21743.0,69.0,56548,1561668349.0,347188494,3952705200,56.0,1.71
17500,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-09-18,100706,627223523,7039349400,2301,46916752.0,14693018,160839900,6228.0,69900.0,1689.0,30364.0,20390.0,71.0,58849,1608585101.0,361881512,4113545100,58.0,1.75
17501,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-09-25,100706,627223523,7039349400,1967,39945888.0,12656979,137493300,6228.0,69900.0,1689.0,30364.0,20308.0,71.0,60816,1648530989.0,374538491,4251038400,60.0,1.79
17502,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-10-02,100706,627223523,7039349400,1477,31558113.0,9497685,103242300,6228.0,69900.0,1689.0,30364.0,21366.0,69.0,62293,1680089102.0,384036176,4354280700,62.0,1.82
17503,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-10-09,100706,627223523,7039349400,2199,45021776.0,14308533,153710100,6228.0,69900.0,1689.0,30364.0,20474.0,71.0,64492,1725110878.0,398344709,4507990800,64.0,1.87
17504,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-10-16,100706,627223523,7039349400,1559,36447835.0,10080600,108974100,6228.0,69900.0,1689.0,30364.0,23379.0,67.0,66051,1761558713.0,408425309,4616964900,66.0,1.9
17505,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-10-23,100706,627223523,7039349400,1165,24441755.0,7546076,81433500,6228.0,69900.0,1689.0,30364.0,20980.0,70.0,67216,1786000468.0,415971385,4698398400,67.0,1.93
17506,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-10-30,100706,627223523,7039349400,1210,25536456.0,7834840,84579000,6228.0,69900.0,1689.0,30364.0,21105.0,70.0,68426,1811536924.0,423806225,4782977400,68.0,1.95
17507,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-11-06,100706,627223523,7039349400,4093,59816712.0,26617324,286100700,6228.0,69900.0,1689.0,30364.0,14614.0,79.0,72519,1871353636.0,450423549,5069078100,72.0,1.99
17508,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-11-13,100706,627223523,7039349400,587,10111455.0,3820854,41031300,6228.0,69900.0,1689.0,30364.0,17226.0,75.0,73106,1881465091.0,454244403,5110109400,73.0,2.0
17509,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-11-20,100706,627223523,7039349400,947,18726393.0,6126030,66195300,6228.0,69900.0,1689.0,30364.0,19774.0,72.0,74053,1900191484.0,460370433,5176304700,74.0,2.02
17510,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-11-27,100706,627223523,7039349400,633,15288393.0,4106835,44246700,6228.0,69900.0,1689.0,30364.0,24152.0,65.0,74686,1915479877.0,464477268,5220551400,74.0,2.04
17511,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-12-04,100706,627223523,7039349400,2748,37947872.0,17788128,192085200,6228.0,69900.0,1689.0,30364.0,13809.0,80.0,77434,1953427749.0,482265396,5412636600,77.0,2.06
17512,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-12-11,100706,627223523,7039349400,1401,18476335.0,9059558,97929900,6228.0,69900.0,1689.0,30364.0,13188.0,81.0,78835,1971904084.0,491324954,5510566500,78.0,2.07
17513,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-12-18,100706,627223523,7039349400,466,7880600.0,3005432,32573400,6228.0,69900.0,1689.0,30364.0,16911.0,76.0,79301,1979784684.0,494330386,5543139900,79.0,2.08
17514,여름,우븐 셔츠,드레스셔츠,ZB,02_이월,2022,여름_우븐 셔츠_드레스셔츠_ZB,2022-12-25,100706,627223523,7039349400,517,9276500.0,3126261,36138300,6228.0,69900.0,1689.0,30364.0,17943.0,74.0,79818,1989061184.0,497456647,5579278200,79.0,2.09
17515,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-02-12,832,5031646,58156800,0,0.0,0,0,6048.0,69900.0,1438.0,31067.0,,,0,0.0,0,0,0.0,0.0
17516,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-02-19,40068,242317309,2800753200,0,0.0,0,0,6048.0,69900.0,1438.0,31067.0,,,0,0.0,0,0,0.0,0.0
17517,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-02-26,40068,242317309,2800753200,300,11715100.0,1814296,20970000,6048.0,69900.0,1438.0,31067.0,39050.0,44.0,300,11715100.0,1814296,20970000,1.0,0.04
17518,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-03-05,40068,242317309,2800753200,1349,52507300.0,8158282,94295100,6048.0,69900.0,1438.0,31067.0,38923.0,44.0,1649,64222400.0,9972578,115265100,4.0,0.2
17519,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-03-12,40068,242317309,2800753200,242,9423375.0,1463532,16915800,6048.0,69900.0,1438.0,31067.0,38940.0,44.0,1891,73645775.0,11436110,132180900,5.0,0.23
17520,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-03-19,40068,242317309,2800753200,895,34837745.0,5412648,62560500,6048.0,69900.0,1438.0,31067.0,38925.0,44.0,2786,108483520.0,16848758,194741400,7.0,0.34
17521,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-03-26,40068,242317309,2800753200,881,34193845.0,5327981,61581900,6048.0,69900.0,1438.0,31067.0,38813.0,44.0,3667,142677365.0,22176739,256323300,9.0,0.44
17522,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-04-02,40068,242317309,2800753200,918,34980800.0,5551744,64168200,6048.0,69900.0,1438.0,31067.0,38105.0,45.0,4585,177658165.0,27728483,320491500,11.0,0.55
17523,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-04-09,40068,242317309,2800753200,904,35035500.0,5467077,63189600,6048.0,69900.0,1438.0,31067.0,38756.0,45.0,5489,212693665.0,33195560,383681100,14.0,0.66
17524,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-04-16,59584,340285724,4164921600,1164,45201900.0,6745530,81363600,5711.0,69900.0,1438.0,31067.0,38833.0,44.0,6653,257895565.0,39941090,465044700,11.0,0.57
17525,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-04-23,59584,340285724,4164921600,1087,42234085.0,6414496,75981300,5711.0,69900.0,1438.0,31067.0,38854.0,44.0,7740,300129650.0,46355586,541026000,13.0,0.67
17526,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-04-30,59584,340285724,4164921600,980,38061185.0,5697510,68502000,5711.0,69900.0,1438.0,31067.0,38838.0,44.0,8720,338190835.0,52053096,609528000,15.0,0.75
17527,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-05-07,79187,435881696,5535171300,1622,63289940.0,8879091,113377800,5504.0,69900.0,1438.0,31067.0,39020.0,44.0,10342,401480775.0,60932187,722905800,13.0,0.7
17528,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-05-14,79187,435881696,5535171300,1554,59710180.0,8481482,108624600,5504.0,69900.0,1438.0,31067.0,38424.0,45.0,11896,461190955.0,69413669,831530400,15.0,0.8
17529,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-05-21,79187,435881696,5535171300,1733,66734950.0,9015555,121136700,5504.0,69900.0,1438.0,31067.0,38508.0,45.0,13629,527925905.0,78429224,952667100,17.0,0.92
17530,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-05-28,79187,435881696,5535171300,1362,52453550.0,7142510,95203800,5504.0,69900.0,1438.0,31067.0,38512.0,45.0,14991,580379455.0,85571734,1047870900,19.0,1.01
17531,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-06-04,79187,545890860,5535171300,2089,78113680.0,12231152,146021100,6894.0,69900.0,1438.0,31067.0,37393.0,47.0,17080,658493135.0,97802886,1193892000,22.0,0.92
17532,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-06-11,79187,545890860,5535171300,1731,63946950.0,11001917,120996900,6894.0,69900.0,1438.0,31067.0,36942.0,47.0,18811,722440085.0,108804803,1314888900,24.0,1.0
17533,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-06-18,79187,545890860,5535171300,2245,62448100.0,14657144,156925500,6894.0,69900.0,1438.0,31067.0,27817.0,60.0,21056,784888185.0,123461947,1471814400,27.0,1.08
17534,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-06-25,79187,545890860,5535171300,2915,73597100.0,20220822,203758500,6894.0,69900.0,1438.0,31067.0,25248.0,64.0,23971,858485285.0,143682769,1675572900,30.0,1.17
17535,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-07-02,79187,545890860,5535171300,1501,47877365.0,8170853,104919900,6894.0,69900.0,1438.0,31067.0,31897.0,54.0,25472,906362650.0,151853622,1780492800,32.0,1.23
17536,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-07-09,79187,545890860,5535171300,2424,58960890.0,15616301,169437600,6894.0,69900.0,1438.0,31067.0,24324.0,65.0,27896,965323540.0,167469923,1949930400,35.0,1.3
17537,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-07-16,79187,545890860,5535171300,2086,47827650.0,13030939,145811400,6894.0,69900.0,1438.0,31067.0,22928.0,67.0,29982,1013151190.0,180500862,2095741800,38.0,1.36
17538,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-07-23,79187,545890860,5535171300,2038,46426800.0,13323089,142456200,6894.0,69900.0,1438.0,31067.0,22781.0,67.0,32020,1059577990.0,193823951,2238198000,40.0,1.41
17539,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-07-30,79187,545890860,5535171300,1964,44731323.0,12581291,137283600,6894.0,69900.0,1438.0,31067.0,22776.0,67.0,33984,1104309313.0,206405242,2375481600,43.0,1.46
17540,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-08-06,79187,545890860,5535171300,2524,60395390.0,15550845,176427600,6894.0,69900.0,1438.0,31067.0,23928.0,66.0,36508,1164704703.0,221956087,2551909200,46.0,1.53
17541,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-08-13,79187,545890860,5535171300,2601,40435695.0,15933628,181809900,6894.0,69900.0,1438.0,31067.0,15546.0,78.0,39109,1205140398.0,237889715,2733719100,49.0,1.57
17542,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-08-20,79187,545890860,5535171300,1761,37494725.0,12832615,123093900,6894.0,69900.0,1438.0,31067.0,21292.0,70.0,40870,1242635123.0,250722330,2856813000,52.0,1.61
17543,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-08-27,79187,545890860,5535171300,1100,23959802.0,7746744,76890000,6894.0,69900.0,1438.0,31067.0,21782.0,69.0,41970,1266594925.0,258469074,2933703000,53.0,1.64
17544,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-09-03,79187,545890860,5535171300,1804,41071745.0,13603706,126099600,6894.0,69900.0,1438.0,31067.0,22767.0,67.0,43774,1307666670.0,272072780,3059802600,55.0,1.68
17545,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-09-10,79187,545890860,5535171300,1722,33869100.0,12909410,120367800,6894.0,69900.0,1438.0,31067.0,19668.0,72.0,45496,1341535770.0,284982190,3180170400,57.0,1.71
17546,여름,우븐 셔츠,드레스셔츠,ZB,01_시즌,2023,여름_우븐 셔츠_드레스셔츠_ZB,2023-09-17,79187,545890860,5535171300,1052,22738900.0,7633046,73534800,6894.0,69900.0,1438.0,31067.0,21615.0,69.0,46548,1364274670.0,292615236,3253705200,59.0,1.74
