기획년도,주차,카테고리,라인,시즌이월,시즌,복종,소품종,성별,총입고수량,판매수량,판매액,평균택가,평균원가,총입고원가,총입고택가,매출원가계,판매택가계,주차별_평균_실판매가,월,월별_평균_실판매가,시즌별_평균_실판매가,실판매가,할인율,누적판매수량,누적판매액,누적매출원가,누적판매택가,누적판매율,ROI,맑음,흐림,비,강한 비,눈,강한 눈,진눈깨비,악천후일수,평균기온(도)
2024,2024-02-25,여름_수트_수트팬츠_ZC,ZC,01_시즌,여름,수트,수트팬츠,1:남성,4954,99,11684580,149000,28158,139494732,738146000,2787642,14751000,118026.0,2,117507.0,98472,118026.0,21.0,313,36847700,8813454,46637000,6.32,0.18,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,여름_스웨터_T-에리_ZB,ZB,01_시즌,여름,스웨터,T-에리,1:남성,50633,0,0,91500,12596,637785926,4632919500,0,0,,2,,46484,46484.0,49.0,0,0,0,0,0.0,0.0,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,33634,188,10396400,79000,8780,295314928,2657086000,1650687,14852000,55300.0,2,56346.0,33015,55300.0,30.0,675,37864220,5937759,53325000,2.01,0.1,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,6864,53,3378900,89000,9286,63735672,610896000,492132,4717000,62300.0,2,63946.0,41674,63753.0,28.0,165,10701080,1529269,14685000,2.4,0.13,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,여름_자켓_싱글재킷_ZA,ZA,01_시즌,여름,자켓,싱글재킷,1:남성,19039,84,17551300,299000,33799,643505507,5692661000,2839144,25116000,209119.0,2,209878.0,173409,208944.0,30.0,154,32277050,5205098,46046000,0.81,0.04,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,여름_점퍼_점퍼_ZA,ZA,01_시즌,여름,점퍼,점퍼,1:남성,4023,272,46952800,249000,34968,140678276,1001727000,9511432,67728000,172564.0,2,176452.0,160176,172621.0,31.0,1999,352660400,69902030,497751000,49.69,1.78,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,여름_점퍼_점퍼_ZB,ZB,01_시즌,여름,점퍼,점퍼,1:남성,11515,144,24919170,249000,24849,286136235,2867235000,3578256,35856000,173096.0,2,175317.0,113074,173050.0,31.0,455,79336653,11306239,113295000,3.95,0.21,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,여름_점퍼_점퍼_ZG,ZG,01_시즌,여름,점퍼,점퍼,1:남성,5001,-4,-796800,249000,30900,154528400,1245249000,-123598,-996000,199200.0,2,199200.0,103779,199200.0,20.0,0,0,0,0,0.0,0.0,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,사계절_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,사계절,우븐 셔츠,드레스셔츠,1:남성,132204,2319,73610400,79000,7812,1032777648,10444116000,18116028,183201000,36184.0,2,36357.0,33114,31742.0,60.0,14697,459274510,115649664,1161063000,11.12,0.29,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,여름_팬츠_팬츠(일반)_ZB,ZB,01_시즌,여름,팬츠,팬츠(일반),1:남성,21083,0,0,99000,10578,223023002,2087217000,0,0,,2,,43278,43278.0,56.0,0,0,0,0,0.0,0.0,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,여름_스웨터_라운드_ZB,ZB,01_시즌,여름,스웨터,라운드,1:남성,24650,0,0,94000,14528,358109038,2317100000,0,0,,2,,44268,44268.0,53.0,0,0,0,0,0.0,0.0,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,여름_팬츠_팬츠(일반)_ZA,ZA,01_시즌,여름,팬츠,팬츠(일반),1:남성,22107,90,8114100,129000,11379,251555553,2851803000,1024110,11610000,90228.0,2,90555.0,75881,90157.0,30.0,162,14638920,1843398,20898000,0.73,0.05,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,사계절_수트_수트팬츠_ZC,ZC,01_시즌,사계절,수트,수트팬츠,1:남성,4202,135,10585800,139000,21545,90532090,584078000,2908575,18765000,78413.0,2,78857.0,78577,78413.0,44.0,701,55897380,15103045,97439000,16.68,0.39,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,사계절_수트_블레이져(수트)_ZC,ZC,01_시즌,사계절,수트,블레이져(수트),1:남성,3502,152,22645000,259000,44521,155912542,907018000,6767192,39368000,148980.0,2,149338.0,148324,148980.0,42.0,727,109555280,32366767,188293000,20.76,0.43,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,464,36309900,139000,20610,297216810,2004519000,9563040,64496000,78254.0,2,78502.0,69377,78254.0,44.0,2590,203796380,53379900,360010000,17.96,0.44,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,봄_니트 셔츠_라운드_ZB,ZB,01_시즌,봄,니트 셔츠,라운드,1:남성,8906,389,15671000,89000,6766,60257996,792634000,2631974,34621000,41452.0,2,44822.0,39283,40285.0,55.0,1521,69447500,10291086,135369000,17.08,0.88,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,봄_수트_블레이져(수트)_ZB,ZB,01_시즌,봄,수트,블레이져(수트),1:남성,8944,396,77241150,279000,48551,434240144,2495376000,19226196,110484000,194920.0,2,193536.0,148940,195053.0,30.0,2905,572706090,141040655,810495000,32.48,0.87,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,봄_수트_블레이져(수트)_ZC,ZC,01_시즌,봄,수트,블레이져(수트),1:남성,2493,194,37567350,279000,53467,133293231,695547000,10372598,54126000,193646.0,2,192838.0,157089,193646.0,31.0,1080,210516660,57744360,301320000,43.32,1.0,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,봄_수트_수트팬츠_ZB,ZB,01_시즌,봄,수트,수트팬츠,1:남성,10722,416,43207020,149000,24414,261761547,1597578000,10156016,61984000,103884.0,2,103250.0,79466,103863.0,30.0,3188,335104050,77830238,475012000,29.73,0.87,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,봄_스웨터_T-에리_ZB,ZB,01_시즌,봄,스웨터,T-에리,1:남성,7041,135,6290100,99000,14953,105284073,697059000,2018655,13365000,46593.0,2,54333.0,45856,46593.0,53.0,498,28071400,7446594,49302000,7.07,0.17,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,봄_스웨터_라운드_ZA,ZA,01_시즌,봄,스웨터,라운드,1:남성,2726,232,11223650,99000,15694,42781844,269874000,3641008,22968000,48378.0,2,55362.0,43123,48378.0,51.0,833,47398450,13073102,82467000,30.56,0.7,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,봄_수트_수트팬츠_ZC,ZC,01_시즌,봄,수트,수트팬츠,1:남성,2990,207,21518580,149000,25777,77073230,445510000,5335839,30843000,103954.0,2,103274.0,84561,103954.0,30.0,1094,114049070,28200038,163006000,36.59,0.98,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,봄_스웨터_오픈형(CARDIGAN)_ZB,ZB,01_시즌,봄,스웨터,오픈형(CARDIGAN),1:남성,6105,158,8916100,159000,18786,114691582,970695000,2968267,25122000,56470.0,2,67038.0,52989,56431.0,65.0,639,46574600,12004573,101601000,10.47,0.26,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,봄_자켓_싱글재킷_ZB,ZB,01_시즌,봄,자켓,싱글재킷,1:남성,2722,89,11421000,299000,29549,80432378,813878000,2629861,26611000,128326.0,2,148017.0,121717,128326.0,57.0,333,52116500,9839817,99567000,12.23,0.47,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,봄_코트_싱글코트_ZB,ZB,01_시즌,봄,코트,싱글코트,1:남성,3151,401,33279000,299000,42749,134702099,942149000,17142349,119899000,82990.0,2,121336.0,109748,82990.0,72.0,1209,113358600,51683541,361491000,38.37,0.38,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,봄_팬츠_팬츠(일반)_ZB,ZB,01_시즌,봄,팬츠,팬츠(일반),1:남성,19074,585,33829153,99000,10500,200286537,1888326000,6142792,57915000,58020.0,2,58376.0,46451,57828.0,42.0,3030,184860433,31816514,299970000,15.89,0.68,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,사계절_데님_데님자켓_ZB,ZB,01_시즌,사계절,데님,데님자켓,1:남성,4926,115,13181900,179000,19965,98347590,881754000,2295975,20585000,125294.0,2,106242.0,83945,114625.0,36.0,509,54440800,10162185,91111000,10.33,0.4,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,사계절_데님_데님팬츠_ZB,ZB,01_시즌,사계절,데님,데님팬츠,1:남성,12055,122,8728000,99000,14480,174550372,1193445000,1766499,12078000,71201.0,2,62500.0,49757,71541.0,28.0,645,40714300,9335697,63855000,5.35,0.16,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,사계절_수트_블레이져(수트)_ZB,ZB,01_시즌,사계절,수트,블레이져(수트),1:남성,12018,410,60580900,259000,42884,515379912,3112662000,17582440,106190000,147758.0,2,148310.0,131261,147758.0,43.0,2411,358701380,103393324,624449000,20.06,0.43,6,0,0,0,1,0,0,0,2.6
2024,2024-02-25,봄_스웨터_라운드_ZB,ZB,01_시즌,봄,스웨터,라운드,1:남성,12713,421,19479200,99000,16066,204247058,1258587000,6763786,41679000,45823.0,2,54061.0,44585,46269.0,53.0,2010,114183850,32292660,198990000,15.81,0.35,6,0,0,0,1,0,0,0,2.6
2024,2024-03-03,여름_수트_수트팬츠_ZC,ZC,01_시즌,여름,수트,수트팬츠,1:남성,4954,175,20711000,149000,28158,139494732,738146000,4927650,26075000,118349.0,3,115651.0,98472,118349.0,21.0,488,57558700,13741104,72712000,9.85,0.28,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_수트_블레이져(수트)_ZA,ZA,01_시즌,여름,수트,블레이져(수트),1:남성,4958,43,11870400,389000,75642,375035515,1928662000,3252628,16727000,307501.0,3,296372.0,226639,276056.0,29.0,132,35578700,8913211,48248000,2.66,0.06,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_수트_블레이져(수트)_ZB,ZB,01_시즌,여름,수트,블레이져(수트),1:남성,22507,512,113299720,279000,52695,1186002614,6279453000,26979755,142848000,220730.0,3,216829.0,172622,221289.0,21.0,1890,408466270,99760330,527310000,8.4,0.23,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_수트_블레이져(수트)_ZC,ZC,01_시즌,여름,수트,블레이져(수트),1:남성,4028,172,38055600,279000,56977,229503356,1123812000,9800044,47988000,221253.0,3,216640.0,181104,221253.0,21.0,508,112219380,28944316,141732000,12.61,0.32,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_수트_수트팬츠_ZA,ZA,01_시즌,여름,수트,수트팬츠,1:남성,5942,45,7026600,224000,40585,241157556,1331008000,1826336,10080000,178255.0,3,170912.0,131175,156147.0,30.0,150,22599500,5312440,31045000,2.52,0.06,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_수트_수트팬츠_ZB,ZB,01_시즌,여름,수트,수트팬츠,1:남성,27041,579,68374080,149000,26660,720899540,4029109000,15435850,86271000,118071.0,3,115926.0,94537,118090.0,21.0,2132,246229420,56966927,317668000,7.88,0.23,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_스웨터_T-에리_ZB,ZB,01_시즌,여름,스웨터,T-에리,1:남성,50633,172,10884000,91500,12596,637785926,4632919500,2166555,15738000,64089.0,3,62657.0,46484,63279.0,31.0,172,10884000,2166555,15738000,0.34,0.01,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_니트 셔츠_라운드_ZB,ZB,01_시즌,여름,니트 셔츠,라운드,1:남성,10062,133,7285600,79000,5996,60331752,794898000,797468,10507000,54779.0,3,51090.0,29593,54779.0,31.0,164,8985600,983344,12956000,1.63,0.12,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,6864,77,4782500,89000,9286,63735672,610896000,714984,6853000,62022.0,3,59797.0,41674,62110.0,30.0,242,15483580,2244253,21538000,3.53,0.19,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,33634,256,14109100,79000,9044,304169079,2657086000,2315136,20224000,55140.0,3,44504.0,33015,55114.0,30.0,931,51973320,8252895,73549000,2.77,0.13,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_자켓_싱글재킷_ZA,ZA,01_시즌,여름,자켓,싱글재킷,1:남성,19039,186,38908870,299000,33799,643505507,5692661000,6286676,55614000,209248.0,3,208589.0,173409,209187.0,30.0,340,71185920,11491774,101660000,1.79,0.08,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_점퍼_점퍼_ZB,ZB,01_시즌,여름,점퍼,점퍼,1:남성,11515,249,42703380,249000,24849,286136235,2867235000,6187401,62001000,171491.0,3,134096.0,113074,171500.0,31.0,704,122040033,17493640,175296000,6.11,0.33,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_점퍼_점퍼_ZG,ZG,01_시즌,여름,점퍼,점퍼,1:남성,5001,39,7743900,249000,30900,154528400,1245249000,1205080,9711000,198607.0,3,144955.0,103779,198562.0,20.0,39,7743900,1205080,9711000,0.78,0.04,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_팬츠_팬츠(일반)_ZA,ZA,01_시즌,여름,팬츠,팬츠(일반),1:남성,22107,240,21672000,129000,11461,253368327,2851803000,2750640,30960000,90300.0,3,86319.0,75881,90300.0,30.0,402,36310920,4594038,51858000,1.82,0.11,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_팬츠_팬츠(일반)_ZB,ZB,01_시즌,여름,팬츠,팬츠(일반),1:남성,25534,213,14730000,99000,11025,281503839,2527866000,2348254,21087000,69206.0,3,66054.0,43278,69155.0,30.0,213,14730000,2348254,21087000,0.83,0.04,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_스웨터_라운드_ZB,ZB,01_시즌,여름,스웨터,라운드,1:남성,24650,58,3655400,94000,14528,358109038,2317100000,842610,5452000,64633.0,3,62975.0,44268,63024.0,33.0,58,3655400,842610,5452000,0.24,0.01,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,사계절_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,사계절,우븐 셔츠,드레스셔츠,1:남성,132204,2797,91574716,79000,7812,1032777648,10444116000,21850164,220963000,36471.0,3,36527.0,33114,32740.0,59.0,17494,550849226,137499828,1382026000,13.23,0.35,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,여름_점퍼_점퍼_ZA,ZA,01_시즌,여름,점퍼,점퍼,1:남성,4023,323,55875083,249000,34968,140678276,1001727000,11294826,80427000,172232.0,3,166385.0,160176,172988.0,31.0,2322,408535483,81196856,578178000,57.72,2.06,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,502,39528907,139000,20610,297216810,2004519000,10346220,69778000,78743.0,3,79205.0,69377,78743.0,43.0,3092,243325287,63726120,429788000,21.44,0.53,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,봄_니트 셔츠_라운드_ZB,ZB,01_시즌,봄,니트 셔츠,라운드,1:남성,8906,788,25763936,89000,6766,60257996,792634000,5331608,70132000,32745.0,3,30105.0,39283,32695.0,63.0,2309,95211436,15622694,205501000,25.93,1.18,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,봄_수트_블레이져(수트)_ZB,ZB,01_시즌,봄,수트,블레이져(수트),1:남성,8944,464,87962283,279000,48551,434240144,2495376000,22527664,129456000,187014.0,3,167326.0,148940,189574.0,32.0,3369,660668373,163568319,939951000,37.67,1.01,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,봄_수트_블레이져(수트)_ZC,ZC,01_시즌,봄,수트,블레이져(수트),1:남성,2493,148,28536120,279000,53467,133293231,695547000,7913116,41292000,192812.0,3,192464.0,157089,192812.0,31.0,1228,239052780,65657476,342612000,49.26,1.14,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,봄_수트_수트팬츠_ZB,ZB,01_시즌,봄,수트,수트팬츠,1:남성,10722,508,51478523,149000,24414,261761547,1597578000,12402058,75692000,100308.0,3,87946.0,79466,101336.0,32.0,3696,386582573,90232296,550704000,34.47,1.0,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,사계절_수트_수트팬츠_ZC,ZC,01_시즌,사계절,수트,수트팬츠,1:남성,4202,142,11275200,139000,21545,90532090,584078000,3059390,19738000,79403.0,3,79009.0,78577,79403.0,43.0,843,67172580,18162435,117177000,20.06,0.47,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,봄_스웨터_T-에리_ZB,ZB,01_시즌,봄,스웨터,T-에리,1:남성,7041,470,15745900,99000,14953,105284073,697059000,7027910,46530000,33502.0,3,34316.0,45856,33502.0,66.0,968,43817300,14474504,95832000,13.75,0.24,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,봄_스웨터_라운드_ZA,ZA,01_시즌,봄,스웨터,라운드,1:남성,2726,417,13754950,99000,15694,42781844,269874000,6544398,41283000,32985.0,3,33907.0,43123,32985.0,67.0,1250,61153400,19617500,123750000,45.85,0.84,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,봄_스웨터_라운드_ZB,ZB,01_시즌,봄,스웨터,라운드,1:남성,12713,1375,46562290,99000,16066,204247058,1258587000,22090750,136125000,33970.0,3,34181.0,44585,33863.0,66.0,3385,160746140,54383410,335115000,26.63,0.45,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,봄_수트_수트팬츠_ZC,ZC,01_시즌,봄,수트,수트팬츠,1:남성,2990,157,16242490,149000,25777,77073230,445510000,4046989,23393000,103455.0,3,103507.0,84561,103455.0,31.0,1251,130291560,32247027,186399000,41.84,1.12,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,봄_자켓_싱글재킷_ZB,ZB,01_시즌,봄,자켓,싱글재킷,1:남성,2722,108,13902000,299000,29549,80432378,813878000,3191292,32292000,128722.0,3,89168.0,121717,128722.0,57.0,441,66018500,13031109,131859000,16.2,0.58,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,봄_코트_싱글코트_ZB,ZB,01_시즌,봄,코트,싱글코트,1:남성,3151,472,38872435,299000,42749,134702099,942149000,20177528,141128000,82357.0,3,80095.0,109748,82357.0,72.0,1681,152231035,71861069,502619000,53.35,0.49,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,봄_팬츠_팬츠(일반)_ZB,ZB,01_시즌,봄,팬츠,팬츠(일반),1:남성,19074,2936,97932100,99000,10500,200286537,1888326000,30829468,290664000,32938.0,3,37651.0,46451,33356.0,66.0,5966,282792533,62645982,590634000,31.28,0.97,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,사계절_데님_데님자켓_ZB,ZB,01_시즌,사계절,데님,데님자켓,1:남성,4926,207,19895400,179000,19965,98347590,881754000,4132755,37053000,98576.0,3,82725.0,83945,96113.0,46.0,716,74336200,14294940,128164000,14.54,0.54,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,사계절_데님_데님팬츠_ZB,ZB,01_시즌,사계절,데님,데님팬츠,1:남성,12055,280,16373400,99000,14480,174550372,1193445000,4054260,27720000,58596.0,3,43680.0,49757,58476.0,41.0,925,57087700,13389957,91575000,7.67,0.22,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,사계절_수트_블레이져(수트)_ZB,ZB,01_시즌,사계절,수트,블레이져(수트),1:남성,12018,469,69770893,259000,42884,515379912,3112662000,20112596,121471000,148765.0,3,149568.0,131261,148765.0,43.0,2880,428472273,123505920,745920000,23.96,0.52,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,사계절_수트_블레이져(수트)_ZC,ZC,01_시즌,사계절,수트,블레이져(수트),1:남성,3502,154,23028800,259000,44521,155912542,907018000,6856234,39886000,149538.0,3,149119.0,148324,149538.0,42.0,881,132584080,39223001,228179000,25.16,0.52,7,0,0,0,0,0,0,0,4.5
2024,2024-03-03,봄_스웨터_오픈형(CARDIGAN)_ZB,ZB,01_시즌,봄,스웨터,오픈형(CARDIGAN),1:남성,6105,793,25937380,159000,18786,114691582,970695000,14897694,126087000,32516.0,3,35438.0,52989,32708.0,79.0,1432,72511980,26902267,227688000,23.46,0.34,7,0,0,0,0,0,0,0,4.5
2024,2024-03-10,여름_스웨터_라운드_ZA,ZA,01_시즌,여름,스웨터,라운드,1:남성,1982,0,0,109000,13614,26982948,216038000,0,0,,3,69116.0,43929,69116.0,37.0,0,0,0,0,0.0,0.0,7,0,0,0,0,0,0,0,7.4
2024,2024-03-10,여름_수트_블레이져(수트)_ZC,ZC,01_시즌,여름,수트,블레이져(수트),1:남성,4028,131,28990890,279000,56977,229503356,1123812000,7463987,36549000,221305.0,3,216640.0,181104,221305.0,21.0,639,141210270,36408303,178281000,15.86,0.4,7,0,0,0,0,0,0,0,7.4
2024,2024-03-10,여름_수트_수트팬츠_ZA,ZA,01_시즌,여름,수트,수트팬츠,1:남성,5942,52,8196300,224000,40585,241157556,1331008000,2110433,11648000,177530.0,3,170912.0,131175,157621.0,30.0,202,30795800,7422873,42693000,3.4,0.09,7,0,0,0,0,0,0,0,7.4
2024,2024-03-10,여름_수트_수트팬츠_ZB,ZB,01_시즌,여름,수트,수트팬츠,1:남성,27041,484,57369470,149000,26660,720899540,4029109000,12903198,72116000,118716.0,3,115926.0,94537,118532.0,20.0,2616,303598890,69870125,389784000,9.67,0.29,7,0,0,0,0,0,0,0,7.4
2024,2024-03-10,여름_수트_수트팬츠_ZC,ZC,01_시즌,여름,수트,수트팬츠,1:남성,4954,125,14755470,149000,28158,139494732,738146000,3519750,18625000,118044.0,3,115651.0,98472,118044.0,21.0,613,72314170,17260854,91337000,12.37,0.35,7,0,0,0,0,0,0,0,7.4
2024,2024-03-10,여름_스웨터_T-에리_ZA,ZA,01_시즌,여름,스웨터,T-에리,1:남성,7534,0,0,109000,14136,106496857,821206000,0,0,,3,70076.0,56097,70076.0,36.0,0,0,0,0,0.0,0.0,7,0,0,0,0,0,0,0,7.4
2024,2024-03-10,여름_스웨터_T-에리_ZB,ZB,01_시즌,여름,스웨터,T-에리,1:남성,50633,226,14198300,91500,12596,637785926,4632919500,2846752,20679000,63864.0,3,62657.0,46484,62824.0,31.0,398,25082300,5013307,36417000,0.79,0.03,7,0,0,0,0,0,0,0,7.4
2024,2024-03-10,여름_스웨터_라운드_ZB,ZB,01_시즌,여름,스웨터,라운드,1:남성,24650,151,9628300,94000,14528,358109038,2317100000,2193690,14194000,65758.0,3,62975.0,44268,63764.0,32.0,209,13283700,3036300,19646000,0.85,0.03,7,0,0,0,0,0,0,0,7.4
2024,2024-03-10,여름_팬츠_팬츠(일반)_ZB,ZB,01_시즌,여름,팬츠,팬츠(일반),1:남성,40549,230,15919200,99000,11879,481665351,4014351000,2732078,22770000,69266.0,3,66054.0,43278,69214.0,30.0,443,30649200,5080332,43857000,1.09,0.05,7,0,0,0,0,0,0,0,7.4
2024,2024-03-10,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,8468,73,4644000,85667,9704,82170649,725425333,708368,6253667,61616.0,3,59797.0,41674,63616.0,26.0,315,20127580,2952621,27791667,3.72,0.19,7,0,0,0,0,0,0,0,7.4
2024,2024-03-10,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,53613,381,17075050,79000,8769,470125695,4235427000,3340941,30099000,46380.0,3,44504.0,33015,44816.0,43.0,1312,69048370,11593836,103648000,2.45,0.11,7,0,0,0,0,0,0,0,7.4
2024,2024-03-10,여름_자켓_싱글재킷_ZA,ZA,01_시즌,여름,자켓,싱글재킷,1:남성,27422,194,42133100,311857,40036,1097867192,8551746571,7766984,60500286,216261.0,3,208589.0,173409,217181.0,30.0,534,113319020,19258758,162160286,1.95,0.08,7,0,0,0,0,0,0,0,7.4
2024,2024-03-10,여름_점퍼_점퍼_ZA,ZA,01_시즌,여름,점퍼,점퍼,1:남성,4023,198,33891913,249000,34968,140678276,1001727000,6923763,49302000,170752.0,3,166385.0,160176,171171.0,31.0,2520,442427396,88120619,627480000,62.64,2.23,7,0,0,0,0,0,0,0,7.4
2024,2024-03-10,여름_점퍼_점퍼_ZB,ZB,01_시즌,여름,점퍼,점퍼,1:남성,11515,242,41754060,249000,24849,286136235,2867235000,6013458,60258000,172361.0,3,134096.0,113074,172537.0,31.0,946,163794093,23507098,235554000,8.22,0.44,7,0,0,0,0,0,0,0,7.4
