,주차,시즌,카테고리,할인율,판매액,판매수량,매출원가,판매택가
11184,2024-10-13,가을,수트_수트팬츠_ZC,46.44728296168002,12368000,155,3915614,23095000
11185,2024-10-13,가을,스웨터_T-에리_ZA,64.22018348623853,780000,20,303004,2180000
11186,2024-10-13,가을,스웨터_T-에리_ZB,56.17977528089887,546000,14,264465,1246000
11187,2024-10-13,가을,우븐 셔츠_캐쥬얼셔츠_ZB,58.04256176900714,12505500,378,3278649,29862000
11188,2024-10-13,가을,자켓_싱글재킷_ZA,65.09596744988603,16385000,157,6107653,46943000
11189,2024-10-13,가을,점퍼_점퍼_ZA,58.74340254732783,13054000,159,4545493,31641000
11190,2024-10-13,가을,팬츠_팬츠(일반)_ZA,61.927243859157564,8152900,166,3245766,21414000
11191,2024-10-13,가을,팬츠_팬츠(일반)_ZB,58.377618550032345,16729700,406,4443404,40194000
11192,2024-10-13,겨울,니트 셔츠_라운드_ZA,22.432546322116874,12517060,163,2140204,16137000
11193,2024-10-13,겨울,니트 셔츠_라운드_ZB,39.31819872604936,28104700,616,4413009,45444000
11194,2024-10-13,겨울,니트 셔츠_라운드_ZG,21.953008344312693,2910100,38,526426,3762000
11195,2024-10-13,겨울,니트 셔츠_티에리_ZA,22.512044817927173,6915800,75,1097250,8925000
11196,2024-10-13,겨울,니트 셔츠_티에리_ZB,46.58754208754209,3172700,60,653067,5940000
11197,2024-10-13,겨울,니트 셔츠_후드티_ZG,20.0,761600,8,129360,952000
11198,2024-10-13,겨울,사파리_패딩사파리_ZB,0.0,0,0,0,0
11199,2024-10-13,겨울,수트_블레이져(수트)_ZA,20.7174688057041,21788300,69,4602674,27491000
11200,2024-10-13,겨울,수트_블레이져(수트)_ZB,20.616216123065804,120770320,546,28080192,152334000
11201,2024-10-13,겨울,수트_블레이져(수트)_ZC,20.9937343358396,39968840,175,9941581,50365000
11202,2024-10-13,겨울,수트_수트팬츠_ZA,20.841752333687815,14650700,85,3065220,18515000
11203,2024-10-13,겨울,수트_수트팬츠_ZB,20.7604298592989,64331980,545,14159617,81205000
11204,2024-10-13,겨울,수트_수트팬츠_ZC,21.024379129642288,21256760,175,4867803,26735000
11205,2024-10-13,겨울,스웨터_T-에리_ZA,4.666666666666667,1987700,15,308843,2085000
11206,2024-10-13,겨울,스웨터_T-에리_ZB,38.53676821674006,51110980,840,11418401,83160000
11207,2024-10-13,겨울,스웨터_Turtle_ZB,8.65585229662959,20428800,187,2853382,23493000
11208,2024-10-13,겨울,스웨터_VEST_ZB,23.157894736842106,4336200,57,498191,5643000
11209,2024-10-13,겨울,스웨터_라운드_ZA,15.651162790697674,11676000,107,1587104,14873000
11210,2024-10-13,겨울,스웨터_라운드_ZB,38.06506719869166,56205570,914,13305570,90486000
11211,2024-10-13,겨울,스웨터_오픈형(CARDIGAN)_ZA,2.4078600248292985,9064800,52,1213203,9308000
11212,2024-10-13,겨울,우븐 셔츠_캐쥬얼셔츠_ZB,28.723989153083995,55420110,906,8737384,82404000
11213,2024-10-13,겨울,자켓_싱글재킷_ZA,19.314462422537954,57167880,237,9123365,71963000
11214,2024-10-13,겨울,점퍼_점퍼_ZB,26.708923052241246,99667980,546,22070137,135954000
11215,2024-10-13,겨울,점퍼_점퍼_ZG,22.0,1006200,10,211902,1290000
11216,2024-10-13,겨울,점퍼_패딩점퍼_ZB,24.20696324951644,10301900,58,1959433,13892000
11217,2024-10-13,겨울,조끼_패딩베스트_ZB,36.06088540024715,7126000,66,1446488,10494000
11218,2024-10-13,겨울,코트_싱글코트_ZA,13.571428571428571,3882700,8,655669,4292000
11219,2024-10-13,겨울,코트_싱글코트_ZB,4.0,5763800,17,1014777,6083000
11220,2024-10-13,겨울,팬츠_팬츠(일반)_ZA,21.245271317829456,5079680,50,841458,6450000
11221,2024-10-13,겨울,팬츠_팬츠(일반)_ZB,30.63092647030454,101685700,1578,19022559,158532000
11222,2024-10-13,겨울,팬츠_팬츠(일반)_ZG,27.5,374100,4,68081,516000
11223,2024-10-13,봄,니트 셔츠_라운드_ZB,67.45940416826494,2686000,94,631944,8206000
11224,2024-10-13,봄,수트_블레이져(수트)_ZB,56.98924731182796,2760000,23,1172354,6417000
11225,2024-10-13,봄,수트_블레이져(수트)_ZC,56.98924731182796,2040000,17,908946,4743000
11226,2024-10-13,봄,수트_수트팬츠_ZB,46.97986577181208,1975000,25,634790,3725000
11227,2024-10-13,봄,수트_수트팬츠_ZC,43.192713326941515,1185000,14,360872,2086000
11228,2024-10-13,봄,스웨터_T-에리_ZB,70.70707070707071,1827000,63,942013,6237000
11229,2024-10-13,봄,스웨터_라운드_ZA,70.70707070707071,261000,9,141243,891000
11230,2024-10-13,봄,스웨터_라운드_ZB,70.70707070707071,2900000,100,1606605,9900000
11231,2024-10-13,봄,스웨터_오픈형(CARDIGAN)_ZB,75.47169811320755,1716000,44,829799,6996000
11232,2024-10-13,봄,자켓_싱글재킷_ZB,68.45039018952062,2830000,30,886462,8970000
11233,2024-10-13,봄,코트_싱글코트_ZB,64.79933110367892,842000,8,341995,2392000
11234,2024-10-13,봄,팬츠_팬츠(일반)_ZB,73.23556073556074,4033000,166,1627423,16434000
11235,2024-10-13,사계절,데님_데님자켓_ZB,38.66376513254359,8338100,97,1743979,12813000
11236,2024-10-13,사계절,데님_데님팬츠_ZB,46.22632909840357,10431582,209,3289248,20691000
11237,2024-10-13,사계절,수트_블레이져(수트)_ZB,54.877119296754664,53011721,415,17651284,107485000
11238,2024-10-13,사계절,수트_블레이져(수트)_ZC,41.92111459968603,14541000,97,4273644,25123000
11239,2024-10-13,사계절,수트_수트팬츠_ZB,55.45695685062688,30246991,449,9442320,62411000
11240,2024-10-13,사계절,수트_수트팬츠_ZC,42.29890281323328,8833250,111,2371452,15429000
11241,2024-10-13,사계절,우븐 셔츠_드레스셔츠_ZB,61.421836494896134,93692300,3271,25363436,258409000
11242,2024-10-13,여름,니트 셔츠_라운드_ZB,76.07355157068993,8819685,465,3140512,36735000
11243,2024-10-13,여름,니트 셔츠_라운드_ZG,70.91750841750843,1266000,44,441148,4356000
11244,2024-10-13,여름,니트 셔츠_티에리_ZA,80.8080808080808,38000,2,22253,198000
11245,2024-10-13,여름,니트 셔츠_티에리_ZB,75.9493670886076,589000,31,221794,2449000
11246,2024-10-13,여름,수트_블레이져(수트)_ZA,66.07669616519175,340000,3,178480,1017000
11247,2024-10-13,여름,수트_블레이져(수트)_ZB,68.71906468680662,2990000,34,1815977,9486000
11248,2024-10-13,여름,수트_블레이져(수트)_ZC,67.74193548387096,270000,3,170932,837000
11249,2024-10-13,여름,수트_수트팬츠_ZA,59.38080938080938,701000,9,300856,1771000
11250,2024-10-13,여름,수트_수트팬츠_ZB,55.28922978587409,2482000,38,1040243,5662000
11251,2024-10-13,여름,수트_수트팬츠_ZC,56.323639075316926,585700,9,253418,1341000
11252,2024-10-13,여름,스웨터_T-에리_ZA,59.63302752293578,254000,6,85355,654000
11253,2024-10-13,여름,스웨터_T-에리_ZB,62.66084403528224,1568711,47,530518,4203000
11254,2024-10-13,여름,스웨터_라운드_ZA,0.0,0,0,0,0
11255,2024-10-13,여름,스웨터_라운드_ZB,68.51284379374268,232000,8,117031,722000
11256,2024-10-13,여름,스웨터_오픈형(CARDIGAN)_ZA,0.0,0,0,0,0
11257,2024-10-13,여름,우븐 셔츠_캐쥬얼셔츠_ZA,70.80296637258664,125000,5,46220,435000
11258,2024-10-13,여름,우븐 셔츠_캐쥬얼셔츠_ZB,75.61315376312433,1813261,94,812476,7426000
11259,2024-10-13,여름,자켓_싱글재킷_ZA,inf,4068900,30,1067630,9240000
11260,2024-10-13,여름,점퍼_점퍼_ZA,30.11904761904762,5216550,30,1040517,7470000
11261,2024-10-13,여름,점퍼_점퍼_ZB,62.39759553012565,9617000,103,2558718,25647000
11262,2024-10-13,여름,점퍼_점퍼_ZG,63.86951314028042,2819000,31,1010323,7719000
11263,2024-10-13,여름,팬츠_반바지_ZA,67.51054852320675,154000,6,74154,474000
11264,2024-10-13,여름,팬츠_반바지_ZB,75.9493670886076,266000,14,109845,1106000
11265,2024-10-13,여름,팬츠_반바지_ZG,63.29113924050633,116000,4,52598,316000
11266,2024-10-13,여름,팬츠_팬츠(일반)_ZA,49.07476869217304,2601000,39,464633,5031000
11267,2024-10-13,여름,팬츠_팬츠(일반)_ZB,75.20801022194004,18310600,893,10196450,88407000
11268,2024-10-13,여름,팬츠_팬츠(일반)_ZG,69.21373200442967,1112000,28,548302,3612000
11269,2024-10-20,가을,니트 셔츠_라운드_ZB,75.9493670886076,551000,29,179821,2291000
11270,2024-10-20,가을,니트 셔츠_티에리_ZB,79.49614002187842,1312042,81,707278,6399000
11271,2024-10-20,가을,수트_블레이져(수트)_ZB,45.65191000051024,61203200,401,19933374,111879000
11272,2024-10-20,가을,수트_블레이져(수트)_ZC,36.035182041124315,20344650,114,6029115,31806000
11273,2024-10-20,가을,수트_수트팬츠_ZB,55.31922106469724,29887900,447,11218992,66603000
11274,2024-10-20,가을,수트_수트팬츠_ZC,45.939597315436245,10229850,127,3208278,18923000
11275,2024-10-20,가을,스웨터_T-에리_ZA,64.22018348623853,429000,11,166652,1199000
11276,2024-10-20,가을,스웨터_T-에리_ZB,56.17977528089887,273000,7,132233,623000
11277,2024-10-20,가을,우븐 셔츠_캐쥬얼셔츠_ZB,63.665092042866206,10798670,376,3281151,29704000
11278,2024-10-20,가을,자켓_싱글재킷_ZA,63.408785298072615,10612550,97,3773518,29003000
11279,2024-10-20,가을,점퍼_점퍼_ZA,61.28274508637864,13021000,169,4831373,33631000
11280,2024-10-20,가을,팬츠_팬츠(일반)_ZA,62.44538407329105,4796100,99,1935728,12771000
11281,2024-10-20,가을,팬츠_팬츠(일반)_ZB,60.668669263440506,17872550,459,5023454,45441000
11282,2024-10-20,겨울,니트 셔츠_라운드_ZA,21.074842917362602,9923260,127,1667521,12573000
11283,2024-10-20,겨울,니트 셔츠_라운드_ZB,43.53493637462145,24128900,555,4094893,41845000
11284,2024-10-20,겨울,니트 셔츠_라운드_ZG,22.5,1267200,17,232276,1683000
11285,2024-10-20,겨울,니트 셔츠_티에리_ZA,20.11904761904762,7984900,84,1228920,9996000
11286,2024-10-20,겨울,니트 셔츠_티에리_ZB,52.65329349836392,3328000,71,772796,7029000
11287,2024-10-20,겨울,니트 셔츠_후드티_ZG,20.0,666400,7,113190,833000
11288,2024-10-20,겨울,사파리_패딩사파리_ZB,20.0,319200,1,24699,399000
11289,2024-10-20,겨울,수트_블레이져(수트)_ZA,20.723684210526315,16408450,52,3506684,20778000
11290,2024-10-20,겨울,수트_블레이져(수트)_ZB,20.729791662077066,105092460,475,24513851,132525000
11291,2024-10-20,겨울,수트_블레이져(수트)_ZC,21.558257345491388,27140120,118,6733582,34022000
11292,2024-10-20,겨울,수트_수트팬츠_ZA,20.625,10269850,59,2168287,12981000
11293,2024-10-20,겨울,수트_수트팬츠_ZB,20.703114128496594,58899360,498,12914596,74202000
11294,2024-10-20,겨울,수트_수트팬츠_ZC,20.80910980910981,12212500,98,2768955,15262000
11295,2024-10-20,겨울,스웨터_T-에리_ZA,20.0,6672000,60,1235371,8340000
11296,2024-10-20,겨울,스웨터_T-에리_ZB,40.83177013162502,53558750,914,12548300,90486000
11297,2024-10-20,겨울,스웨터_Turtle_ZB,24.597153888587684,22089400,241,3640383,29079000
11298,2024-10-20,겨울,스웨터_VEST_ZB,20.81967213114754,4781700,61,533152,6039000
11299,2024-10-20,겨울,스웨터_라운드_ZA,20.524855386399395,21371750,195,3053846,27105000
11300,2024-10-20,겨울,스웨터_라운드_ZB,42.59483480359455,47266350,813,11931961,80487000
11301,2024-10-20,겨울,스웨터_오픈형(CARDIGAN)_ZA,22.731841017455544,14641450,106,2516935,18974000
11302,2024-10-20,겨울,우븐 셔츠_캐쥬얼셔츠_ZB,34.83217590047483,44723600,726,7388448,69144000
11303,2024-10-20,겨울,자켓_싱글재킷_ZA,21.214050587685147,79064200,311,12845374,100189000
11304,2024-10-20,겨울,점퍼_점퍼_ZB,28.73385295994735,90118550,508,20449342,126492000
11305,2024-10-20,겨울,점퍼_점퍼_ZG,22.22222222222222,1806000,18,381424,2322000
11306,2024-10-20,겨울,점퍼_패딩점퍼_ZB,21.06430155210643,9774000,52,1751280,12398000
11307,2024-10-20,겨울,조끼_패딩베스트_ZB,39.5394803757089,6456100,69,1423624,10321000
11308,2024-10-20,겨울,코트_더블코트_ZA,0.0,0,0,0,0
11309,2024-10-20,겨울,코트_싱글코트_ZA,18.51063829787234,20100200,48,3703864,24252000
11310,2024-10-20,겨울,코트_싱글코트_ZB,22.137318345270288,29752630,111,6666518,38739000
11311,2024-10-20,겨울,팬츠_팬츠(일반)_ZA,20.295081967213115,6271980,61,1026579,7869000
11312,2024-10-20,겨울,팬츠_팬츠(일반)_ZB,38.564157354934096,87267750,1380,17060954,141510000
11313,2024-10-20,겨울,팬츠_팬츠(일반)_ZG,24.444444444444443,877200,9,153182,1161000
11314,2024-10-20,봄,니트 셔츠_라운드_ZB,68.85736889692586,2026000,74,498143,6486000
11315,2024-10-20,봄,수트_블레이져(수트)_ZB,52.68817204301075,1320000,10,509719,2790000
11316,2024-10-20,봄,수트_블레이져(수트)_ZC,57.55248335893497,829000,7,374272,1953000
11317,2024-10-20,봄,수트_수트팬츠_ZB,42.561521252796425,632000,7,176210,1043000
11318,2024-10-20,봄,수트_수트팬츠_ZC,50.22371364653244,445000,6,154659,894000
11319,2024-10-20,봄,스웨터_T-에리_ZB,70.70707070707071,1566000,54,807440,5346000
11320,2024-10-20,봄,스웨터_라운드_ZA,70.70707070707071,145000,5,78468,495000
11321,2024-10-20,봄,스웨터_라운드_ZB,70.70707070707071,3393000,117,1899022,11583000
11322,2024-10-20,봄,스웨터_오픈형(CARDIGAN)_ZB,75.47169811320755,663000,17,323344,2703000
11323,2024-10-20,봄,자켓_싱글재킷_ZB,69.46231026498585,2374000,26,768267,7774000
11324,2024-10-20,봄,코트_싱글코트_ZB,84.39897698209718,-793000,-17,-726740,-5083000
11325,2024-10-20,봄,팬츠_팬츠(일반)_ZB,70.70707070707071,2494000,86,891948,8514000
11326,2024-10-20,사계절,데님_데님자켓_ZB,37.18348080384276,5949700,66,1162408,8174000
11327,2024-10-20,사계절,데님_데님팬츠_ZB,42.099544431329946,13190570,213,3455928,21087000
11328,2024-10-20,사계절,수트_블레이져(수트)_ZB,55.0488646780973,44281448,361,15371290,93499000
11329,2024-10-20,사계절,수트_블레이져(수트)_ZC,42.91596868977821,16072300,109,4809498,28231000
11330,2024-10-20,사계절,수트_수트팬츠_ZB,55.60807263691309,27530396,438,9174130,60882000
11331,2024-10-20,사계절,수트_수트팬츠_ZC,42.86463686193902,9841050,125,2670496,17375000
11332,2024-10-20,사계절,우븐 셔츠_드레스셔츠_ZB,59.128752106399965,93783200,3133,24348780,247507000
11333,2024-10-20,여름,니트 셔츠_라운드_ZB,62.54326652601969,2092450,42,316302,3318000
11334,2024-10-20,여름,니트 셔츠_라운드_ZG,48.34415584415584,498150,10,89199,990000
11335,2024-10-20,여름,니트 셔츠_티에리_ZA,59.077681577681574,732700,20,207035,1980000
11336,2024-10-20,여름,니트 셔츠_티에리_ZB,86.01617440225036,420050,10,74079,790000
11337,2024-10-20,여름,수트_블레이져(수트)_ZA,62.65117994100295,406450,3,178977,1017000
11338,2024-10-20,여름,수트_블레이져(수트)_ZB,52.59940636200717,2033800,20,1075714,5580000
11339,2024-10-20,여름,수트_블레이져(수트)_ZC,53.40501792114696,260000,2,113955,558000
11340,2024-10-20,여름,수트_수트팬츠_ZA,60.19179894179894,241950,3,91451,567000
11341,2024-10-20,여름,수트_수트팬츠_ZB,50.79395041014169,1418800,21,578597,3129000
11342,2024-10-20,여름,수트_수트팬츠_ZC,56.057046979865774,261900,4,112630,596000
11343,2024-10-20,여름,스웨터_T-에리_ZA,45.87155963302752,354000,6,86442,654000
11344,2024-10-20,여름,스웨터_T-에리_ZB,14.339887640449437,393950,3,46979,257000
11345,2024-10-20,여름,스웨터_라운드_ZA,0.0,0,0,0,0
11346,2024-10-20,여름,스웨터_라운드_ZB,120.81460674157304,-23050,3,42854,267000
11347,2024-10-20,여름,스웨터_오픈형(CARDIGAN)_ZA,0.0,0,0,0,0
11348,2024-10-20,여름,우븐 셔츠_캐쥬얼셔츠_ZA,49.733410049865746,334450,9,84471,751000
11349,2024-10-20,여름,우븐 셔츠_캐쥬얼셔츠_ZB,65.9680949479907,3870700,189,1619056,14931000
11350,2024-10-20,여름,자켓_싱글재킷_ZA,75.96276256891427,962450,3,92412,957000
11351,2024-10-20,여름,점퍼_점퍼_ZA,25.625,2963100,16,559496,3984000
11352,2024-10-20,여름,점퍼_점퍼_ZB,55.4620808816662,7788450,68,1659865,16932000
11353,2024-10-20,여름,점퍼_점퍼_ZG,60.60606060606061,1267000,13,469109,3237000
11354,2024-10-20,여름,팬츠_반바지_ZA,100.0,0,-1,-12359,-79000
11355,2024-10-20,여름,팬츠_반바지_ZB,93.9873417721519,114000,3,26117,237000
11356,2024-10-20,여름,팬츠_반바지_ZG,50.12082853855006,476900,12,160548,948000
11357,2024-10-20,여름,팬츠_팬츠(일반)_ZA,33.34194659776055,615900,7,83570,903000
11358,2024-10-20,여름,팬츠_팬츠(일반)_ZB,0.0,1062800,20,225592,1980000
11359,2024-10-20,여름,팬츠_팬츠(일반)_ZG,54.263565891472865,59000,1,19582,129000
11360,2024-10-27,가을,니트 셔츠_라운드_ZB,75.9493670886076,703000,37,226306,2923000
11361,2024-10-27,가을,니트 셔츠_티에리_ZB,78.1500904159132,604150,35,305614,2765000
11362,2024-10-27,가을,수트_블레이져(수트)_ZB,55.59983149048506,66147500,528,26222099,147312000
11363,2024-10-27,가을,수트_블레이져(수트)_ZC,45.6440640772438,14862000,98,5182923,27342000
11364,2024-10-27,가을,수트_수트팬츠_ZB,63.89781675699237,29237100,528,13250391,78672000
11365,2024-10-27,가을,수트_수트팬츠_ZC,55.811605392884715,7440000,113,2854609,16837000
11366,2024-10-27,가을,스웨터_T-에리_ZA,64.22018348623853,234000,6,90901,654000
11367,2024-10-27,가을,스웨터_T-에리_ZB,56.17977528089887,351000,9,170013,801000
11368,2024-10-27,가을,우븐 셔츠_캐쥬얼셔츠_ZB,68.87576179556413,14103560,578,4978364,45662000
11369,2024-10-27,가을,자켓_싱글재킷_ZA,75.30359608480869,8048805,109,4240345,32591000
11370,2024-10-27,가을,점퍼_점퍼_ZA,69.3002047273404,13196000,216,6175009,42984000
11371,2024-10-27,가을,팬츠_팬츠(일반)_ZA,73.53555089592071,4164975,122,2385442,15738000
11372,2024-10-27,가을,팬츠_팬츠(일반)_ZB,60.54236239950526,9570450,245,2681364,24255000
11373,2024-10-27,겨울,니트 셔츠_라운드_ZA,40.1897637462491,14151700,239,3138091,23661000
11374,2024-10-27,겨울,니트 셔츠_라운드_ZB,56.93545637634701,24572800,753,5744831,58647000
11375,2024-10-27,겨울,니트 셔츠_라운드_ZG,39.91822991822991,2144200,36,499166,3564000
11376,2024-10-27,겨울,니트 셔츠_티에리_ZA,49.027355623100306,8552700,141,2062830,16779000
11377,2024-10-27,겨울,니트 셔츠_티에리_ZB,57.5679012345679,3780700,90,979601,8910000
11378,2024-10-27,겨울,니트 셔츠_후드티_ZG,50.42016806722689,826000,14,226380,1666000
11379,2024-10-27,겨울,사파리_패딩사파리_ZB,26.14814814814815,4916240,16,554573,6684000
11380,2024-10-27,겨울,수트_블레이져(수트)_ZA,25.53913936109058,24826700,84,5629722,33476000
11381,2024-10-27,겨울,수트_블레이져(수트)_ZB,25.254742050691654,125789940,604,31320631,168516000
11382,2024-10-27,겨울,수트_블레이져(수트)_ZC,25.438401253918496,33705780,155,8826385,45005000
11383,2024-10-27,겨울,수트_수트팬츠_ZA,25.641852030947774,16517800,103,3697807,22327000
11384,2024-10-27,겨울,수트_수트팬츠_ZB,25.19928105744918,71507480,642,16756040,95658000
11385,2024-10-27,겨울,수트_수트팬츠_ZC,25.49500217296827,18059620,157,4392207,24173000
11386,2024-10-27,겨울,스웨터_T-에리_ZA,26.094552929085303,5033700,49,1008886,6811000
11387,2024-10-27,겨울,스웨터_T-에리_ZB,39.55437541439981,48920600,818,11285476,80982000
11388,2024-10-27,겨울,스웨터_Turtle_ZB,25.750905196219662,32991940,386,5754041,44214000
11389,2024-10-27,겨울,스웨터_VEST_ZB,38.075840370922336,3739600,61,533152,6039000
11390,2024-10-27,겨울,스웨터_라운드_ZA,28.983399329544827,18454900,188,2930175,26132000
11391,2024-10-27,겨울,스웨터_라운드_ZB,40.61362785610641,51679900,879,12872956,87021000
11392,2024-10-27,겨울,스웨터_오픈형(CARDIGAN)_ZA,26.333410924891375,7848000,60,1347209,10740000
11393,2024-10-27,겨울,우븐 셔츠_캐쥬얼셔츠_ZB,47.78733908082885,40589000,796,8372629,77574000
11394,2024-10-27,겨울,자켓_싱글재킷_ZA,26.37519489229751,89142020,372,15517951,121028000
11395,2024-10-27,겨울,점퍼_점퍼_ZB,31.655454172767833,78574650,447,18194566,111303000
11396,2024-10-27,겨울,점퍼_점퍼_ZG,23.25581395348837,792000,8,169522,1032000
11397,2024-10-27,겨울,점퍼_패딩점퍼_ZB,30.990188448994665,26967460,162,5750294,40938000
11398,2024-10-27,겨울,조끼_패딩베스트_ZB,58.454567009727114,6345100,132,2224961,16088000
11399,2024-10-27,겨울,코트_더블코트_ZA,27.0,4371240,12,984656,5988000
11400,2024-10-27,겨울,코트_싱글코트_ZA,27.046176046176043,29573380,79,6326931,41221000
11401,2024-10-27,겨울,코트_싱글코트_ZB,25.061421570425807,42437260,161,9790812,57089000
11402,2024-10-27,겨울,팬츠_팬츠(일반)_ZA,27.844660194174757,9587280,103,1733404,13287000
11403,2024-10-27,겨울,팬츠_팬츠(일반)_ZB,40.15714472425593,103741430,1700,20996649,174330000
11404,2024-10-27,겨울,팬츠_팬츠(일반)_ZG,38.75968992248062,1027000,13,221263,1677000
11405,2024-10-27,봄,니트 셔츠_라운드_ZB,66.99910497378852,2204000,76,517222,6884000
11406,2024-10-27,봄,수트_블레이져(수트)_ZB,56.98924731182796,840000,7,356803,1953000
11407,2024-10-27,봄,수트_블레이져(수트)_ZC,56.98924731182796,1320000,11,588142,3069000
11408,2024-10-27,봄,수트_수트팬츠_ZB,38.14317673378076,553000,6,152860,894000
11409,2024-10-27,봄,수트_수트팬츠_ZC,50.767018216682644,1027000,14,360872,2086000
11410,2024-10-27,봄,스웨터_T-에리_ZB,71.56308851224105,1661000,59,882203,5841000
11411,2024-10-27,봄,스웨터_라운드_ZA,72.05387205387206,249000,9,141243,891000
11412,2024-10-27,봄,스웨터_라운드_ZB,71.27278179909759,2000000,70,1137685,6930000
11413,2024-10-27,봄,스웨터_오픈형(CARDIGAN)_ZB,77.9874213836478,522000,14,265132,2226000
11414,2024-10-27,봄,자켓_싱글재킷_ZB,66.88963210702342,1386000,14,413682,4186000
11415,2024-10-27,봄,코트_싱글코트_ZB,56.8561872909699,645000,5,213747,1495000
11416,2024-10-27,봄,팬츠_팬츠(일반)_ZB,72.36751072367511,2225000,85,844218,8415000
11417,2024-10-27,사계절,데님_데님자켓_ZB,35.611695592468514,3882250,45,801699,5605000
11418,2024-10-27,사계절,데님_데님팬츠_ZB,42.434025748970846,10987212,189,3048914,18711000
11419,2024-10-27,사계절,수트_블레이져(수트)_ZB,57.77783389105546,47354153,384,16331205,99456000
11420,2024-10-27,사계절,수트_블레이져(수트)_ZC,42.11982261258934,14953550,100,4409879,25900000
11421,2024-10-27,사계절,수트_수트팬츠_ZB,58.056218244720114,27380328,422,8873287,58658000
11422,2024-10-27,사계절,수트_수트팬츠_ZC,43.33288924416023,8481900,108,2309400,15012000
11423,2024-10-27,사계절,우븐 셔츠_드레스셔츠_ZB,62.52813689328401,94729530,3279,25490471,259041000
11424,2024-10-27,여름,니트 셔츠_라운드_ZB,66.13245931283907,1123900,44,332121,3476000
11425,2024-10-27,여름,니트 셔츠_라운드_ZG,60.60606060606061,156000,4,41634,396000
11426,2024-10-27,여름,니트 셔츠_티에리_ZA,0.0,0,0,0,0
11427,2024-10-27,여름,니트 셔츠_티에리_ZB,0.0,0,0,0,0
11428,2024-10-27,여름,수트_블레이져(수트)_ZA,0.0,0,0,0,0
11429,2024-10-27,여름,수트_블레이져(수트)_ZB,0.0,0,0,0,0
11430,2024-10-27,여름,수트_블레이져(수트)_ZC,0.0,0,0,0,0
11431,2024-10-27,여름,수트_수트팬츠_ZA,0.0,0,0,0,0
11432,2024-10-27,여름,수트_수트팬츠_ZB,0.0,0,0,0,0
11433,2024-10-27,여름,수트_수트팬츠_ZC,0.0,0,0,0,0
11434,2024-10-27,여름,스웨터_T-에리_ZA,45.87155963302752,59000,1,14407,109000
11435,2024-10-27,여름,스웨터_T-에리_ZB,100.0,0,-3,-28728,-267000
11436,2024-10-27,여름,스웨터_라운드_ZA,0.0,0,0,0,0
11437,2024-10-27,여름,스웨터_라운드_ZB,0.0,0,0,0,0
11438,2024-10-27,여름,스웨터_오픈형(CARDIGAN)_ZA,0.0,0,0,0,0
11439,2024-10-27,여름,우븐 셔츠_캐쥬얼셔츠_ZA,60.60606060606061,-39000,-1,-9254,-99000
11440,2024-10-27,여름,우븐 셔츠_캐쥬얼셔츠_ZB,58.71835443037975,188450,6,49145,474000
11441,2024-10-27,여름,자켓_싱글재킷_ZA,57.81759868253855,1878000,15,481427,4545000
11442,2024-10-27,여름,점퍼_점퍼_ZA,30.0,4880400,28,973426,6972000
11443,2024-10-27,여름,점퍼_점퍼_ZB,63.50272886417465,4876000,54,1357511,13446000
11444,2024-10-27,여름,점퍼_점퍼_ZG,63.81079875055779,1068000,12,415738,2988000
11445,2024-10-27,여름,팬츠_반바지_ZA,0.0,0,0,0,0
11446,2024-10-27,여름,팬츠_반바지_ZB,75.9493670886076,19000,1,7478,79000
11447,2024-10-27,여름,팬츠_반바지_ZG,0.0,0,0,0,0
11448,2024-10-27,여름,팬츠_팬츠(일반)_ZA,32.63565891472868,553000,6,71182,774000
11449,2024-10-27,여름,팬츠_팬츠(일반)_ZB,79.3855218855219,6450,-5,-54072,-495000
11450,2024-10-27,여름,팬츠_팬츠(일반)_ZG,54.263565891472865,59000,1,19582,129000
11451,2024-11-03,가을,니트 셔츠_라운드_ZB,83.5675105485232,1235350,80,547952,6320000
11452,2024-11-03,가을,니트 셔츠_티에리_ZB,74.72392405063292,798724,40,349273,3160000
11453,2024-11-03,가을,수트_블레이져(수트)_ZB,59.98719551682793,55721950,498,24743427,138942000
11454,2024-11-03,가을,수트_블레이져(수트)_ZC,57.55850727387729,12078000,102,5394471,28458000
11455,2024-11-03,가을,수트_수트팬츠_ZB,65.77688874827564,26831050,525,13172419,78225000
11456,2024-11-03,가을,수트_수트팬츠_ZC,64.31557606263982,5104300,96,2425155,14304000
11457,2024-11-03,가을,스웨터_T-에리_ZA,141.74311926605503,273000,-6,-90901,-654000
11458,2024-11-03,가을,스웨터_T-에리_ZB,107.62090864680019,156000,-23,-434478,-2047000
11459,2024-11-03,가을,우븐 셔츠_캐쥬얼셔츠_ZB,62.08168137432188,10574285,348,2999432,27492000
11460,2024-11-03,가을,자켓_싱글재킷_ZA,65.70522672474138,8818558,86,3345593,25714000
11461,2024-11-03,가을,점퍼_점퍼_ZA,70.40922636438005,10128330,172,4917137,34228000
11462,2024-11-03,가을,팬츠_팬츠(일반)_ZA,64.69767441860465,3734280,82,1603330,10578000
11463,2024-11-03,가을,팬츠_팬츠(일반)_ZB,60.703830760434535,8247480,212,2320201,20988000
11464,2024-11-03,겨울,니트 셔츠_라운드_ZA,47.563157308377896,14120193,272,3571384,26928000
