,주차,카테고리,판매액,판매수량,매출원가,판매택가,실판매가,택가,할인율,할인율2
315,2021-02-21,우븐 셔츠_드레스셔츠_ZB,5059197,152,901223,10624800,33284.19078947369,69900.0,52.38313191777728,52.38313191777728
316,2021-02-21,우븐 셔츠_캐쥬얼셔츠_ZB,15113558,531,4175473,37116900,28462.444444444445,69900.0,59.28119535844858,59.28119535844858
317,2021-02-21,점퍼_패딩점퍼_ZB,25871109,276,5336618,54924000,93735.90217391304,199000.0,52.89653157089796,52.89653157089797
318,2021-02-21,코트_더블코트_ZB,25640129,155,5395532,50995000,165420.1870967742,329000.0,49.72030787332091,49.72030787332091
319,2021-02-21,코트_싱글코트_ZB,107685591,819,21484145,203931000,131484.2380952381,249000.0,47.19508510231402,47.19508510231402
320,2021-02-21,니트 셔츠_라운드_ZB,0,0,0,0,0.0,0.0,0.0,0.0
321,2021-02-21,데님_데님팬츠_ZB,13932843,218,2559304,17418200,63912.12385321101,79900.0,20.00985750536795,20.009857505367947
325,2021-02-21,수트_블레이져(수트)_ZB,91380484,746,26937915,148454000,122493.94638069705,199000.0,38.44525307502661,38.445253075026606
326,2021-02-21,수트_수트팬츠_ZB,55874364,841,14843945,83259000,66438.00713436386,99000.0,32.890901884480954,32.890901884480954
327,2021-02-21,우븐 셔츠_드레스셔츠_ZB,59265215,1877,13547626,98802300,31574.43526904635,52638.412360149174,40.01636095515995,40.01636095515995
328,2021-02-21,자켓_싱글재킷_ZB,15292500,130,3070352,25870000,117634.61538461539,199000.0,40.887127947429455,40.887127947429455
329,2021-02-21,팬츠_팬츠(일반)_ZB,47721613,1336,13120127,90716400,35719.77020958084,67901.49700598803,47.3947235560494,47.3947235560494
330,2021-02-21,니트 셔츠_라운드_ZB,0,0,0,0,0.0,0.0,0.0,0.0
331,2021-02-21,수트_블레이져(수트)_ZB,35004352,188,7964905,37412000,186193.36170212767,199000.0,6.435496632096647,6.435496632096654
332,2021-02-21,수트_수트팬츠_ZB,22490800,244,5191583,24156000,92175.40983606558,99000.0,6.893525418115579,6.893525418115582
333,2021-02-21,우븐 셔츠_드레스셔츠_ZB,-110210,95,601273,6640500,-1160.1052631578948,69900.0,101.65966418191401,101.65966418191401
334,2021-02-21,점퍼_점퍼_ZB,49571200,212,4185049,50238000,233826.4150943396,236971.69811320756,1.327282137027759,1.3272821370277479
335,2021-02-21,조끼_패딩베스트_ZB,2846346,204,2132587,16116000,13952.676470588236,79000.0,82.33838421444527,82.33838421444527
336,2021-02-21,수트_블레이져(수트)_ZC,10458060,73,3189432,15247000,143261.09589041097,208863.01369863015,31.40906407817931,31.409064078179313
337,2021-02-21,수트_수트팬츠_ZC,2650940,40,960627,4680000,66273.5,117000.0,43.355982905982906,43.355982905982906
338,2021-02-21,우븐 셔츠_드레스셔츠_ZC,520930,18,135638,718200,28940.555555555555,39900.0,27.467279309384573,27.467279309384573
339,2021-02-21,수트_블레이져(수트)_ZC,14553970,64,3033534,15136000,227405.78125,236500.0,3.845335623678647,3.845335623678647
340,2021-02-21,수트_수트팬츠_ZC,9949030,83,1918906,10337000,119867.8313253012,124542.1686746988,3.7532166005610956,3.753216600561091
356,2021-02-28,가죽&FUR_가죽점퍼_ZA,8877000,23,4708000,22977000,385956.52173913043,999000.0,61.36571353962659,61.36571353962658
357,2021-02-28,수트_블레이져(수트)_ZA,16784530,123,6108714,36297000,136459.59349593497,295097.56097560975,53.75780367523486,53.75780367523487
358,2021-02-28,수트_수트팬츠_ZA,8384350,118,3233869,19322000,71053.81355932204,163745.7627118644,56.60723527585136,56.60723527585136
360,2021-02-28,수트_블레이져(수트)_ZA,21598195,173,8173786,44807000,124845.05780346821,259000.0,51.797274979355905,51.797274979355905
361,2021-02-28,수트_수트팬츠_ZA,15815175,220,5128798,30580000,71887.15909090909,139000.0,48.28261935905821,48.28261935905821
362,2021-02-28,자켓_싱글재킷_ZA,14900270,105,3777000,27195000,141907.33333333334,259000.0,45.20952380952381,45.20952380952381
363,2021-02-28,팬츠_팬츠(일반)_ZA,4834161,86,1424600,11954000,56211.17441860465,139000.0,59.56030617366572,59.560306173665715
364,2021-02-28,니트 셔츠_라운드_ZB,98800844,3304,26227843,230949600,29903.40314769976,69900.0,57.21973798612337,57.21973798612338
365,2021-02-28,수트_블레이져(수트)_ZB,47750924,387,15745648,77013000,123387.40051679587,199000.0,37.996281147338756,37.99628114733876
366,2021-02-28,수트_수트팬츠_ZB,25665252,418,8740599,41382000,61400.124401913876,99000.0,37.97967232129911,37.97967232129911
367,2021-02-28,스웨터_T-에리_ZB,27031943,769,7573391,76823100,35152.07152145643,99900.0,64.81274121976332,64.81274121976332
368,2021-02-28,스웨터_라운드_ZB,112882732,2960,24800036,272484000,38136.05810810811,92055.4054054054,58.572711792252015,58.57271179225202
369,2021-02-28,스웨터_오픈형(CARDIGAN)_ZB,25578877,385,5530812,61561500,66438.64155844155,159900.0,58.44988020109972,58.44988020109972
370,2021-02-28,우븐 셔츠_드레스셔츠_ZB,8119780,250,1482275,17475000,32479.12,69900.0,53.534878397711026,53.53487839771102
371,2021-02-28,우븐 셔츠_캐쥬얼셔츠_ZB,16207481,514,4040748,35928600,31532.06420233463,69900.0,54.889750783498386,54.889750783498386
372,2021-02-28,점퍼_패딩점퍼_ZB,34813959,400,7734229,79600000,87034.8975,199000.0,56.26387060301508,56.26387060301508
373,2021-02-28,코트_더블코트_ZB,15955548,128,4462349,42112000,124652.71875,329000.0,62.11163563829787,62.11163563829787
374,2021-02-28,코트_싱글코트_ZB,140295550,1412,37301137,351588000,99359.45467422096,249000.0,60.09660454850564,60.09660454850564
375,2021-02-28,니트 셔츠_라운드_ZB,3837610,251,1356704,4994900,15289.282868525896,19900.0,23.169432821477912,23.16943282147791
376,2021-02-28,데님_데님팬츠_ZB,17635430,291,3416322,23250900,60602.852233676975,79900.0,24.15162423820153,24.15162423820153
380,2021-02-28,수트_블레이져(수트)_ZB,99644183,851,30518765,169349000,117090.69682726204,199000.0,41.16045385564721,41.16045385564721
381,2021-02-28,수트_수트팬츠_ZB,62886301,991,17351342,98109000,63457.41775983855,99000.0,35.9015982223853,35.9015982223853
382,2021-02-28,우븐 셔츠_드레스셔츠_ZB,65932257,2099,15268686,111750100,31411.270605050024,53239.68556455455,41.000270245843176,41.00027024584318
383,2021-02-28,자켓_싱글재킷_ZB,12284600,105,2479899,20895000,116996.19047619047,199000.0,41.2079444843264,41.2079444843264
384,2021-02-28,팬츠_팬츠(일반)_ZB,58527490,1647,16270205,110695300,35535.81663630844,67210.26108075288,47.12739384598985,47.12739384598985
385,2021-02-28,니트 셔츠_라운드_ZB,9033320,214,1123006,11558600,42211.77570093458,54012.14953271028,21.84762860554046,21.847628605540464
386,2021-02-28,수트_블레이져(수트)_ZB,47178920,357,15093926,71043000,132153.837535014,199000.0,33.591036414565835,33.59103641456583
387,2021-02-28,수트_수트팬츠_ZB,27378250,409,8706895,40491000,66939.48655256724,99000.0,32.384357017608856,32.38435701760885
390,2021-02-28,우븐 셔츠_드레스셔츠_ZB,26187935,855,5411460,59764500,30629.16374269006,69900.0,56.181453873118656,56.181453873118656
391,2021-02-28,자켓_싱글재킷_ZB,0,0,0,0,0.0,0.0,0.0,0.0
392,2021-02-28,점퍼_점퍼_ZB,43944961,471,10158533,96029000,93301.4033970276,203883.2271762208,54.23782294931738,54.23782294931739
393,2021-02-28,조끼_패딩베스트_ZB,843746,51,485370,4029000,16544.039215686276,79000.0,79.05817820799204,79.05817820799206
394,2021-02-28,수트_블레이져(수트)_ZC,14152830,114,5014318,24366000,124147.63157894737,213736.84210526315,41.91566116720019,41.9156611672002
395,2021-02-28,수트_수트팬츠_ZC,4815930,78,1667054,7962000,61742.692307692305,102076.92307692308,39.51356443104748,39.51356443104748
396,2021-02-28,우븐 셔츠_드레스셔츠_ZC,551930,21,158245,837900,26282.380952380954,39900.0,34.129371046664275,34.12937104666428
397,2021-02-28,수트_블레이져(수트)_ZC,14910890,113,5247180,25787000,131954.77876106196,228203.53982300885,42.176716950401364,42.176716950401364
398,2021-02-28,수트_수트팬츠_ZC,4647340,83,1872022,9897000,55992.048192771086,119240.96385542168,53.042942305749214,53.042942305749214
415,2021-03-07,가죽&FUR_가죽점퍼_ZA,47580000,103,21094000,102897000,461941.7475728155,999000.0,53.759584827546,53.75958482754599
416,2021-03-07,수트_블레이져(수트)_ZA,22355936,196,9837962,59044000,114060.89795918367,301244.89795918367,62.13681999864508,62.13681999864508
417,2021-03-07,수트_수트팬츠_ZA,12970304,209,5802079,34691000,62058.87081339713,165985.64593301434,62.61190510507048,62.61190510507048
419,2021-03-07,수트_블레이져(수트)_ZA,44786071,298,13989077,77182000,150288.8288590604,259000.0,41.973425150941935,41.97342515094193
420,2021-03-07,수트_수트팬츠_ZA,27974115,350,8202044,48650000,79926.04285714286,139000.0,42.49924974306269,42.49924974306269
421,2021-03-07,자켓_싱글재킷_ZA,13309573,92,3238200,23828000,144669.27173913043,259000.0,44.143138324660065,44.143138324660065
422,2021-03-07,팬츠_팬츠(일반)_ZA,2498223,45,699300,6255000,55516.066666666666,139000.0,60.06038369304556,60.060383693045566
423,2021-03-07,니트 셔츠_라운드_ZB,116343668,4009,31546577,280229100,29020.620603641804,69900.0,58.48266008062689,58.482660080626886
424,2021-03-07,수트_블레이져(수트)_ZB,52483835,422,17217254,83978000,124369.27725118483,199000.0,37.50287575317345,37.50287575317345
425,2021-03-07,수트_수트팬츠_ZB,27781231,447,9288922,44253000,62150.404921700225,99000.0,37.221813210403816,37.221813210403816
426,2021-03-07,스웨터_T-에리_ZB,45550020,1359,13383935,135764100,33517.306843267106,99900.0,66.44914229903192,66.44914229903192
427,2021-03-07,스웨터_라운드_ZB,124198948,3736,31730792,345926400,33243.82976445396,92592.71948608138,64.09671305803778,64.09671305803778
428,2021-03-07,스웨터_오픈형(CARDIGAN)_ZB,39304265,629,8903340,100577100,62486.90779014309,159900.0,60.921258417671616,60.921258417671616
429,2021-03-07,우븐 셔츠_드레스셔츠_ZB,10942520,359,2128547,25094100,30480.557103064068,69900.0,56.39405278531606,56.39405278531607
430,2021-03-07,우븐 셔츠_캐쥬얼셔츠_ZB,25901406,859,6783111,60044100,30152.975552968568,69900.0,56.86269591849991,56.8626959184999
431,2021-03-07,점퍼_패딩점퍼_ZB,61826536,692,13380217,137708000,89344.70520231214,199000.0,55.103163214918524,55.103163214918524
432,2021-03-07,코트_더블코트_ZB,33286307,280,9759548,92120000,118879.66785714286,329000.0,63.86636235345201,63.86636235345202
433,2021-03-07,코트_싱글코트_ZB,210666728,1992,52420878,496008000,105756.38955823293,249000.0,57.527554394283975,57.52755439428396
434,2021-03-07,니트 셔츠_라운드_ZB,17415625,1301,7032161,25889900,13386.337432744043,19900.0,32.73197269977868,32.73197269977868
435,2021-03-07,데님_데님팬츠_ZB,24259031,441,5176527,35235900,55009.140589569164,79900.0,31.152514906671886,31.15251490667189
439,2021-03-07,수트_블레이져(수트)_ZB,103963313,940,34035147,187060000,110599.26914893618,199000.0,44.42247781460494,44.42247781460494
440,2021-03-07,수트_수트팬츠_ZB,63956513,1056,18668281,104544000,60564.87973484849,99000.0,38.823353803183345,38.82335380318335
441,2021-03-07,우븐 셔츠_드레스셔츠_ZB,66347753,2097,15257781,112800300,31639.36719122556,53791.27324749642,41.18122646836932,41.181226468369324
442,2021-03-07,자켓_싱글재킷_ZB,15964500,138,3259296,27462000,115684.78260869565,199000.0,41.866943412715756,41.866943412715756
443,2021-03-07,팬츠_팬츠(일반)_ZB,72479007,2032,20114457,135986800,35668.802657480315,66922.63779527559,46.701439404412774,46.70143940441278
444,2021-03-07,니트 셔츠_라운드_ZB,21719996,536,2886372,30506400,40522.380597014926,56914.92537313433,28.801838302782365,28.801838302782368
445,2021-03-07,니트 셔츠_티에리_ZB,0,0,0,0,0.0,0.0,0.0,0.0
446,2021-03-07,수트_블레이져(수트)_ZB,74062851,528,22289049,105072000,140270.55113636365,199000.0,29.512285861123793,29.5122858611238
447,2021-03-07,수트_수트팬츠_ZB,43378451,626,13328047,61974000,69294.65015974441,99000.0,30.005403879046046,30.005403879046053
450,2021-03-07,우븐 셔츠_드레스셔츠_ZB,39570813,1386,8772261,96881400,28550.37012987013,69900.0,59.15540753952771,59.15540753952771
451,2021-03-07,우븐 셔츠_캐쥬얼셔츠_ZB,31859150,591,3812798,41310900,53907.191201353635,69900.0,22.879554790624272,22.879554790624265
452,2021-03-07,자켓_싱글재킷_ZB,2093480,14,294348,2786000,149534.2857142857,199000.0,24.85714285714286,24.857142857142858
453,2021-03-07,점퍼_점퍼_ZB,84280781,821,17293677,174879000,102656.2496954933,213007.30816077953,51.80623116554875,51.80623116554875
454,2021-03-07,팬츠_팬츠(일반)_ZB,0,0,0,0,0.0,0.0,0.0,0.0
455,2021-03-07,조끼_패딩베스트_ZB,11444704,842,8655634,66518000,13592.285035629453,79000.0,82.79457590426652,82.79457590426651
456,2021-03-07,수트_블레이져(수트)_ZC,11710924,100,4409680,21460000,117109.24,214600.0,45.4290587138863,45.4290587138863
457,2021-03-07,수트_수트팬츠_ZC,4614300,78,1711044,8282000,59157.692307692305,106179.48717948717,44.28519681236416,44.28519681236416
458,2021-03-07,우븐 셔츠_드레스셔츠_ZC,540103,20,150709,798000,27005.15,39900.0,32.31791979949874,32.317919799498746
459,2021-03-07,수트_블레이져(수트)_ZC,29544692,195,9080126,44685000,151511.24102564104,229153.84615384616,33.88230502405729,33.88230502405729
460,2021-03-07,수트_수트팬츠_ZC,15046749,187,4255322,22513000,80463.89839572193,120390.3743315508,33.164176253720065,33.16417625372007
479,2021-03-14,가죽&FUR_가죽점퍼_ZA,6376000,14,2860000,13986000,455428.5714285714,999000.0,54.41155441155442,54.41155441155441
480,2021-03-14,수트_블레이져(수트)_ZA,16207367,117,5746832,33783000,138524.50427350428,288743.58974358975,52.02508066187135,52.02508066187136
481,2021-03-14,수트_수트팬츠_ZA,8401888,112,2963787,17528000,75016.85714285714,156500.0,52.06590597900502,52.065905979005024
483,2021-03-14,수트_블레이져(수트)_ZA,30549249,188,8730619,48692000,162496.00531914894,259000.0,37.2602296065062,37.2602296065062
484,2021-03-14,수트_수트팬츠_ZA,20768717,238,5452927,33082000,87263.51680672269,139000.0,37.2204915059549,37.2204915059549
485,2021-03-14,자켓_싱글재킷_ZA,26665691,162,5857200,41958000,164603.03086419753,259000.0,36.44670623003956,36.44670623003957
486,2021-03-14,팬츠_팬츠(일반)_ZA,20925849,233,3744700,32387000,89810.51072961373,139000.0,35.38812177725631,35.38812177725631
487,2021-03-14,니트 셔츠_라운드_ZB,102616854,3486,26568259,243671400,29436.848537005164,69900.0,57.88719808726014,57.88719808726014
488,2021-03-14,수트_블레이져(수트)_ZB,45005437,380,15487844,75620000,118435.3605263158,199000.0,40.48474345411267,40.48474345411267
489,2021-03-14,수트_수트팬츠_ZB,23066342,381,7946230,37719000,60541.58005249344,99000.0,38.846888835865215,38.846888835865215
490,2021-03-14,스웨터_T-에리_ZB,37317657,1050,10340804,104895000,35540.625714285714,99900.0,64.42379808379808,64.42379808379809
491,2021-03-14,스웨터_라운드_ZB,106561176,3056,25544981,280944400,34869.4947643979,91932.06806282722,62.070368371820194,62.07036837182019
492,2021-03-14,스웨터_오픈형(CARDIGAN)_ZB,42867841,699,9931761,111770100,61327.38340486409,159900.0,61.64641438094804,61.64641438094804
493,2021-03-14,우븐 셔츠_드레스셔츠_ZB,9024150,263,1559353,18383700,34312.35741444867,69900.0,50.91222115243395,50.91222115243395
494,2021-03-14,우븐 셔츠_캐쥬얼셔츠_ZB,17035183,542,4245431,37885800,31430.226937269374,69900.0,55.035440719214066,55.03544071921406
495,2021-03-14,점퍼_패딩점퍼_ZB,37851899,380,7347518,75620000,99610.26052631579,199000.0,49.944592700343826,49.944592700343826
496,2021-03-14,코트_더블코트_ZB,29787153,233,8126195,76657000,127841.85836909871,329000.0,61.14229228902774,61.14229228902775
497,2021-03-14,코트_싱글코트_ZB,185752612,1698,44804435,422802000,109394.94228504122,249000.0,56.06628823893927,56.066288238939265
498,2021-03-14,니트 셔츠_라운드_ZB,12807567,1116,6032200,22208400,11476.314516129032,19900.0,42.33007780839682,42.33007780839682
499,2021-03-14,데님_데님팬츠_ZB,21018843,400,4695946,31960000,52547.1075,79900.0,34.23390801001251,34.23390801001251
503,2021-03-14,수트_블레이져(수트)_ZB,87325152,768,27511896,152832000,113704.625,199000.0,42.861997487437186,42.861997487437186
504,2021-03-14,수트_수트팬츠_ZB,55268153,891,15609677,88209000,62029.35241301908,99000.0,37.3440884716979,37.3440884716979
505,2021-03-14,우븐 셔츠_드레스셔츠_ZB,54327830,1736,12582576,92876400,31294.832949308755,53500.23041474654,41.50523706775887,41.50523706775887
506,2021-03-14,자켓_싱글재킷_ZB,17921935,156,3684422,31044000,114884.19871794872,199000.0,42.26924687540265,42.26924687540266
507,2021-03-14,팬츠_팬츠(일반)_ZB,83600556,2282,22562138,152811800,36634.774758983345,66963.97896581945,45.29181908726943,45.29181908726944
508,2021-03-14,니트 셔츠_라운드_ZB,10145816,398,1346364,14149000,25492.0,35550.25125628141,28.293052512545056,28.293052512545056
509,2021-03-14,니트 셔츠_티에리_ZB,1573250,22,251569,1977800,71511.36363636363,89900.0,20.454545454545457,20.454545454545453
510,2021-03-14,수트_블레이져(수트)_ZB,139493971,944,38288029,187856000,147769.0370762712,199000.0,25.744202474235582,25.744202474235585
511,2021-03-14,수트_수트팬츠_ZB,85220252,1150,24046416,113850000,74104.56695652174,99000.0,25.146902064119455,25.146902064119455
514,2021-03-14,우븐 셔츠_드레스셔츠_ZB,33796337,1093,6917807,76400700,30920.71088746569,69900.0,55.76436210662991,55.76436210662991
515,2021-03-14,우븐 셔츠_캐쥬얼셔츠_ZB,12409260,275,2014007,19222500,45124.58181818182,69900.0,35.44408895825205,35.444088958252046
516,2021-03-14,자켓_싱글재킷_ZB,8572820,56,1182088,11144000,153086.07142857142,199000.0,23.072325915290744,23.07232591529074
517,2021-03-14,점퍼_점퍼_ZB,105027018,953,20179010,201097000,110206.73452256033,211014.69045120673,47.772956334505245,47.77295633450524
518,2021-03-14,팬츠_팬츠(일반)_ZB,2743720,56,513135,3914400,48995.0,69900.0,29.907010014306152,29.907010014306152
519,2021-03-14,조끼_패딩베스트_ZB,11005215,752,7846075,59408000,14634.594414893618,79000.0,81.47519694317263,81.47519694317263
520,2021-03-14,수트_블레이져(수트)_ZC,11178445,95,4197183,20705000,117667.84210526316,217947.36842105264,46.01089108910892,46.01089108910891
521,2021-03-14,수트_수트팬츠_ZC,4288000,72,1531139,7448000,59555.555555555555,103444.44444444444,42.42749731471535,42.42749731471536
522,2021-03-14,우븐 셔츠_드레스셔츠_ZC,340000,12,90426,478800,28333.333333333332,39900.0,28.989139515455307,28.989139515455307
523,2021-03-14,수트_블레이져(수트)_ZC,48534303,315,14093314,69225000,154077.15238095238,219761.90476190476,29.889053087757315,29.889053087757315
