Unnamed: 0,주차,라인,성별,기획년도,시즌이월,상품년차,시즌,복종,소품종,카테고리,할인율,판매액,판매수량,매출원가,판매택가
277,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,65.21242640963979,124198948,3736,31730792,345926400
278,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,60.90145394142028,39304265,629,8903340,100577100
279,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,봄,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,56.39405278531607,10942520,359,2128547,25094100
281,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,봄,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,55.10316321491853,61826536,692,13380217,137708000
283,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,57.5650349725542,210666728,1992,52420878,496008000
284,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,32.73197269977868,17415625,1301,7032161,25889900
285,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,31.198829941748173,24259031,441,5176527,35235900
286,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,46.26462308223178,103963313,940,34035147,187060000
287,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,39.60936001000421,63956513,1056,18668281,104544000
288,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,39.17908375916469,66347753,2097,15257781,112800300
289,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,41.86694341271576,15964500,138,3259296,27462000
291,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,25.519381618087422,21719996,536,2886372,30506400
293,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,29.47317762714033,74062851,528,22289049,105072000
294,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,30.14547002667242,43378451,626,13328047,61974000
295,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,59.15540753952771,39570813,1386,8772261,96881400
297,2021-03-07,ZB,1:남성,2021,01_시즌,당해년도,여름,자켓,싱글재킷,자켓_싱글재킷_ZB,24.857142857142858,2093480,14,294348,2786000
300,2021-03-07,ZB,4:기타,2021,01_시즌,당해년도,봄,조끼,패딩베스트,조끼_패딩베스트_ZB,82.79457590426651,11444704,842,8655634,66518000
313,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,57.73030936258815,102616854,3486,26568259,243671400
314,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,40.393763836442616,45005437,380,15487844,75620000
315,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,38.8063028183952,23066342,381,7946230,37719000
316,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,T-에리,스웨터_T-에리_ZB,64.42379808379809,37317657,1050,10340804,104895000
317,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,63.44246067589247,106561176,3056,25544981,280944400
318,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,61.60124348658935,42867841,699,9931761,111770100
319,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,봄,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,50.91222115243395,9024150,263,1559353,18383700
321,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,봄,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,49.94459270034383,37851899,380,7347518,75620000
323,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,55.456326579049886,185752612,1698,44804435,422802000
324,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,42.33007780839682,12807567,1116,6032200,22208400
325,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,34.2528329968532,21018843,400,4695946,31960000
326,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,45.47499498526126,87325152,768,27511896,152832000
327,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,38.13447956525102,55268153,891,15609677,88209000
328,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,40.04684093838673,54327830,1736,12582576,92876400
329,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,42.26924687540266,17921935,156,3684422,31044000
331,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,18.663968576514804,10145816,398,1346364,14149000
333,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,27.258348250505247,139493971,944,38288029,187856000
334,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,27.22594459488719,85220252,1150,24046416,113850000
335,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,55.76436210662991,33796337,1093,6917807,76400700
337,2021-03-14,ZB,1:남성,2021,01_시즌,당해년도,여름,자켓,싱글재킷,자켓_싱글재킷_ZB,23.07232591529074,8572820,56,1182088,11144000
340,2021-03-14,ZB,4:기타,2021,01_시즌,당해년도,봄,조끼,패딩베스트,조끼_패딩베스트_ZB,81.47519694317263,11005215,752,7846075,59408000
353,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,64.35164492086165,111560594,4549,33885697,317975100
354,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,39.5876294237015,29381228,248,10018918,49352000
355,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,39.83196811105775,15703848,268,5551241,26532000
356,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,T-에리,스웨터_T-에리_ZB,63.5930111635136,22440649,617,6076458,61638300
357,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,61.75783532271221,78040027,2155,18083198,198744500
358,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,62.65963372007131,36399738,609,8579943,97379100
359,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,봄,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,58.881004414720415,9369950,326,1932886,22787400
361,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,봄,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,53.8172840554122,27203467,296,5723330,58904000
363,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,61.108947599443,136902252,1434,37892700,357066000
364,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,35.58285518327436,33624268,2623,14177832,52197700
365,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,39.89856024576477,34046910,686,8051773,54811400
366,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,47.75579829320914,107532425,1120,40468411,222880000
367,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,40.96072515877626,65776246,1215,21818413,120285000
368,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,38.33896145839341,62309762,1963,14228577,104793700
369,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,41.13227207465901,16400549,140,3306532,27860000
371,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,45.0288814435588,59874345,2236,10092506,112247400
373,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,26.74694324541117,145373104,1000,40807402,199000000
374,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,26.08838038648093,81268679,1114,23340078,110286000
375,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,35.42010364782658,65372550,1126,8310291,101227400
376,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,0.0,0,0,0,0
377,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,59.22090316316736,33264855,1167,7386168,81573300
379,2021-03-21,ZB,1:남성,2021,01_시즌,당해년도,여름,자켓,싱글재킷,자켓_싱글재킷_ZB,37.25687259828555,2122600,17,360034,3383000
382,2021-03-21,ZB,4:기타,2021,01_시즌,당해년도,봄,조끼,패딩베스트,조끼_패딩베스트_ZB,82.77386826861189,11240740,826,8431461,65254000
395,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,64.0184884635794,77082753,3188,23330769,222841200
396,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,41.180695670867706,24232606,210,8500366,41790000
397,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,41.16316709753191,12796622,222,4560930,21978000
398,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,T-에리,스웨터_T-에리_ZB,63.61339388168656,13413231,369,3634044,36863100
399,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,62.40432645495786,47823976,1346,11269691,123935400
400,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,65.58124521490717,36137443,659,9204486,105374100
401,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,봄,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,59.71821459227468,7039242,250,1482275,17475000
403,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,봄,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,47.90535919822577,18556632,179,3461068,35621000
405,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,62.05056564940237,105452984,1109,29163800,276141000
406,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,41.0204487785462,36748330,3131,16923672,62306900
407,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,38.66451038131648,29881421,594,6974006,47460600
408,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,46.34089554435401,66800895,593,21665576,118007000
409,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,38.53207271997947,41314735,674,12159574,66726000
410,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,35.261227340727324,57846868,1768,12827090,95723200
411,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,41.51289233050498,14199500,122,2881407,24278000
413,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,54.35751203597115,65386540,3102,14499728,154500400
415,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,28.38947338882698,118109228,831,33708548,165369000
416,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,27.537613678243208,70756702,994,20862093,98406000
417,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,-171.84343715239154,-18573431,-76,-560908,-6832400
418,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,34.740293447746176,30800950,525,4466097,47197500
419,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,57.98699566557667,39469369,1344,8506435,93945600
421,2021-03-28,ZB,1:남성,2021,01_시즌,당해년도,여름,자켓,싱글재킷,자켓_싱글재킷_ZB,37.15429258970911,17758940,142,2995215,28258000
424,2021-03-28,ZB,4:기타,2021,01_시즌,당해년도,봄,조끼,패딩베스트,조끼_패딩베스트_ZB,84.55589971444402,14494597,1188,12516100,93852000
437,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,66.07713121064587,92135849,4204,30260995,293859600
438,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,40.2926238857352,22361014,186,7572392,37014000
439,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,40.27629829020856,13859796,231,4811357,22869000
440,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,T-에리,스웨터_T-에리_ZB,73.59275470843595,20524292,778,7662086,77722200
441,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,72.16779237203295,53666252,2005,16746004,183879500
442,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,63.902378569082025,33327868,577,8029929,92262300
443,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,봄,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,59.46520522343126,8415145,297,1760943,20760300
445,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,봄,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,56.84700465679181,16402022,191,3693094,38009000
447,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,63.58225493843063,105657350,1169,30863421,291081000
448,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,30.472185488847742,18927696,1368,7394310,27223200
449,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,31.84366749764198,22455066,409,4801517,32679100
450,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,45.41808041619462,75933335,611,21958605,121589000
451,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,36.74870780976968,47359328,692,12329631,68508000
452,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,38.30308451206835,65116896,2085,15044422,111241500
453,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,45.350266182397135,21968100,202,4770854,40198000
455,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,52.658555040690125,141417482,5229,30678176,287035000
457,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,26.57508325805036,154099157,1049,42555649,208751000
458,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,25.938761607540137,85947407,1167,24498579,115533000
459,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,35.47621117480962,74063400,1275,10846422,114622500
460,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,38.55091515825665,27345150,495,4451412,44500500
461,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,55.44940695745177,48735453,1565,9905186,109393500
463,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,여름,자켓,싱글재킷,자켓_싱글재킷_ZB,32.31709502928656,21146170,157,3318490,31243000
465,2021-04-04,ZB,1:남성,2021,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,0.0,0,0,0,0
467,2021-04-04,ZB,4:기타,2021,01_시즌,당해년도,봄,조끼,패딩베스트,조끼_패딩베스트_ZB,89.56253470958846,5450340,661,6474319,52219000
480,2021-04-11,ZB,1:남성,2021,01_시즌,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,65.56613229071756,45179563,2000,14305267,139800000
481,2021-04-11,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,37.5514755103458,26203865,211,8515461,41989000
482,2021-04-11,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,38.20590708113031,14906238,243,4979291,24057000
483,2021-04-11,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,T-에리,스웨터_T-에리_ZB,60.63546539737016,5780800,147,1447719,14685300
484,2021-04-11,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,60.747463044204224,10082021,269,2327358,25213100
485,2021-04-11,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,65.6066308257345,22684643,414,5726686,66198600
486,2021-04-11,ZB,1:남성,2021,01_시즌,당해년도,봄,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,59.84091559370529,8000292,285,1689793,19921500
488,2021-04-11,ZB,1:남성,2021,01_시즌,당해년도,봄,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,44.50705138596207,6846720,62,1198806,12338000
490,2021-04-11,ZB,1:남성,2021,01_시즌,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,60.83463101759931,39345300,400,10531535,99600000
491,2021-04-11,ZB,1:남성,2021,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,32.87090228630061,20412079,1528,8259141,30407200
492,2021-04-11,ZB,1:남성,2021,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,44.8619118678568,27008193,616,7233070,49218400
493,2021-04-11,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,44.43151744048398,88058014,748,27325038,148852000
494,2021-04-11,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,33.80079755514019,54266899,843,15373623,83457000
495,2021-04-11,ZB,1:남성,2021,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,39.775476913285246,62805561,1934,14127619,105146600
496,2021-04-11,ZB,1:남성,2021,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,43.11670291757294,15168500,134,3164824,26666000
