,주차,카테고리,판매액,판매수량,매출원가,판매택가,실판매가,택가,할인율
5238,2022-03-13,수트_수트팬츠_ZA,23504703,202,5121226,36158000,116359.91584158415,179000.0,0.34994460423696006
5239,2022-03-13,스웨터_T-에리_ZA,0,0,0,0,0.0,0.0,0.0
5240,2022-03-13,스웨터_라운드_ZA,0,0,0,0,0.0,0.0,0.0
5241,2022-03-13,우븐 셔츠_캐쥬얼셔츠_ZA,-336810,2,17344,199800,-168405.0,99900.0,2.6857357357357357
5242,2022-03-13,자켓_싱글재킷_ZA,20699700,119,3774776,30821000,173947.0588235294,259000.0,0.3283897342720873
5243,2022-03-13,팬츠_팬츠(일반)_ZA,11673900,145,1991081,20155000,80509.6551724138,139000.0,0.4207938476804763
5244,2022-03-13,스웨터_VEST_ZA,3286894,75,632712,7492500,43825.253333333334,99900.0,0.5613087754421088
5245,2022-03-13,스웨터_오픈형(CARDIGAN)_ZA,6912398,87,1270769,17391300,79452.85057471265,199900.0,0.6025370156342539
5246,2022-03-13,수트_블레이져(수트)_ZB,63132480,352,14993537,84128000,179353.63636363635,239000.0,0.24956637504754664
5247,2022-03-13,수트_수트팬츠_ZB,37408445,388,8236505,50052000,96413.51804123711,129000.0,0.25260838727723167
5248,2022-03-13,스웨터_T-에리_ZB,28213339,735,8084270,73426500,38385.49523809524,99900.0,0.615760808427475
5249,2022-03-13,스웨터_라운드_ZB,99817378,2435,26322189,224166500,40992.763039014375,92060.16427104722,0.5547176852919593
5250,2022-03-13,스웨터_오픈형(CARDIGAN)_ZB,45470855,669,10225618,106973100,67968.39312406577,159900.0,0.5749318753967119
5251,2022-03-13,우븐 셔츠_캐쥬얼셔츠_ZB,11492487,336,2617811,23486400,34203.830357142855,69900.0,0.5106748160637646
5252,2022-03-13,점퍼_패딩점퍼_ZB,24266028,234,5504112,58266000,103700.97435897436,249000.0,0.5835302234579343
5253,2022-03-13,코트_싱글코트_ZB,133595714,903,26059175,254527000,147946.52713178293,281868.2170542636,0.4751216413189957
5254,2022-03-13,니트 셔츠_라운드_ZB,22207157,685,3740500,47881500,32419.207299270074,69900.0,0.5362059041592264
5255,2022-03-13,데님_데님팬츠_ZB,21599900,493,6209957,49250700,43813.184584178496,99900.0,0.561429583741957
5258,2022-03-13,수트_블레이져(수트)_ZB,75101415,526,18821123,125714000,142778.355513308,239000.0,0.40260102295687034
5259,2022-03-13,수트_수트팬츠_ZB,42921691,556,9756742,71724000,77197.28597122303,129000.0,0.40157142657966644
5260,2022-03-13,우븐 셔츠_드레스셔츠_ZB,65231222,2013,15469637,140708700,32404.97863884749,69900.0,0.5364094615329401
5261,2022-03-13,자켓_싱글재킷_ZB,23095266,167,4892369,39913000,138295.00598802394,239000.0,0.4213598075814898
5262,2022-03-13,팬츠_니트팬츠_ZB,1982100,53,376319,3704700,37398.11320754717,69900.0,0.464976921208195
5263,2022-03-13,팬츠_팬츠(일반)_ZB,97081900,2144,22489445,214185600,45280.736940298506,99900.0,0.5467393699669819
5264,2022-03-13,니트 셔츠_라운드_ZB,0,0,0,0,0.0,0.0,0.0
5265,2022-03-13,수트_블레이져(수트)_ZB,115501450,643,26419272,153677000,179629.00466562985,239000.0,0.2484142064199588
5266,2022-03-13,수트_수트팬츠_ZB,72634055,748,15825670,96492000,97104.35160427807,129000.0,0.2472530883389297
5267,2022-03-13,스웨터_T-에리_ZB,0,0,0,0,0.0,0.0,0.0
5270,2022-03-13,우븐 셔츠_드레스셔츠_ZB,26504102,790,4910558,55221000,33549.49620253165,69900.0,0.5200358197062711
5271,2022-03-13,우븐 셔츠_캐쥬얼셔츠_ZB,12137782,287,2165696,25801300,42291.92334494773,89900.0,0.529567037319825
5272,2022-03-13,자켓_싱글재킷_ZB,-597000,-2,-46939,-478000,298500.0,239000.0,-0.2489539748953975
5273,2022-03-13,점퍼_점퍼_ZB,96780536,736,17876639,183264000,131495.29347826086,249000.0,0.4719064518945347
5274,2022-03-13,팬츠_반바지_ZB,0,0,0,0,0.0,0.0,0.0
5275,2022-03-13,팬츠_팬츠(일반)_ZB,0,0,0,0,0.0,0.0,0.0
5276,2022-03-13,니트 셔츠_라운드_ZB,29180300,973,9133822,68012700,29990.030832476874,69900.0,0.5709580710661392
5277,2022-03-13,니트 셔츠_후드티_ZB,9708061,284,3369741,25531600,34183.31338028169,89900.0,0.6197629212426954
5278,2022-03-13,팬츠_니트팬츠_ZB,12442408,387,3268709,27051300,32150.925064599483,69900.0,0.540043990492139
5279,2022-03-13,팬츠_니트팬츠_ZB,0,0,0,0,0.0,0.0,0.0
5280,2022-03-13,수트_블레이져(수트)_ZC,17634680,96,4215265,22944000,183694.58333333334,239000.0,0.23140341701534167
5281,2022-03-13,수트_수트팬츠_ZC,8960000,90,1918816,11610000,99555.55555555556,129000.0,0.22825150732127472
5282,2022-03-13,수트_블레이져(수트)_ZC,70504400,368,18063176,97872000,191588.04347826086,265956.52173913043,0.27962645087461174
5283,2022-03-13,수트_수트팬츠_ZC,32276835,320,7679527,45430000,100865.109375,141968.75,0.289525974025974
5311,2022-03-20,가죽&FUR_가죽점퍼_ZA,24038900,46,8893000,45954000,522584.7826086957,999000.0,0.47689210950080513
5312,2022-03-20,니트 셔츠_오픈형티(맨투맨 등)_ZA,14127748,233,2802965,30266700,60634.111587982836,129900.0,0.5332246990917411
5313,2022-03-20,우븐 셔츠_캐쥬얼셔츠_ZA,7885073,143,1981137,18575700,55140.37062937063,129900.0,0.5755167772950683
5314,2022-03-20,팬츠_니트팬츠_ZA,7474550,159,1425060,14294100,47009.74842767296,89900.0,0.4770884490803898
5316,2022-03-20,수트_블레이져(수트)_ZA,33415000,155,7977503,49445000,215580.64516129033,319000.0,0.32419860451006166
5317,2022-03-20,수트_수트팬츠_ZA,26156311,218,5527222,39022000,119983.07798165138,179000.0,0.3297034749628414
5318,2022-03-20,스웨터_T-에리_ZA,0,0,0,0,0.0,0.0,0.0
5319,2022-03-20,스웨터_라운드_ZA,0,0,0,0,0.0,0.0,0.0
5320,2022-03-20,우븐 셔츠_캐쥬얼셔츠_ZA,4207430,77,667747,7692300,54641.94805194805,99900.0,0.4530335530335531
5321,2022-03-20,자켓_싱글재킷_ZA,17544372,109,3447977,28231000,160957.54128440368,259000.0,0.37854231164322905
5322,2022-03-20,팬츠_팬츠(일반)_ZA,6483237,90,1235351,12510000,72035.96666666666,139000.0,0.48175563549160677
5323,2022-03-20,스웨터_VEST_ZA,1908777,41,345883,4095900,46555.53658536585,99900.0,0.5339786127591006
5324,2022-03-20,스웨터_오픈형(CARDIGAN)_ZA,5057278,63,914939,12593700,80274.25396825396,199900.0,0.5984279441307956
5325,2022-03-20,수트_블레이져(수트)_ZB,56088502,318,13416525,76002000,176378.93710691825,239000.0,0.2620128154522249
5326,2022-03-20,수트_수트팬츠_ZB,32602980,341,7203668,43989000,95609.9120234604,129000.0,0.2588378912910046
5327,2022-03-20,스웨터_T-에리_ZB,41367698,1057,11625753,105594300,39136.894985808896,99900.0,0.6082392894313424
5328,2022-03-20,스웨터_라운드_ZB,94169296,2408,27044565,226529200,39106.85049833887,94073.58803986711,0.5842951107406904
5329,2022-03-20,스웨터_오픈형(CARDIGAN)_ZB,32167962,541,8274394,86505900,59460.18853974122,159900.0,0.6281414100078724
5330,2022-03-20,우븐 셔츠_캐쥬얼셔츠_ZB,12443327,361,2815673,25233900,34469.04986149584,69900.0,0.506880545615224
5331,2022-03-20,점퍼_패딩점퍼_ZB,32268576,316,7432903,78684000,102115.74683544303,249000.0,0.5898965990544457
5332,2022-03-20,코트_싱글코트_ZB,111381100,835,23356154,226075000,133390.53892215568,270748.502994012,0.5073267720889085
5333,2022-03-20,니트 셔츠_라운드_ZB,21039000,646,3527385,45155400,32568.11145510836,69900.0,0.5340756587252024
5334,2022-03-20,데님_데님팬츠_ZB,22982045,535,6794899,53446500,42957.09345794393,99900.0,0.5699990644850458
5337,2022-03-20,수트_블레이져(수트)_ZB,73688299,517,18489140,123563000,142530.5589941973,239000.0,0.403637828476162
5338,2022-03-20,수트_수트팬츠_ZB,44918041,585,10275852,75465000,76782.97606837607,129000.0,0.40478313125289866
5339,2022-03-20,우븐 셔츠_드레스셔츠_ZB,60252524,1947,14926748,136095300,30946.340010272215,69900.0,0.5572769669488954
5340,2022-03-20,자켓_싱글재킷_ZB,24965682,180,5273212,43020000,138698.23333333334,239000.0,0.41967266387726637
5341,2022-03-20,팬츠_니트팬츠_ZB,2363300,77,538431,5302300,30692.20779220779,68861.03896103895,0.5542877619146408
5342,2022-03-20,팬츠_팬츠(일반)_ZB,86213238,1983,20870087,198101700,43476.166414523446,99900.0,0.5648031389937593
5343,2022-03-20,니트 셔츠_라운드_ZB,23592912,780,3836383,38922000,30247.323076923076,49900.0,0.39384122090334517
5344,2022-03-20,수트_블레이져(수트)_ZB,130618102,740,30387476,176860000,176510.94864864866,239000.0,0.26146046590523575
5345,2022-03-20,수트_수트팬츠_ZB,77746165,812,17217317,104748000,95746.50862068965,129000.0,0.2577790029403903
5346,2022-03-20,스웨터_T-에리_ZB,32574270,554,3936170,49804600,58798.32129963899,89900.0,0.34595860623315916
5349,2022-03-20,우븐 셔츠_드레스셔츠_ZB,28492245,833,5177841,58226700,34204.37575030012,69900.0,0.5106670135865505
5350,2022-03-20,우븐 셔츠_캐쥬얼셔츠_ZB,13307570,468,3539074,42073200,28434.978632478633,89900.0,0.6837043533650875
5351,2022-03-20,자켓_싱글재킷_ZB,-2746500,-11,-258167,-2629000,249681.81818181818,239000.0,-0.04469379992392542
5352,2022-03-20,점퍼_점퍼_ZB,114913719,949,23534638,236301000,121089.27186512118,249000.0,0.513697703352927
5353,2022-03-20,팬츠_반바지_ZB,0,0,0,0,0.0,0.0,0.0
5354,2022-03-20,팬츠_팬츠(일반)_ZB,8507900,147,1378409,14685300,57876.87074829932,99900.0,0.42065194446146825
5355,2022-03-20,니트 셔츠_라운드_ZB,38275912,1281,12022841,89541900,29879.712724434037,69900.0,0.5725362986490123
5356,2022-03-20,니트 셔츠_후드티_ZB,13635211,375,4460170,33712500,36360.562666666665,89900.0,0.5955443529847979
5357,2022-03-20,팬츠_니트팬츠_ZB,12160455,397,3344577,27750300,30630.86901763224,69900.0,0.561790142809267
5358,2022-03-20,팬츠_니트팬츠_ZB,1014000,26,175549,1817400,39000.0,69900.0,0.44206008583690987
5359,2022-03-20,수트_블레이져(수트)_ZC,13538200,74,3242844,17686000,182948.64864864864,239000.0,0.2345244826416375
5360,2022-03-20,수트_수트팬츠_ZC,8493216,87,1863008,11223000,97623.1724137931,129000.0,0.24323122159850308
5361,2022-03-20,수트_블레이져(수트)_ZC,66798673,338,16944002,93422000,197629.2100591716,276396.449704142,0.2849792019010511
5362,2022-03-20,수트_수트팬츠_ZC,37558000,352,8591857,52058000,106698.86363636363,147892.04545454544,0.2785354796573053
5390,2022-03-27,가죽&FUR_가죽점퍼_ZA,10634200,24,4581900,23976000,443091.6666666667,999000.0,0.5564647981314648
5391,2022-03-27,니트 셔츠_오픈형티(맨투맨 등)_ZA,14225166,270,3248051,35073000,52685.8,129900.0,0.5944126250962278
5392,2022-03-27,우븐 셔츠_캐쥬얼셔츠_ZA,10677216,182,2521449,23641800,58666.02197802198,129900.0,0.548375504403218
5393,2022-03-27,팬츠_니트팬츠_ZA,3874020,99,887302,8900100,39131.51515151515,89900.0,0.5647217446994978
5395,2022-03-27,수트_블레이져(수트)_ZA,45393900,215,11066023,68585000,211134.41860465117,319000.0,0.33813661879419693
5396,2022-03-27,수트_수트팬츠_ZA,30390655,261,6617799,46719000,116439.29118773947,179000.0,0.34950116654894153
5397,2022-03-27,스웨터_T-에리_ZA,0,0,0,0,0.0,0.0,0.0
5398,2022-03-27,스웨터_라운드_ZA,0,0,0,0,0.0,0.0,0.0
5399,2022-03-27,우븐 셔츠_캐쥬얼셔츠_ZA,5609980,107,927909,10689300,52429.719626168226,99900.0,0.4751779817200378
5400,2022-03-27,자켓_싱글재킷_ZA,28945394,174,5520001,45066000,166352.83908045976,259000.0,0.3577110460213909
5401,2022-03-27,팬츠_팬츠(일반)_ZA,11213481,147,2018282,20433000,76282.1836734694,139000.0,0.45120731170165906
5402,2022-03-27,스웨터_VEST_ZA,2249523,50,421808,4995000,44990.46,99900.0,0.5496450450450451
5403,2022-03-27,스웨터_오픈형(CARDIGAN)_ZA,4233318,51,740892,10194900,83006.23529411765,199900.0,0.5847612041314775
5404,2022-03-27,수트_블레이져(수트)_ZB,58446450,326,13750193,77914000,179283.5889570552,239000.0,0.24985946043073134
5405,2022-03-27,수트_수트팬츠_ZB,33682340,350,7395290,45150000,96235.25714285714,129000.0,0.2539902547065338
5406,2022-03-27,스웨터_T-에리_ZB,24663191,448,4927595,44755200,55051.765625,99900.0,0.448931275025025
5407,2022-03-27,스웨터_라운드_ZB,67464720,1499,15939547,136710100,45006.48432288192,91200.86724482989,0.5065125400391046
5408,2022-03-27,스웨터_오픈형(CARDIGAN)_ZB,38853571,603,9190587,96419700,64433.78275290215,159900.0,0.5970370059230634
5409,2022-03-27,우븐 셔츠_캐쥬얼셔츠_ZB,9205348,282,2197716,19711800,32643.078014184397,69900.0,0.533003175762741
5410,2022-03-27,점퍼_패딩점퍼_ZB,18523327,183,4304498,45567000,101220.36612021858,249000.0,0.5934925055412908
5411,2022-03-27,코트_싱글코트_ZB,98517470,817,23161788,228233000,120584.41860465116,279354.9571603427,0.5683469524564808
5412,2022-03-27,니트 셔츠_라운드_ZB,19236894,586,3199791,40961400,32827.46416382252,69900.0,0.5303653195447422
5413,2022-03-27,데님_데님팬츠_ZB,20472652,439,5476755,43856100,46634.74259681093,99900.0,0.5331857597916824
5416,2022-03-27,수트_블레이져(수트)_ZB,76602931,541,19351284,129299000,141595.06654343806,239000.0,0.40755202283080305
5417,2022-03-27,수트_수트팬츠_ZB,45078138,579,10164063,74691000,77855.16062176166,129000.0,0.39647162308711886
5418,2022-03-27,우븐 셔츠_드레스셔츠_ZB,58313460,1915,14657683,133858500,30450.892950391644,69900.0,0.5643649077197189
5419,2022-03-27,자켓_싱글재킷_ZB,15530162,112,3281110,26768000,138662.1607142857,239000.0,0.4198235953377167
5420,2022-03-27,팬츠_니트팬츠_ZB,1559400,55,372784,3744500,28352.727272727272,68081.81818181818,0.583549205501402
5421,2022-03-27,팬츠_팬츠(일반)_ZB,91445408,2039,21371327,203696100,44848.16478666013,99900.0,0.5510694215549536
5422,2022-03-27,니트 셔츠_라운드_ZB,18377862,690,3393724,34431000,26634.58260869565,49900.0,0.4662408294850571
5423,2022-03-27,수트_블레이져(수트)_ZB,138679102,828,33879636,197892000,167486.8381642512,239000.0,0.2992182503587815
5424,2022-03-27,수트_수트팬츠_ZB,81534016,894,18938556,115326000,91201.36017897092,129000.0,0.2930127117909231
5425,2022-03-27,스웨터_T-에리_ZB,13905610,241,1712305,21665900,57699.6265560166,89900.0,0.3581799048274016
5428,2022-03-27,우븐 셔츠_드레스셔츠_ZB,28387139,850,5283512,59415000,33396.63411764706,69900.0,0.5222226878734326
5429,2022-03-27,우븐 셔츠_캐쥬얼셔츠_ZB,29226990,879,6594823,79022100,33250.27303754266,89900.0,0.630141567991739
5430,2022-03-27,자켓_싱글재킷_ZB,9759000,70,1642879,16730000,139414.2857142857,239000.0,0.41667662881052003
5431,2022-03-27,점퍼_점퍼_ZB,100897767,816,19818857,203184000,123649.22426470589,249000.0,0.5034167700212615
5432,2022-03-27,팬츠_반바지_ZB,0,0,0,0,0.0,0.0,0.0
5433,2022-03-27,팬츠_팬츠(일반)_ZB,10039000,171,1603456,17082900,58707.602339181285,99900.0,0.4123363129211083
5434,2022-03-27,니트 셔츠_라운드_ZB,23495748,828,7774289,57877200,28376.507246376812,69900.0,0.5940413841720055
5435,2022-03-27,니트 셔츠_후드티_ZB,11155685,318,3780420,28588200,35080.770440251574,89900.0,0.6097800840906388
5436,2022-03-27,팬츠_니트팬츠_ZB,10132700,338,2850411,23626200,29978.402366863906,69900.0,0.5711244296585993
5437,2022-03-27,팬츠_니트팬츠_ZB,1126917,31,209309,2166900,36352.16129032258,69900.0,0.4799404679496054
5438,2022-03-27,수트_블레이져(수트)_ZC,14631800,83,3659825,19837000,176286.7469879518,239000.0,0.2623985481675657
5439,2022-03-27,수트_수트팬츠_ZC,7127200,71,1515948,9159000,100383.0985915493,129000.0,0.22183644502674968
5440,2022-03-27,수트_블레이져(수트)_ZC,67051930,352,17450676,95648000,190488.4375,271727.2727272727,0.2989719596855135
5441,2022-03-27,수트_수트팬츠_ZC,35211400,339,8295002,50531000,103868.4365781711,149058.9970501475,0.30317231006708756
5474,2022-04-03,가죽&FUR_가죽점퍼_ZA,33479600,60,11619300,59940000,557993.3333333334,999000.0,0.4414481147814481
5475,2022-04-03,니트 셔츠_오픈형티(맨투맨 등)_ZA,29430573,564,6784827,73263600,52181.867021276594,129900.0,0.5982920167723127
5476,2022-04-03,우븐 셔츠_캐쥬얼셔츠_ZA,17422910,319,4419464,41438100,54617.27272727273,129900.0,0.5795437049478619
5477,2022-04-03,팬츠_니트팬츠_ZA,3848390,140,1254770,12586000,27488.5,89900.0,0.6942324805339266
5479,2022-04-03,수트_블레이져(수트)_ZA,67203488,311,16007164,99209000,216088.38585209002,319000.0,0.3226069409025391
5480,2022-04-03,수트_수트팬츠_ZA,44567304,370,9381212,66230000,120452.17297297297,179000.0,0.3270828325532236
5481,2022-04-03,스웨터_T-에리_ZA,0,0,0,0,0.0,0.0,0.0
5482,2022-04-03,스웨터_라운드_ZA,0,0,0,0,0.0,0.0,0.0
5483,2022-04-03,우븐 셔츠_캐쥬얼셔츠_ZA,3049750,64,555011,6393600,47652.34375,99900.0,0.5229995620620621
5484,2022-04-03,자켓_싱글재킷_ZA,123935284,737,21528784,190883000,168161.85074626867,259000.0,0.3507264449951017
5485,2022-04-03,팬츠_팬츠(일반)_ZA,76778527,875,10569589,121625000,87746.888,139000.0,0.3687274244604316
5486,2022-04-03,스웨터_VEST_ZA,3765457,82,691765,8191800,45920.20731707317,99900.0,0.5403382650943627
5487,2022-04-03,스웨터_오픈형(CARDIGAN)_ZA,7773618,91,1319067,18190900,85424.37362637362,199900.0,0.572664464100182
5488,2022-04-03,수트_블레이져(수트)_ZB,63115424,349,14687554,83411000,180846.4871060172,239000.0,0.24332013763172725
5489,2022-04-03,수트_수트팬츠_ZB,37876898,382,8050833,49278000,99154.1832460733,129000.0,0.2313629205730752
5490,2022-04-03,스웨터_T-에리_ZB,44966425,1346,14804539,134465400,33407.44799405646,99900.0,0.665591111170606
5491,2022-04-03,스웨터_라운드_ZB,84107194,2384,26003009,220591600,35279.86325503356,92530.03355704698,0.618719869659588
5492,2022-04-03,스웨터_오픈형(CARDIGAN)_ZB,57126882,853,12998080,136394700,66971.72567409145,159900.0,0.5811649426260698
5493,2022-04-03,우븐 셔츠_캐쥬얼셔츠_ZB,10114025,305,2374090,21319500,33160.737704918036,69900.0,0.5255974577264945
5494,2022-04-03,점퍼_패딩점퍼_ZB,33262424,389,9149998,96861000,85507.51670951156,249000.0,0.6565963184356964
5495,2022-04-03,코트_싱글코트_ZB,116072309,1122,32096447,311058000,103451.25579322639,277235.29411764705,0.6268467327636646
5496,2022-04-03,니트 셔츠_라운드_ZB,22090391,672,3669293,46972800,32872.60565476191,69900.0,0.5297195185298725
5497,2022-04-03,데님_데님팬츠_ZB,26791584,586,7421426,58541400,45719.42662116041,99900.0,0.5423480818702662
5500,2022-04-03,수트_블레이져(수트)_ZB,105218289,720,25725670,172080000,146136.5125,239000.0,0.38855015690376565
5501,2022-04-03,수트_수트팬츠_ZB,58031994,741,13018635,95589000,78315.78137651822,129000.0,0.39290091956187423
5502,2022-04-03,우븐 셔츠_드레스셔츠_ZB,73001581,2182,16565188,152521800,33456.26993583868,69900.0,0.5213695288148973
5503,2022-04-03,자켓_싱글재킷_ZB,19060400,137,4013500,32743000,139127.00729927007,239000.0,0.41787863054698715
5504,2022-04-03,팬츠_니트팬츠_ZB,4275560,124,840584,8427600,34480.32258064516,67964.51612903226,0.49267169775499553
5505,2022-04-03,팬츠_팬츠(일반)_ZB,97257042,2180,22892281,217782000,44613.32201834863,99900.0,0.5534202000165303
5506,2022-04-03,니트 셔츠_라운드_ZB,35064397,1337,6726527,66716300,26226.175766641736,49900.0,0.474425335337841
5507,2022-04-03,수트_블레이져(수트)_ZB,135398908,754,34629654,180206000,179574.14854111406,239000.0,0.24864372995349765
5508,2022-04-03,수트_수트팬츠_ZB,84874076,872,20554493,112488000,97332.65596330275,129000.0,0.24548328710618023
5509,2022-04-03,스웨터_T-에리_ZB,-14663788,-204,-1425105,-18339600,71881.3137254902,89900.0,0.20043032563414687
5512,2022-04-03,우븐 셔츠_드레스셔츠_ZB,38612713,1149,7142065,80315100,33605.49434290687,69900.0,0.5192347018182135
5513,2022-04-03,우븐 셔츠_캐쥬얼셔츠_ZB,32470130,922,6904828,82887800,35217.060737527114,89900.0,0.6082640629863503
