,기간,주차,라인,성별,기획년도,시즌이월,상품년차,시즌,복종,소품종,CAT,총입고수량,총입고원가,총입고택가,총출고수량,총출고원가,총출고택가,판매액,판매수량,매출원가,판매택가,총판매액,총판매수량,총매출원가,총판매택가,물류재고수량,물류재고원가,물류재고택가,매장재고수량,매장재고원가,매장재고택가,재고수량,재고원가,재고택가,기간입고수량,기간입고원가,기간입고택가,기간출고수량,기간출고원가,기간출고택가
39647,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,02_SHIRTS,13610,106833616,1075190000,8641,67828749,682639000,12504100,322,2527584,25438000,111410750,2859,22442124,225861000,4966,38981318,392314000,5782,45386625,456778000,10748,84367943,849092000,0,0,0,501,3932670,39579000
39648,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,02_SHIRTS,4912,38773379,388048000,4577,36129022,361583000,3820700,99,781467,7821000,68107756,1747,13790125,138013000,335,2644357,26465000,2830,22338897,223570000,3165,24983254,250035000,0,0,0,76,599914,6004000
39649,당해,20240414,ZC,1:남성,2024,01_시즌,당해년도,여름,수트,블레이져(수트),09_SUITS,4028,229504884,1123812000,3478,198167325,970362000,62796350,367,20910698,102393000,381737130,1868,106433745,521172000,549,31280581,153171000,1610,91733581,449190000,2159,123014162,602361000,0,0,0,144,8204743,40176000
39650,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,2525,18432500,123725000,2133,15570900,104517000,4556600,94,686200,4606000,49225400,1020,7446000,49980000,391,2854300,19159000,1113,8124900,54537000,1504,10979200,73696000,0,0,0,7,51100,343000
39651,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,3514,27409200,172186000,1855,14469000,90895000,2511400,52,405600,2548000,41405830,875,6825000,42875000,1659,12940200,81291000,980,7644000,48020000,2639,20584200,129311000,0,0,0,17,132600,833000
39652,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,01_KNIT,4980,32322900,393420000,3513,22801275,277527000,5793300,133,863242,10507000,14491300,322,2089955,25438000,1467,9521625,115893000,3191,20711320,252089000,4658,30232945,367982000,0,0,0,73,473810,5767000
39653,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,7851,64185586,620229000,4754,38866167,375566000,8980220,221,1806778,17459000,33498220,746,6098898,58934000,3096,25311244,244584000,4008,32767269,316632000,7104,58078513,561216000,0,0,0,151,1234495,11929000
39654,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,봄,자켓,싱글재킷,06_OUTER,2722,80431670,813878000,2721,80402121,813579000,-326000,-4,-118195,-1196000,154524600,1526,45091377,456274000,1,29549,299000,1195,35310744,357305000,1196,35340293,357604000,0,0,0,0,0,0
39655,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,수트팬츠,09_SUITS,4294,112554028,639806000,3349,87783754,499001000,9416800,100,2621193,14900000,83293980,770,20183186,114730000,945,24770274,140805000,2579,67600568,384271000,3524,92370842,525076000,0,0,0,51,1336808,7599000
39656,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,여름,팬츠,팬츠(일반),04_PANTS,5129,50214896,661641000,4000,39161701,516000000,7511600,101,988851,13029000,31245400,391,3828119,50439000,1129,11053195,145641000,3609,35333582,465561000,4738,46386777,611202000,0,0,0,84,822394,10836000
39657,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,블레이져(수트),09_SUITS,3582,188365914,999378000,2767,145507673,771993000,15930900,90,4732812,25110000,141137880,696,36600412,194184000,814,42805654,227106000,2071,108907261,577809000,2885,151712915,804915000,0,0,0,69,3628489,19251000
39658,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,여름,스웨터,T-에리,03_SWEATER,4827,69542323,526143000,3681,53031964,401229000,25833550,421,6065324,45889000,63438773,987,14219655,107583000,1145,16495952,124805000,2694,38812310,293646000,3839,55308261,418451000,0,0,0,238,3428853,25942000
39659,당해,20240414,ZF,2:여성,2024,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,273,5214300,27027000,139,2654900,13761000,158400,3,57300,297000,881100,13,248300,1287000,134,2559400,13266000,126,2406600,12474000,260,4966000,25740000,0,0,0,6,114600,594000
39660,당해,20240414,ZF,2:여성,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,01_KNIT,350,4247960,27650000,158,1917650,12482000,172800,4,48548,316000,820600,15,182055,1185000,192,2330310,15168000,143,1735595,11297000,335,4065905,26465000,0,0,0,2,24274,158000
39661,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,여름,수트,수트팬츠,09_SUITS,240,11692315,62160000,217,10571801,56203000,1659000,12,584616,3108000,7267000,41,1997437,10619000,23,1120514,5957000,176,8574364,45584000,199,9694878,51541000,0,0,0,4,194872,1036000
39662,당해,20240414,ZE,1:남성,2024,01_시즌,당해년도,여름,팬츠,팬츠(일반),04_PANTS,8553,85124171,846747000,8559,85184744,847341000,633023,23,228491,2277000,1244202,38,380159,3762000,-6,-60573,-594000,8521,84804585,843579000,8515,84744012,842985000,2953,29148580,292347000,2959,29209154,292941000
39663,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,여름,자켓,싱글재킷,06_OUTER,1766,72179290,528034000,1243,50803430,371657000,12667100,73,2983629,21827000,29769300,166,6784690,49634000,523,21375860,156377000,1077,44018740,322023000,1600,65394600,478400000,0,0,0,44,1798352,13156000
39664,당해,20240414,ZD,1:남성,2024,01_시즌,당해년도,여름,팬츠,팬츠(일반),04_PANTS,2394,31371834,237006000,2237,29314450,221463000,0,0,0,0,58687695,2237,29314450,221463000,157,2057384,15543000,0,0,0,157,2057384,15543000,0,0,0,0,0,0
39665,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,2002,14614600,98098000,1272,9285600,62328000,2440200,48,350400,2352000,29356980,609,4445700,29841000,730,5329000,35770000,663,4839900,32487000,1393,10168900,68257000,0,0,0,12,87600,588000
39666,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,수트팬츠,09_SUITS,2369,63148988,352981000,1592,42436973,237208000,7312920,79,2105855,11771000,48547180,455,12128657,67795000,777,20712015,115773000,1137,30308315,169413000,1914,51020331,285186000,0,0,0,34,906317,5066000
39667,당해,20240414,ZG,1:남성,2024,01_시즌,당해년도,여름,팬츠,반바지,04_PANTS,3615,43800345,285585000,1822,22075859,143938000,560900,12,145395,948000,560900,12,145395,948000,1793,21724486,141647000,1810,21930463,142990000,3603,43654950,284637000,0,0,0,1819,22039510,143701000
39668,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,수트팬츠,09_SUITS,2133,53195568,317817000,2044,50975969,304556000,9193300,100,2493932,14900000,77293050,697,17382706,103853000,89,2219599,13261000,1347,33593263,200703000,1436,35812862,213964000,0,0,0,16,399029,2384000
39669,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,02_SHIRTS,54333,404929325,4292307000,24099,179603405,1903821000,33787250,879,6550952,69441000,209932300,5449,40609940,430471000,30229,225288656,2388091000,18650,138993465,1473350000,48879,364282121,3861441000,0,0,0,874,6513688,69046000
39670,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,1098,8564400,53802000,871,6793800,42679000,960400,20,156000,980000,15302700,319,2488200,15631000,227,1770600,11123000,552,4305600,27048000,779,6076200,38171000,0,0,0,0,0,0
39671,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,여름,수트,수트팬츠,09_SUITS,4607,143101967,870723000,3253,101045566,614817000,15677550,133,4131425,25137000,73568250,540,16774218,102060000,1351,41963214,255339000,2713,84271348,512757000,4064,126234562,768096000,0,0,0,100,3106273,18900000
39672,당해,20240414,ZB,3:남녀공용,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,01_KNIT,2911,21956930,229969000,2013,15183545,159027000,4104700,95,716561,7505000,6844700,157,1184211,12403000,895,6750757,70705000,1856,13999334,146624000,2751,20750091,217329000,0,0,0,63,475193,4977000
39673,당해,20240414,ZB,3:남녀공용,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,01_KNIT,7943,70035676,627497000,5306,46784502,419174000,3648350,85,749469,6715000,6077750,141,1243237,11139000,2636,23242357,208244000,5165,45541265,408035000,7801,68783622,616279000,0,0,0,129,1137429,10191000
39674,당해,20240414,ZB,3:남녀공용,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,01_KNIT,2463,18197227,194577000,1648,12175814,130192000,2256300,52,384188,4108000,4159200,94,694494,7426000,812,5999248,64148000,1554,11481320,122766000,2366,17480568,186914000,0,0,0,57,421129,4503000
39675,당해,20240414,ZE,1:남성,2024,01_시즌,당해년도,봄,팬츠,팬츠(일반),04_PANTS,8020,77863221,793980000,8322,80795228,823878000,14672396,596,5786344,59004000,117469809,3996,38795690,395604000,-302,-2932007,-29898000,4326,41999538,428274000,4024,39067531,398376000,0,0,0,47,456306,4653000
39676,당해,20240414,ZF,2:여성,2024,01_시즌,당해년도,여름,스웨터,T-에리,03_SWEATER,622,8971540,61578000,216,3115519,21384000,118800,2,28847,198000,495000,8,115390,792000,406,5856021,40194000,208,3000129,20592000,614,8856150,60786000,0,0,0,2,28847,198000
39677,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,봄,팬츠,팬츠(일반),04_PANTS,14027,136178719,1388673000,14025,136159301,1388475000,10651500,327,3174717,32373000,399764020,9152,88850707,906048000,2,19416,198000,4873,47308594,482427000,4875,47328010,482625000,0,0,0,1,9708,99000
39678,당해,20240414,ZF,2:여성,2024,01_시즌,당해년도,여름,팬츠,팬츠(일반),04_PANTS,494,6799075,48906000,225,3096745,22275000,118800,2,27527,198000,297000,5,68817,495000,268,3688567,26532000,220,3027928,21780000,488,6716495,48312000,0,0,0,0,0,0
39679,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,여름,자켓,싱글재킷,06_OUTER,4164,146854303,1245036000,2914,102769798,871286000,11251800,65,2292394,19435000,66118200,352,12414197,105248000,1250,44084505,373750000,2562,90355601,766038000,3812,134440106,1139788000,0,0,0,101,3562028,30199000
39680,당해,20240414,ZF,2:여성,2024,01_시즌,당해년도,여름,스커트,Short 스커트,07_DRESS/SKIRTS,295,7965000,38055000,133,3591000,17157000,296700,4,108000,516000,920400,12,324000,1548000,162,4374000,20898000,121,3267000,15609000,283,7641000,36507000,0,0,0,4,108000,516000
39681,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,여름,수트,수트팬츠,09_SUITS,136,7121766,35224000,128,6702839,33152000,932400,6,314196,1554000,2667700,15,785489,3885000,8,418927,2072000,113,5917350,29267000,121,6336277,31339000,0,0,0,1,52366,259000
39682,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,4150,40255000,327850000,39,378300,3081000,0,0,0,0,0,0,0,0,4111,39876700,324769000,39,378300,3081000,4150,40255000,327850000,0,0,0,0,0,0
39683,당해,20240414,ZE,1:남성,2024,01_시즌,당해년도,여름,팬츠,팬츠(일반),04_PANTS,3174,34501323,314226000,3195,34729593,316305000,2680399,80,869599,7920000,10528430,305,3315344,30195000,-21,-228270,-2079000,2890,31414248,286110000,2869,31185979,284031000,0,0,0,10,108700,990000
39684,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,사계절,소품,벨트,10_ACC/ETC,2500,14750000,97500000,1348,7953200,52572000,2010450,52,306800,2028000,15114450,390,2301000,15210000,1152,6796800,44928000,958,5652200,37362000,2110,12449000,82290000,0,0,0,5,29500,195000
39685,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,4801,40878316,379279000,4635,39464902,366165000,10388886,338,2877915,26702000,78863483,2053,17480355,162187000,163,1387870,12877000,2582,21984547,203978000,2745,23372418,216855000,0,0,0,58,493843,4582000
39686,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,팬츠,팬츠(일반),04_PANTS,15124,184419533,1497276000,5819,71040537,576081000,18678460,330,4032260,32670000,41554330,709,8663059,70191000,9305,113378996,921195000,5110,62377478,505890000,14415,175756474,1427085000,6300,76706379,623700000,185,2260735,18315000
39687,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,사계절,소품,벨트,10_ACC/ETC,1550,19530000,75950000,904,11390400,44296000,1433250,30,378000,1470000,18512200,382,4813200,18718000,646,8139600,31654000,522,6577200,25578000,1168,14716800,57232000,0,0,0,6,75600,294000
39688,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,3263,35613923,257777000,2815,30724023,222385000,5486261,196,2139280,15484000,26753251,850,9277430,67150000,448,4889900,35392000,1965,21446593,155235000,2413,26336493,190627000,0,0,0,77,840457,6083000
39689,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,사계절,소품,양말,10_ACC/ETC,2030,2496900,11977000,1472,1810560,8684800,135700,23,28290,135700,1662030,286,351780,1687400,558,686340,3292200,1186,1458780,6997400,1744,2145120,10289600,0,0,0,1,1230,5900
39690,당해,20240414,ZD,1:남성,2024,01_시즌,당해년도,여름,니트 셔츠,티에리,01_KNIT,3000,30788321,237000000,2889,29649153,228231000,56292165,2889,29649153,228231000,56292165,2889,29649153,228231000,111,1139168,8769000,0,0,0,111,1139168,8769000,0,0,0,2889,29649153,228231000
39691,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,02_SHIRTS,24577,160887886,1941583000,12757,83510874,1007803000,9729000,252,1649662,19908000,22549552,584,3823027,46136000,11820,77377012,933780000,12173,79687848,961667000,23993,157064859,1895447000,0,0,0,65,425508,5135000
39692,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,1493,10898900,73157000,1081,7891300,52969000,1122100,23,167900,1127000,27146400,565,4124500,27685000,412,3007600,20188000,516,3766800,25284000,928,6774400,45472000,0,0,0,13,94900,637000
39693,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),03_SWEATER,3051,58125785,485109000,3043,57973374,483837000,4920450,146,2781503,23214000,78418900,1938,36921590,308142000,8,152411,1272000,1105,21051784,175695000,1113,21204195,176967000,0,0,0,-5,-95257,-795000
39694,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,사계절,소품,양말,10_ACC/ETC,5015,6519500,29588500,3443,4475900,20313700,554310,96,124800,566400,6687525,1163,1511900,6861700,1572,2043600,9274800,2280,2964000,13452000,3852,5007600,22726800,0,0,0,13,16900,76700
39695,당해,20240414,ZG,1:남성,2024,01_시즌,당해년도,여름,팬츠,반바지,04_PANTS,3034,40940326,239686000,1530,20645583,120870000,474000,10,134938,790000,474000,10,134938,790000,1504,20294743,118816000,1520,20510645,120080000,3024,40805388,238896000,0,0,0,1528,20618595,120712000
39696,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,봄,니트 셔츠,라운드,01_KNIT,5904,38455860,466416000,5902,38442832,466258000,6559470,274,1784709,21646000,124739476,3832,24959814,302728000,1,6513,79000,2070,13483018,163530000,2071,13489532,163609000,0,0,0,0,0,0
39697,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,1508,11762400,73892000,1250,9750000,61250000,1612100,33,257400,1617000,24720500,509,3970200,24941000,258,2012400,12642000,741,5779800,36309000,999,7792200,48951000,0,0,0,5,39000,245000
39698,당해,20240414,ZF,2:여성,2024,01_시즌,당해년도,여름,팬츠,팬츠(일반),04_PANTS,391,7038000,38709000,155,2790000,15345000,178200,3,54000,297000,1578500,23,414000,2277000,236,4248000,23364000,132,2376000,13068000,368,6624000,36432000,0,0,0,0,0,0
39699,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,사계절,데님,데님팬츠,05_DENIM,3384,50387760,335016000,2960,44074400,293040000,4391500,111,1652790,10989000,40363550,882,13132980,87318000,424,6313360,41976000,2078,30941420,205722000,2502,37254780,247698000,0,0,0,79,1176310,7821000
39700,당해,20240414,ZF,2:여성,2024,01_시즌,당해년도,여름,점퍼,점퍼,06_OUTER,267,8923140,53133000,148,4946160,29452000,1002600,9,300780,1791000,3868200,29,969180,5771000,118,3943560,23482000,119,3976980,23681000,237,7920540,47163000,0,0,0,1,33420,199000
39701,당해,20240414,ZE,1:남성,2024,01_시즌,당해년도,여름,니트 셔츠,티에리,01_KNIT,15106,120980691,1193374000,15110,121012724,1193690000,7453535,311,2490696,24569000,13294969,506,4052360,39974000,-4,-32033,-316000,14604,116960364,1153716000,14600,116928331,1153400000,0,0,0,4,32033,316000
39702,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,블레이져(수트),09_SUITS,12151,657981084,3390129000,7421,401849858,2070459000,90555900,529,28645543,147591000,598658160,2921,158173216,814959000,4730,256131226,1319670000,4500,243676642,1255500000,9230,499807868,2575170000,0,0,0,272,14728899,75888000
39703,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,수트팬츠,09_SUITS,14617,409059373,2177933000,9479,265271519,1412371000,58151550,632,17686634,94168000,379904300,3469,97080589,516881000,5137,143759869,765413000,6010,168190930,895490000,11147,311950799,1660903000,0,0,0,395,11054146,58855000
39704,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,점퍼,점퍼,06_OUTER,5009,116544480,1247241000,4913,114310847,1223337000,44578000,382,8888000,95118000,360118983,3005,69917381,748245000,96,2233633,23904000,1908,44393465,475092000,2004,46627099,498996000,0,0,0,38,884147,9462000
39705,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,스웨터,라운드,03_SWEATER,10884,178008240,968676000,7102,116153484,632078000,24570350,481,7866774,42809000,73509590,1361,22259208,121129000,3781,61838401,336509000,5741,93894277,510949000,9522,155732677,847458000,0,0,0,263,4301375,23407000
39706,당해,20240414,ZE,1:남성,2024,01_시즌,당해년도,봄,스웨터,T-에리,03_SWEATER,4563,65530193,451737000,4740,68062893,469260000,756464,28,412839,2772000,113107738,3656,52519690,361944000,-177,-2532700,-17523000,1084,15543202,107316000,907,13010503,89793000,0,0,0,15,213744,1485000
39707,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,블레이져(수트),09_SUITS,1514,78192130,422406000,1511,78037192,421569000,18079200,105,5422836,29295000,176368550,845,43640918,235755000,2,103292,558000,666,34396274,185814000,668,34499566,186372000,0,0,0,20,1032921,5580000
39708,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,사계절,수트,블레이져(수트),09_SUITS,0,0,0,0,0,0,0,0,0,0,233100,1,0,259000,0,0,0,-1,0,-259000,-1,0,-259000,0,0,0,0,0,0
39709,당해,20240414,ZF,2:여성,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,01_KNIT,789,8046888,62331000,310,3161642,24490000,142200,3,30597,237000,1477300,28,285568,2212000,479,4885246,37841000,282,2876074,22278000,761,7761320,60119000,0,0,0,1,10199,79000
39710,당해,20240414,ZC,1:남성,2024,01_시즌,당해년도,사계절,수트,블레이져(수트),09_SUITS,3502,155912471,907018000,3104,138193121,803936000,20180300,137,6099374,35483000,252253080,1686,75062372,436674000,398,17719350,103082000,1418,63130749,367262000,1816,80850099,470344000,0,0,0,44,1958923,11396000
39711,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,스웨터,T-에리,03_SWEATER,11342,201480497,1009438000,7739,137476421,688771000,35922200,714,12683572,63546000,118169800,2229,39596194,198381000,3602,63986312,320578000,5510,97880227,490390000,9112,161866539,810968000,0,0,0,440,7816207,39160000
39712,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,01_KNIT,15277,77114294,1206883000,10013,50543001,791027000,24262900,572,2887306,45188000,65826050,1472,7430270,116288000,5264,26571293,415856000,8541,43112731,674739000,13805,69684024,1090595000,0,0,0,343,1731374,27097000
39713,당해,20240414,ZE,1:남성,2024,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),03_SWEATER,3848,59510138,611832000,3968,61365964,630912000,2392117,78,1206287,12402000,113024453,3413,52782771,542667000,-132,-2041408,-20988000,555,8583193,88245000,423,6541785,67257000,0,0,0,7,108256,1113000
39714,당해,20240414,ZF,2:여성,2024,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,681,11781300,67419000,236,4082800,23364000,49000,1,17300,99000,375700,6,103800,594000,445,7698500,44055000,230,3979000,22770000,675,11677500,66825000,0,0,0,0,0,0
39715,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,점퍼,점퍼,06_OUTER,2511,67755719,625239000,2510,67728735,624990000,6227500,66,1780915,16434000,149901390,1248,33675483,310752000,1,26984,249000,1262,34053253,314238000,1263,34080236,314487000,0,0,0,0,0,0
39716,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,여름,스웨터,T-에리,03_SWEATER,2707,37528772,295063000,1132,15693598,123388000,4825800,79,1095225,8611000,11354100,181,2509312,19729000,1575,21835174,171675000,951,13184286,103659000,2526,35019460,275334000,0,0,0,126,1746814,13734000
39717,당해,20240414,ZG,1:남성,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,01_KNIT,6595,74098565,652905000,3678,41324416,364122000,4690100,80,898845,7920000,6769100,115,1292090,11385000,2917,32774149,288783000,3563,40032326,352737000,6480,72806475,641520000,0,0,0,65,730312,6435000
39718,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,사계절,데님,데님팬츠,05_DENIM,1988,27768384,196812000,1959,27363312,193941000,5576500,141,1969488,13959000,29255900,677,9456336,67023000,29,405072,2871000,1282,17906976,126918000,1311,18312048,129789000,0,0,0,34,474912,3366000
39719,당해,20240414,ZG,1:남성,2024,01_시즌,당해년도,여름,점퍼,점퍼,06_OUTER,2998,115093220,746502000,2708,103960120,674292000,21142000,197,7562830,49053000,102188900,907,34819730,225843000,290,11133100,72210000,1801,69140390,448449000,2091,80273490,520659000,0,0,0,109,4184510,27141000
39720,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,사계절,데님,데님팬츠,05_DENIM,3500,49350000,346500000,2840,40044000,281160000,7473000,189,2664900,18711000,44764300,1011,14255100,100089000,660,9306000,65340000,1829,25788900,181071000,2489,35094900,246411000,0,0,0,85,1198500,8415000
39721,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,1001,7307300,49049000,797,5818100,39053000,1839950,38,277400,1862000,17658530,364,2657200,17836000,204,1489200,9996000,433,3160900,21217000,637,4650100,31213000,0,0,0,12,87600,588000
39722,당해,20240414,ZE,1:남성,2024,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,02_SHIRTS,19671,130635117,1554009000,19671,130635117,1554009000,2653166,141,936381,11139000,5825023,286,1899326,22594000,0,0,0,19385,128735791,1531415000,19385,128735791,1531415000,0,0,0,0,0,0
39723,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,1998,14585400,97902000,1390,10147000,68110000,2695000,55,401500,2695000,37401000,784,5723200,38416000,608,4438400,29792000,606,4423800,29694000,1214,8862200,59486000,0,0,0,15,109500,735000
39724,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,팬츠,팬츠(일반),04_PANTS,3106,34509843,307494000,2673,29699011,264627000,6557700,116,1288839,11484000,35766950,578,6421956,57222000,433,4810832,42867000,2095,23277054,207405000,2528,28087887,250272000,0,0,0,108,1199960,10692000
39725,당해,20240414,ZD,1:남성,2024,01_시즌,당해년도,봄,스웨터,T-에리,03_SWEATER,2400,35299097,237600000,2400,35299097,237600000,0,0,0,0,71964000,2400,35299097,237600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39726,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,1006,7343800,49294000,749,5467700,36701000,1029000,21,153300,1029000,10488450,220,1606000,10780000,257,1876100,12593000,529,3861700,25921000,786,5737800,38514000,0,0,0,3,21900,147000
39727,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,블레이져(수트),09_SUITS,1973,103558260,550467000,1370,71908168,382230000,11907720,68,3569165,18972000,82511460,412,21624938,114948000,603,31650092,168237000,958,50283230,267282000,1561,81933322,435519000,0,0,0,36,1889558,10044000
39728,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,수트팬츠,09_SUITS,1816,47395771,270584000,1766,46090821,263134000,10504500,114,2975285,16986000,99138770,889,23202005,132461000,49,1278851,7301000,877,22888817,130673000,926,24167667,137974000,0,0,0,47,1226653,7003000
39729,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,여름,팬츠,팬츠(일반),04_PANTS,12156,141584313,1568124000,11019,128341358,1421451000,46179300,640,7454258,82560000,161063120,2075,24168102,267675000,1134,13208013,146286000,8944,104173256,1153776000,10078,117381269,1300062000,0,0,0,268,3121471,34572000
39730,당해,20240414,ZF,2:여성,2024,01_시즌,당해년도,여름,스웨터,라운드,03_SWEATER,406,6177313,36134000,144,2190968,12816000,0,0,0,0,311500,5,76075,445000,262,3986345,23318000,139,2114893,12371000,401,6101238,35689000,0,0,0,0,0,0
39731,당해,20240414,ZB,3:남녀공용,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,01_KNIT,6278,56915852,495962000,4819,43677216,380701000,5080400,123,1113505,9717000,7991600,189,1714092,14931000,1456,13211139,115024000,4630,41963124,365770000,6086,55174263,480794000,0,0,0,86,782867,6794000
39732,당해,20240414,ZC,1:남성,2024,01_시즌,당해년도,사계절,수트,수트팬츠,09_SUITS,4202,90530773,584078000,3564,76785263,495396000,10306100,130,2800809,18070000,129087409,1628,35074750,226292000,637,13723965,88543000,1936,41710513,269104000,2573,55434479,357647000,0,0,0,35,754064,4865000
39733,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,수트팬츠,09_SUITS,1812,50855456,269988000,1305,36626032,194445000,2831000,30,841978,4470000,20596270,186,5220262,27714000,507,14229424,75543000,1119,31405770,166731000,1626,45635194,242274000,0,0,0,26,729714,3874000
39734,당해,20240414,ZB,1:남성,2024,01_시즌,당해년도,여름,팬츠,팬츠(일반),04_PANTS,3947,43506618,390753000,59,650340,5841000,405900,8,88182,792000,900900,18,198409,1782000,3888,42856278,384912000,41,451931,4059000,3929,43308209,388971000,0,0,0,13,143295,1287000
39735,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,여름,점퍼,점퍼,06_OUTER,2507,89449760,624243000,2506,89414080,623994000,-303720,-1,-35680,-249000,374289830,2133,76105440,531117000,1,35680,249000,373,13308640,92877000,374,13344320,93126000,0,0,0,0,0,0
39736,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,여름,점퍼,점퍼,06_OUTER,1516,51933612,377484000,1524,52207668,379476000,9771814,66,2260962,16434000,169111573,1043,35730051,259707000,-8,-274056,-1992000,481,16477617,119769000,473,16203561,117777000,0,0,0,-2,-68514,-498000
39737,당해,20240414,ZA,1:남성,2024,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,1008,7862400,49392000,897,6996600,43953000,784000,16,124800,784000,10128700,209,1630200,10241000,111,865800,5439000,688,5366400,33712000,799,6232200,39151000,0,0,0,1,7800,49000
