기획년도,주차,카테고리,라인,시즌이월,시즌,복종,소품종,성별,총입고수량,판매수량,판매액,평균택가,평균원가,총입고원가,총입고택가,매출원가계,판매택가계,주차별_평균_실판매가,월,월별_평균_실판매가,시즌별_평균_실판매가,실판매가,할인율,누적판매수량,누적판매액,누적매출원가,누적판매택가,누적판매율,ROI,맑음,흐림,비,강한 비,눈,강한 눈,진눈깨비,악천후일수,평균기온(도),목표누적판매율_주차별,목표누적판매율_월별,ROI목표율_주차별,ROI목표율_월별,ROI목표율_주차별_percent,ROI목표율_월별_percent,목표통합지표_주차별,목표통합지표_월별,주차별_실제통합지표,통합목표달성율_주차별,통합목표달성율_월별,ROI_percent,월별_누적판매율,월별_ROI_percent,월별_실제통합지표
2024,2024-11-24,사계절_수트_블레이져(수트)_ZC,ZC,01_시즌,사계절,수트,블레이져(수트),1:남성,7019,70,10332000,259000,44254,310618826,1817921000,3097780,18130000,147754.0,11,148199.0,148324,147600.0,43.0,5554,825721690,246455017,1438486000,79.13,1.62,4,0,0,0,0,2,1,2,3.8,71.53,71.53,1.85,1.85,185.29,185.29,128.4094,128.4094,120.565,93.89,93.89,162.0,79.13,162.0,120.565
2024,2024-12-01,사계절_수트_블레이져(수트)_ZC,ZC,01_시즌,사계절,수트,블레이져(수트),1:남성,7019,69,10440800,259000,44254,310618826,1817921000,3053526,17871000,152372.0,12,140293.0,148324,151316.0,42.0,5623,836162490,249508543,1456357000,80.11,1.64,7,0,0,0,0,0,0,0,3.2,73.55,80.0,1.9,2.0,189.71,200.0,131.6304,140.0,122.055,92.73,90.39,164.0,83.1,170.0,126.55
2024,2024-12-08,사계절_수트_블레이져(수트)_ZC,ZC,01_시즌,사계절,수트,블레이져(수트),1:남성,7019,72,9611000,259000,44254,310618826,1817921000,3186288,18648000,140202.0,12,140293.0,148324,133486.0,48.0,5695,845773490,252694831,1475005000,81.14,1.66,7,0,0,0,0,0,0,0,1.0,75.18,80.0,1.93,2.0,192.65,200.0,133.91745,140.0,123.57,92.27,90.39,166.0,83.1,170.0,126.55
2024,2024-12-15,사계절_수트_블레이져(수트)_ZC,ZC,01_시즌,사계절,수트,블레이져(수트),1:남성,7019,57,7623400,259000,44254,310618826,1817921000,2522478,14763000,145900.0,12,140293.0,148324,133744.0,48.0,5752,853396890,255217309,1489768000,81.95,1.68,5,0,0,0,2,0,0,0,-0.6,76.85,80.0,1.96,2.0,195.59,200.0,136.2199,140.0,124.975,91.75,90.39,168.0,83.1,170.0,126.55
2024,2024-12-22,사계절_수트_블레이져(수트)_ZC,ZC,01_시즌,사계절,수트,블레이져(수트),1:남성,7019,42,5405600,259000,44254,310618826,1817921000,1858668,10878000,124094.0,12,140293.0,148324,128705.0,50.0,5794,858802490,257075977,1500646000,82.55,1.69,7,0,0,0,0,0,0,0,-0.9,78.25,80.0,1.97,2.0,197.06,200.0,137.65404999999998,140.0,125.775,91.37,90.39,169.0,83.1,170.0,126.55
2024,2024-12-29,사계절_수트_블레이져(수트)_ZC,ZC,01_시즌,사계절,수트,블레이져(수트),1:남성,7019,39,5152900,259000,44254,310618826,1817921000,1725906,10101000,138896.0,12,140293.0,148324,132126.0,49.0,5833,863955390,258801883,1510747000,83.1,1.7,3,0,0,0,0,0,0,0,2.4,80.0,80.0,2.0,2.0,200.0,200.0,140.0,140.0,126.55,90.39,90.39,170.0,83.1,170.0,126.55
2024,2024-01-07,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,5,556000,139000,20610,297216810,2004519000,103050,695000,111200.0,1,86968.0,69377,111200.0,20.0,5,556000,103050,695000,0.03,0.0,6,0,0,0,1,0,0,0,-1.1,8.18,4.79,0.32,0.54,31.94,54.169999999999995,20.06115,29.481749999999998,0.015,0.07,37.82,0.0,6.3,16.0,11.15
2024,2024-01-14,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,263,20785000,139000,20610,297216810,2004519000,5420430,36557000,79030.0,1,86968.0,69377,79030.0,43.0,268,21341000,5523480,37252000,1.86,0.05,6,0,0,0,1,0,0,0,1.1,1.83,4.79,0.4,0.54,40.28,54.169999999999995,21.05665,29.481749999999998,3.43,16.29,37.82,5.0,6.3,16.0,11.15
2024,2024-01-21,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,323,25637100,139000,20610,297216810,2004519000,6657030,44897000,79372.0,1,86968.0,69377,79372.0,43.0,591,46978100,12180510,82149000,4.1,0.1,6,0,0,0,1,0,0,0,-4.9,3.39,4.79,0.47,0.54,47.22,54.169999999999995,25.30565,29.481749999999998,7.05,27.86,37.82,10.0,6.3,16.0,11.15
2024,2024-01-28,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,317,24810800,139000,20610,297216810,2004519000,6533370,44063000,78268.0,1,86968.0,69377,78268.0,44.0,908,71788900,18713880,126212000,6.3,0.16,7,0,0,0,0,0,0,0,2.1,4.79,4.79,0.54,0.54,54.169999999999995,54.169999999999995,29.481749999999998,29.481749999999998,11.15,37.82,37.82,16.0,6.3,16.0,11.15
2024,2024-02-04,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,359,28350900,139000,20610,297216810,2004519000,7398990,49901000,78972.0,2,78502.0,69377,78972.0,43.0,1267,100139800,26112870,176113000,8.79,0.22,5,0,0,0,2,0,0,0,2.2,5.97,11.85,0.58,0.92,58.330000000000005,91.67,32.150000000000006,51.76095,15.395,47.88,59.85,22.0,17.96,44.0,30.98
2024,2024-02-11,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,336,26322080,139000,20610,297216810,2004519000,6924960,46704000,78340.0,2,78502.0,69377,78340.0,44.0,1603,126461880,33037830,222817000,11.12,0.28,6,0,0,0,1,0,0,0,5.3,7.76,11.85,0.69,0.92,69.44,91.67,38.598,51.76095,19.560000000000002,50.68,59.85,28.000000000000004,17.96,44.0,30.98
2024,2024-02-18,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,523,41024600,139000,20610,297216810,2004519000,10779030,72697000,78441.0,2,78502.0,69377,78441.0,44.0,2126,167486480,43816860,295514000,14.74,0.36,4,0,0,0,1,2,0,2,3.6,9.89,11.85,0.82,0.92,81.94,91.67,45.916,51.76095,25.37,55.25,59.85,36.0,17.96,44.0,30.98
2024,2024-02-25,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,464,36309900,139000,20610,297216810,2004519000,9563040,64496000,78254.0,2,78502.0,69377,78254.0,44.0,2590,203796380,53379900,360010000,17.96,0.44,6,0,0,0,1,0,0,0,2.6,11.85,11.85,0.92,0.92,91.67,91.67,51.76095,51.76095,30.98,59.85,59.85,44.0,17.96,44.0,30.98
2024,2024-03-03,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,502,39528907,139000,20610,297216810,2004519000,10346220,69778000,78743.0,3,79205.0,69377,78743.0,43.0,3092,243325287,63726120,429788000,21.44,0.53,7,0,0,0,0,0,0,0,4.5,12.91,21.01,0.9,1.21,90.28,120.83,51.59295,70.9222,37.22,72.14,80.16,53.0,32.7,81.0,56.85
2024,2024-03-10,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,354,27850500,139000,20610,297216810,2004519000,7295940,49206000,78674.0,3,79205.0,69377,78674.0,43.0,3446,271175787,71022060,478994000,23.9,0.59,7,0,0,0,0,0,0,0,7.4,14.98,21.01,0.99,1.21,98.61,120.83,56.795249999999996,70.9222,41.45,72.98,80.16,59.0,32.7,81.0,56.85
2024,2024-03-17,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,427,33316900,139000,20610,297216810,2004519000,8800470,59353000,78026.0,3,79205.0,69377,78026.0,44.0,3873,304492687,79822530,538347000,26.86,0.66,7,0,0,0,0,0,0,0,7.9,16.84,21.01,1.06,1.21,105.56,120.83,61.19905,70.9222,46.43,75.87,80.16,66.0,32.7,81.0,56.85
2024,2024-03-24,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,388,30529300,139000,20610,297216810,2004519000,7996680,53932000,78684.0,3,79205.0,69377,78684.0,43.0,4261,335021987,87819210,592279000,29.55,0.73,7,0,0,0,0,0,0,0,10.2,18.84,21.01,1.14,1.21,113.89,120.83,66.36285,70.9222,51.275,77.26,80.16,73.0,32.7,81.0,56.85
2024,2024-03-31,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,454,37181113,139000,20610,297216810,2004519000,9356940,63106000,81897.0,3,79205.0,69377,81897.0,41.0,4715,372203100,97176150,655385000,32.7,0.81,6,1,0,0,0,0,0,0,13.9,21.01,21.01,1.21,1.21,120.83,120.83,70.9222,70.9222,56.85,80.16,80.16,81.0,32.7,81.0,56.85
2024,2024-04-07,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,370,28604454,139000,20610,297216810,2004519000,7625700,51430000,77309.0,4,78107.0,69377,77309.0,44.0,5085,400807554,104801850,706815000,35.26,0.87,6,1,0,0,0,0,0,0,16.0,23.26,25.68,1.29,1.28,129.17000000000002,127.78,76.2172,76.72985,61.129999999999995,80.2,98.83,87.0,43.67,108.0,75.83500000000001
2024,2024-04-14,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,459,35727350,139000,20610,297216810,2004519000,9459990,63801000,77837.0,4,78107.0,69377,77837.0,44.0,5544,436534904,114261840,770616000,38.44,0.95,4,0,3,0,0,0,0,0,16.4,25.58,25.68,1.39,1.28,138.89000000000001,127.78,82.23735,76.72985,66.72,81.13,98.83,95.0,43.67,108.0,75.83500000000001
2024,2024-04-21,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,396,31008900,139000,20610,297216810,2004519000,8161560,55044000,78305.0,4,78107.0,69377,78305.0,44.0,5940,467543804,122423400,825660000,41.19,1.02,5,1,1,0,0,0,0,0,16.7,28.35,25.68,1.47,1.28,147.22,127.78,87.78485,76.72985,71.595,81.56,98.83,102.0,43.67,108.0,75.83500000000001
2024,2024-04-28,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,358,28274300,139000,20610,297216810,2004519000,7378380,49762000,78978.0,4,78107.0,69377,78978.0,43.0,6298,495818104,129801780,875422000,43.67,1.08,6,1,0,0,0,0,0,0,19.7,25.68,25.68,1.28,1.28,127.78,127.78,76.72985,76.72985,75.83500000000001,98.83,98.83,108.0,43.67,108.0,75.83500000000001
2024,2024-05-05,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,433,34001042,139000,20610,297216810,2004519000,8924130,60187000,78524.0,5,79101.0,69377,78524.0,44.0,6731,529819146,138725910,935609000,46.67,1.15,3,0,4,0,0,0,0,0,15.8,22.5,21.14,1.07,0.89,106.94,88.89,64.71825,55.0165,80.835,124.9,174.68,114.99999999999999,55.21,137.0,96.105
2024,2024-05-12,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,409,32091400,139000,20610,297216810,2004519000,8429490,56851000,78463.0,5,79101.0,69377,78463.0,44.0,7140,561910546,147155400,992460000,49.51,1.22,5,1,1,0,0,0,0,0,17.0,20.65,21.14,0.94,0.89,94.44,88.89,57.5437,55.0165,85.755,149.03,174.68,122.0,55.21,137.0,96.105
2024,2024-05-19,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,447,35662200,139000,20610,297216810,2004519000,9212670,62133000,79781.0,5,79101.0,69377,79781.0,43.0,7587,597572746,156368070,1054593000,52.61,1.3,7,0,0,0,0,0,0,0,20.7,19.24,21.14,0.86,0.89,86.11,88.89,52.6744,55.0165,91.305,173.34,174.68,130.0,55.21,137.0,96.105
2024,2024-05-26,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,375,29863500,139000,20610,297216810,2004519000,7728750,52125000,79636.0,5,79101.0,69377,79636.0,43.0,7962,627436246,164096820,1106718000,55.21,1.37,4,2,1,0,0,0,0,0,20.3,21.14,21.14,0.89,0.89,88.89,88.89,55.0165,55.0165,96.105,174.68,174.68,137.0,55.21,137.0,96.105
2024,2024-06-02,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,14421,371,28956321,139000,20610,297216810,2004519000,7646310,51569000,78049.0,6,76526.0,69377,78049.0,44.0,8333,656392567,171743130,1158287000,57.78,1.43,5,1,1,0,0,0,0,0,22.4,24.17,33.42,1.0,1.24,100.0,123.61,62.08405,78.51455,100.39,161.7,82.91,143.0,38.19,92.0,65.095
2024,2024-06-09,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,397,28153000,139000,20924,549338696,3649306000,8306828,55183000,70914.0,6,76526.0,69377,70914.0,49.0,8730,684545567,180049958,1213470000,33.25,0.81,6,0,1,0,0,0,0,0,25.0,27.14,33.42,1.07,1.24,106.94,123.61,67.03755,78.51455,57.125,85.21,82.91,81.0,38.19,92.0,65.095
2024,2024-06-16,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,365,27064100,139000,20924,549338696,3649306000,7637260,50735000,74532.0,6,76526.0,69377,74148.0,47.0,9095,711609667,187687218,1264205000,34.64,0.84,6,0,1,0,0,0,0,0,26.5,29.52,33.42,1.12,1.24,112.5,123.61,71.0114,78.51455,59.32,83.54,82.91,84.0,38.19,92.0,65.095
2024,2024-06-23,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,410,32369600,139000,20924,549338696,3649306000,8578840,56990000,78748.0,6,76526.0,69377,78950.0,43.0,9505,743979267,196266058,1321195000,36.2,0.87,4,1,1,1,0,0,0,1,25.3,31.39,33.42,1.18,1.24,118.06,123.61,74.7234,78.51455,61.6,82.44,82.91,87.0,38.19,92.0,65.095
2024,2024-06-30,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,521,41000500,139000,20924,549338696,3649306000,10901404,72419000,78344.0,6,76526.0,69377,78696.0,43.0,10026,784979767,207167462,1393614000,38.19,0.92,1,0,4,2,0,0,0,2,24.7,33.42,33.42,1.24,1.24,123.61,123.61,78.51455,78.51455,65.095,82.91,82.91,92.0,38.19,92.0,65.095
2024,2024-07-07,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,480,37251700,139000,20924,549338696,3649306000,10043520,66720000,77460.0,7,72662.0,69377,77608.0,44.0,10506,822231467,217210982,1460334000,40.02,0.97,2,2,2,1,0,0,0,1,25.5,36.58,43.77,1.29,1.44,129.17000000000002,144.44,82.87545,94.1066,68.51,82.67,81.41,97.0,45.22,108.0,76.61
2024,2024-07-14,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,639,42148956,139000,20924,549338696,3649306000,13370436,88821000,63068.0,7,72662.0,69377,65961.0,53.0,11145,864380423,230581418,1549155000,42.45,1.01,0,3,2,2,0,0,0,2,26.8,39.13,43.77,1.35,1.44,134.72,144.44,86.9271,94.1066,71.725,82.51,81.41,101.0,45.22,108.0,76.61
2024,2024-07-21,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,385,30228816,139000,20924,549338696,3649306000,8055740,53515000,80160.0,7,72662.0,69377,78516.0,44.0,11530,894609239,238637158,1602670000,43.92,1.05,0,1,3,3,0,0,0,3,27.7,41.69,43.77,1.39,1.44,138.89000000000001,144.44,90.28800000000001,94.1066,74.46000000000001,82.47,81.41,105.0,45.22,108.0,76.61
2024,2024-07-28,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,343,25394566,139000,20924,549338696,3649306000,7176932,47677000,69961.0,7,72662.0,69377,74037.0,47.0,11873,920003805,245814090,1650347000,45.22,1.08,4,3,0,0,0,0,0,0,29.2,43.77,43.77,1.44,1.44,144.44,144.44,94.1066,94.1066,76.61,81.41,81.41,108.0,45.22,108.0,76.61
2024,2024-08-04,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,457,35686892,139000,20924,549338696,3649306000,9562268,63523000,76426.0,8,68965.0,69377,78089.0,44.0,12330,955690697,255376358,1713870000,46.96,1.12,3,3,1,0,0,0,0,0,29.8,45.51,53.1,1.49,1.62,148.60999999999999,162.5,97.06169999999999,107.798,79.48,81.89,81.29,112.00000000000001,52.25,123.0,87.625
2024,2024-08-11,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,421,30751334,139000,20924,549338696,3649306000,8809004,58519000,64446.0,8,68965.0,69377,73044.0,47.0,12751,986442031,264185362,1772389000,48.57,1.15,2,2,3,0,0,0,0,0,30.3,47.78,53.1,1.53,1.62,152.78,162.5,100.27935,107.798,81.785,81.56,81.29,114.99999999999999,52.25,123.0,87.625
2024,2024-08-18,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,486,35149860,139000,20924,549338696,3649306000,10169064,67554000,65832.0,8,68965.0,69377,72325.0,48.0,13237,1021591891,274354426,1839943000,50.42,1.19,0,4,3,0,0,0,0,0,29.1,50.41,53.1,1.58,1.62,158.32999999999998,162.5,104.37169999999999,107.798,84.71000000000001,81.16,81.29,119.0,52.25,123.0,87.625
2024,2024-08-25,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,480,36069234,139000,20924,549338696,3649306000,10043520,66720000,69154.0,8,68965.0,69377,75144.0,46.0,13717,1057661125,284397946,1906663000,52.25,1.23,5,2,0,0,0,0,0,0,27.9,53.1,53.1,1.62,1.62,162.5,162.5,107.798,107.798,87.625,81.29,81.29,123.0,52.25,123.0,87.625
2024,2024-09-01,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,541,39200597,139000,20924,549338696,3649306000,11319884,75199000,66226.0,9,64184.0,69377,72460.0,48.0,14258,1096861722,295717830,1981862000,54.31,1.28,3,2,2,0,0,0,0,0,26.2,55.46,53.8,1.69,1.53,169.44,152.78,112.44955,103.2914,91.155,81.06,98.68,128.0,61.85,142.0,101.925
2024,2024-09-08,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,451,32364178,139000,20924,549338696,3649306000,9436724,62689000,66540.0,9,64184.0,69377,71761.0,48.0,14709,1129225900,305154554,2044551000,56.03,1.31,3,2,2,0,0,0,0,0,27.6,51.96,53.8,1.56,1.53,155.56,152.78,103.75845,103.2914,93.515,90.13,98.68,131.0,61.85,142.0,101.925
2024,2024-09-15,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,384,27934991,139000,20924,549338696,3649306000,8034816,53376000,66876.0,9,64184.0,69377,72747.0,48.0,15093,1157160891,313189370,2097927000,57.49,1.34,3,1,2,1,0,0,0,1,26.5,54.21,53.8,1.6,1.53,159.72,152.78,106.96305,103.2914,95.745,89.51,98.68,134.0,61.85,142.0,101.925
2024,2024-09-22,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,691,43721652,139000,20924,549338696,3649306000,14458484,96049000,59218.0,9,64184.0,69377,63273.0,54.0,15784,1200882543,327647854,2193976000,60.12,1.39,5,1,1,0,0,0,0,0,22.2,50.77,53.8,1.47,1.53,147.22,152.78,98.99485,103.2914,99.56,100.57,98.68,139.0,61.85,142.0,101.925
2024,2024-09-29,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,454,30457180,139000,20924,549338696,3649306000,9499496,63106000,62061.0,9,64184.0,69377,67086.0,52.0,16238,1231339723,337147350,2257082000,61.85,1.42,6,0,1,0,0,0,0,0,18.7,53.8,53.8,1.53,1.53,152.78,152.78,103.2914,103.2914,101.925,98.68,98.68,142.0,61.85,142.0,101.925
2024,2024-10-06,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,569,39000916,139000,20924,549338696,3649306000,11905756,79091000,63134.0,10,61264.0,69377,68543.0,51.0,16807,1270340639,349053106,2336173000,64.02,1.47,5,2,0,0,0,0,0,0,17.8,56.19,62.9,1.58,1.71,158.32999999999998,170.82999999999998,107.25774999999999,116.86704999999999,105.50999999999999,98.37,96.26,147.0,69.0,156.0,112.5
2024,2024-10-13,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,449,30246991,139000,20924,549338696,3649306000,9394876,62411000,61915.0,10,61264.0,69377,67365.0,52.0,17256,1300587630,358447982,2398584000,65.73,1.5,3,3,0,1,0,0,0,1,18.3,58.8,62.9,1.62,1.71,162.5,170.82999999999998,110.6508,116.86704999999999,107.86500000000001,97.48,96.26,150.0,69.0,156.0,112.5
2024,2024-10-20,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,438,27530396,139000,20924,549338696,3649306000,9164712,60882000,61705.0,10,61264.0,69377,62855.0,55.0,17694,1328118026,367612694,2459466000,67.4,1.53,4,1,2,0,0,0,0,0,14.4,60.96,62.9,1.68,1.71,168.06,170.82999999999998,114.5077,116.86704999999999,110.2,96.24,96.26,153.0,69.0,156.0,112.5
2024,2024-10-27,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,422,27380328,139000,20924,549338696,3649306000,8829928,58658000,58302.0,10,61264.0,69377,64882.0,53.0,18116,1355498354,376442622,2518124000,69.0,1.56,4,3,0,0,0,0,0,0,16.0,62.9,62.9,1.71,1.71,170.82999999999998,170.82999999999998,116.86704999999999,116.86704999999999,112.5,96.26,96.26,156.0,69.0,156.0,112.5
2024,2024-11-03,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,419,27561180,139000,20924,549338696,3649306000,8767156,58241000,61372.0,11,60807.0,69377,65778.0,53.0,18535,1383059534,385209778,2576365000,70.6,1.59,7,0,0,0,0,0,0,0,11.4,65.45,70.6,1.76,1.88,176.39000000000001,187.5,120.91955000000002,129.0506,114.8,94.94,93.09,159.0,74.27,166.0,120.13499999999999
2024,2024-11-10,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,325,22484832,139000,20924,549338696,3649306000,6800300,45175000,62882.0,11,60807.0,69377,69184.0,50.0,18860,1405544366,392010078,2621540000,71.84,1.61,7,0,0,0,0,0,0,0,15.2,67.38,70.6,1.81,1.88,180.56,187.5,123.97245000000001,129.0506,116.42,93.91,93.09,161.0,74.27,166.0,120.13499999999999
2024,2024-11-17,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,345,23346362,139000,20924,549338696,3649306000,7218780,47955000,59986.0,11,60807.0,69377,67671.0,51.0,19205,1428890728,399228858,2669495000,73.15,1.64,7,0,0,0,0,0,0,0,6.3,69.18,70.6,1.85,1.88,184.72,187.5,126.95089999999999,129.0506,118.575,93.4,93.09,164.0,74.27,166.0,120.13499999999999
2024,2024-11-24,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,295,18015759,139000,20924,549338696,3649306000,6172580,41005000,58987.0,11,60807.0,69377,61070.0,56.0,19500,1446906487,405401438,2710500000,74.27,1.66,4,0,0,0,0,2,1,2,3.8,70.6,70.6,1.88,1.88,187.5,187.5,129.0506,129.0506,120.13499999999999,93.09,93.09,166.0,74.27,166.0,120.13499999999999
2024,2024-12-01,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,219,14514838,139000,20924,549338696,3649306000,4582356,30441000,60654.0,12,56913.0,69377,66278.0,52.0,19719,1461421325,409983794,2740941000,75.11,1.67,7,0,0,0,0,0,0,0,3.2,72.9,80.0,1.9,2.0,190.28,200.0,131.58885,140.0,121.055,91.99,89.88,167.0,78.67,173.0,125.83500000000001
2024,2024-12-08,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,341,20397092,139000,20924,549338696,3649306000,7135084,47399000,53109.0,12,56913.0,69377,59816.0,57.0,20060,1481818417,417118878,2788340000,76.41,1.69,7,0,0,0,0,0,0,0,1.0,75.31,80.0,1.93,2.0,193.06,200.0,134.18355,140.0,122.705,91.45,89.88,169.0,78.67,173.0,125.83500000000001
2024,2024-12-15,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,233,14664443,139000,20924,549338696,3649306000,4875292,32387000,55308.0,12,56913.0,69377,62938.0,55.0,20293,1496482860,421994170,2820727000,77.29,1.71,5,0,0,0,2,0,0,0,-0.6,76.87,80.0,1.96,2.0,195.82999999999998,200.0,136.35075,140.0,124.14500000000001,91.05,89.88,171.0,78.67,173.0,125.83500000000001
2024,2024-12-22,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,191,12278500,139000,20924,549338696,3649306000,3996484,26549000,59234.0,12,56913.0,69377,64285.0,54.0,20484,1508761360,425990654,2847276000,78.02,1.72,7,0,0,0,0,0,0,0,-0.9,78.1,80.0,1.97,2.0,197.22,200.0,137.65885,140.0,125.00999999999999,90.81,89.88,172.0,78.67,173.0,125.83500000000001
2024,2024-12-29,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,170,11050814,139000,20924,549338696,3649306000,3557080,23630000,56260.0,12,56913.0,69377,65005.0,53.0,20654,1519812174,429547734,2870906000,78.67,1.73,3,0,0,0,0,0,0,0,2.4,80.0,80.0,2.0,2.0,200.0,200.0,140.0,140.0,125.83500000000001,89.88,89.88,173.0,78.67,173.0,125.83500000000001
2024,2024-01-07,사계절_수트_수트팬츠_ZC,ZC,01_시즌,사계절,수트,수트팬츠,1:남성,1444,0,0,139000,21545,31110980,200716000,0,0,,1,89552.0,78577,89552.0,36.0,0,0,0,0,0.0,0.0,6,0,0,0,1,0,0,0,-1.1,16.07,8.76,0.56,0.87,55.74,86.89,35.90385,47.8254,0.0,0.0,17.87,0.0,5.09,12.0,8.545
2024,2024-01-14,사계절_수트_수트팬츠_ZC,ZC,01_시즌,사계절,수트,수트팬츠,1:남성,4202,19,2112800,139000,21545,90532090,584078000,409355,2641000,111200.0,1,89552.0,78577,111200.0,20.0,19,2112800,409355,2641000,0.45,0.02,6,0,0,0,1,0,0,0,1.1,3.46,8.76,0.67,0.87,67.21000000000001,86.89,35.332600000000006,47.8254,1.225,3.47,17.87,2.0,5.09,12.0,8.545
2024,2024-01-21,사계절_수트_수트팬츠_ZC,ZC,01_시즌,사계절,수트,수트팬츠,1:남성,4202,114,9058000,139000,21545,90532090,584078000,2456130,15846000,79456.0,1,89552.0,78577,79456.0,43.0,133,11170800,2865485,18487000,3.17,0.08,6,0,0,0,1,0,0,0,-4.9,5.91,8.76,0.74,0.87,73.77,86.89,39.841249999999995,47.8254,5.585,14.02,17.87,8.0,5.09,12.0,8.545
